Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
21,PRESTIGE,1561.6,1521.8,2.62,1.04,44.3,80,1569.13,1491.36,1646.9,1724.67,1802.44,1651.3,5.74,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
22,AIAENG,4259.0,4141.0,2.85,0.46,40.3,80,4291.97,4058.18,4525.75,4759.54,4993.33,4885.9,14.72,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
23,AIIL,526.2,504.85,4.23,0.34,44.8,80,530.66,494.75,566.57,602.47,638.38,592.1,12.52,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
24,HEROMOTOCO,5333.5,5167.0,3.22,0.69,42.4,80,5350.18,5063.66,5636.7,5923.22,6209.74,5937.0,11.32,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
25,POLYCAB,8373.5,8175.0,2.43,1.53,34.4,75,8449.87,8011.5,8888.23,9326.6,9764.96,9445.0,12.8,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving, Above 200 DMA"
26,NATIONALUM,371.05,365.9,1.41,0.74,45.9,75,379.06,358.58,399.53,420.01,440.48,422.2,13.79,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
27,INTELLECT,691.8,673.55,2.71,0.83,47.0,75,696.34,660.08,732.6,768.86,805.12,736.8,6.5,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
28,ERIS,1324.7,1265.1,4.71,0.42,44.8,75,1336.47,1239.8,1433.14,1529.81,1626.48,1410.0,6.44,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
29,SOBHA,1255.6,1221.0,2.83,0.44,37.8,75,1264.92,1196.58,1333.27,1401.61,1469.96,1374.0,9.43,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
30,IOB,33.34,31.83,4.74,0.64,50.1,75,33.52,31.19,35.84,38.16,40.49,34.51,3.51,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
31,AADHARHFC,479.65,459.3,4.43,0.78,46.9,75,483.92,450.11,517.72,551.52,585.32,510.45,6.42,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
32,UPL,576.75,557.95,3.37,0.8,48.8,75,577.9,546.79,609.02,640.13,671.24,591.0,2.47,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
33,BHARATFORG,2003.7,1927.3,3.96,1.76,43.2,75,2031.56,1888.75,2174.36,2317.16,2459.96,2144.4,7.02,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving, Above 200 DMA"
34,AJANTPHARM,3579.3,3425.0,4.51,1.38,54.3,73,3604.19,3356.5,3851.89,4099.58,4347.28,3796.0,6.05,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 50 DMA, Above 200 DMA"
35,THERMAX,3629.6,3593.3,1.01,1.4,24.7,73,3662.51,3521.43,3803.59,3944.66,4085.74,4238.6,16.78,"Very close to support, Bullish candle, Price recovering, Volume increasing, RSI improving"
36,MARICO,823.9,814.1,1.2,1.0,41.7,70,827.1,797.82,856.38,885.67,914.95,867.35,5.27,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
37,ESCORTS,3013.2,2960.3,1.79,0.96,47.8,70,3035.36,2901.09,3169.62,3303.89,3438.15,3158.5,4.82,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
38,JSWINFRA,332.0,326.4,1.72,0.72,47.9,70,336.57,319.87,353.27,369.97,386.67,355.0,6.93,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
39,GMDCLTD,568.85,555.55,2.39,1.6,48.8,70,577.25,544.44,610.07,642.88,675.69,617.15,8.49,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
40,UTIAMC,900.45,866.0,3.98,3.22,52.0,70,907.21,848.68,965.74,1024.27,1082.8,924.9,2.72,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
41,MSUMI,36.61,36.18,1.19,0.66,34.6,70,36.84,35.46,38.23,39.62,41.0,41.89,14.42,"Very close to support, Support rejection, Price recovering, RSI improving"
42,JUBLFOOD,480.4,471.6,1.87,0.54,48.7,70,484.97,462.17,507.77,530.57,553.37,527.85,9.88,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
43,AWL,187.52,186.2,0.71,0.24,42.0,70,188.69,182.48,194.9,201.11,207.32,204.82,9.23,"Very close to support, Support rejection, Price recovering, RSI improving"
44,POWERINDIA,31135.0,31545.0,-1.3,2.72,36.9,70,31633.14,30914.1,32352.18,33071.22,33790.26,36590.0,17.52,"Very close to support, Support rejection, Volume spike, Above 200 DMA"
45,GILLETTE,7530.5,7248.0,3.9,2.6,52.4,70,7579.13,7103.04,8055.22,8531.3,9007.39,7689.0,2.1,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
46,DEEPAKNTR,1647.8,1694.0,-2.73,0.9,37.8,70,1663.22,1660.12,1666.32,1669.42,1672.52,1821.0,10.51,"Very close to support, Support rejection, Bullish candle, Above 200 DMA"
47,PATANJALI,342.0,336.15,1.74,0.59,33.2,70,343.49,329.43,357.54,371.6,385.66,362.9,6.11,"Very close to support, Support rejection, Price recovering, RSI improving"
48,KIMS,764.5,748.3,2.16,1.34,42.4,68,773.19,733.33,813.05,852.91,892.77,827.95,8.3,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 200 DMA"
49,AARTIIND,503.7,490.0,2.8,0.58,45.2,65,505.76,480.2,531.32,556.88,582.44,551.75,9.54,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
50,OFSS,11780.0,11318.0,4.08,0.48,49.7,65,11838.63,11091.64,12585.62,13332.61,14079.6,12540.0,6.45,"Near support, Support rejection, Bullish candle, Above 50 DMA, Above 200 DMA"
51,HONASA,476.05,461.3,3.2,0.47,52.0,65,483.97,452.07,515.86,547.75,579.64,509.8,7.09,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
52,SUZLON,45.5,44.85,1.45,0.63,35.8,65,45.86,43.95,47.77,49.68,51.59,49.32,8.4,"Very close to support, Support rejection, Bullish candle"
53,TATATECH,798.5,778.25,2.6,0.84,48.8,65,805.21,762.68,847.73,890.25,932.77,891.0,11.58,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
54,TIMKEN,3098.9,3069.5,0.96,0.4,41.2,65,3126.24,3008.11,3244.37,3362.5,3480.63,3324.7,7.29,"Very close to support, Bullish candle, Price recovering, RSI improving"
55,ZEEL,86.31,85.42,1.04,0.48,31.8,65,87.7,83.71,91.68,95.66,99.65,110.63,28.18,"Very close to support, Bullish candle, Price recovering, RSI improving"
56,LALPATHLAB,1912.5,1855.7,3.06,0.46,54.6,65,1923.84,1818.59,2029.09,2134.35,2239.6,1988.9,3.99,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
57,KEC,405.7,399.55,1.54,0.51,30.9,65,408.06,391.56,424.57,441.08,457.58,467.9,15.33,"Very close to support, Bullish candle, Price recovering, RSI improving"
58,SUNTV,453.5,455.25,-0.38,0.49,33.7,65,459.77,446.14,473.39,487.01,500.64,511.8,12.86,"Very close to support, Support rejection, Bullish candle"
59,SONACOMS,804.0,773.4,3.96,0.65,55.6,65,807.51,757.93,857.09,906.67,956.25,844.0,4.98,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
60,MINDACORP,708.3,685.5,3.33,0.23,49.5,65,712.42,671.79,753.05,793.69,834.32,769.0,8.57,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
61,CESC,146.05,143.55,1.74,0.84,29.4,65,146.95,140.68,153.23,159.5,165.78,172.0,17.77,"Very close to support, Support rejection, Bullish candle"
62,HUDCO,178.26,175.13,1.79,0.63,29.9,65,179.35,171.63,187.07,194.79,202.51,199.79,12.08,"Very close to support, Support rejection, Bullish candle"
63,ALKEM,5181.0,5130.0,0.99,0.55,31.0,65,5216.91,5027.4,5406.43,5595.94,5785.45,5700.0,10.02,"Very close to support, Support rejection, Bullish candle"
64,AUBANK,1073.7,1048.3,2.42,0.91,49.4,65,1076.95,1027.33,1126.57,1176.18,1225.8,1144.1,6.56,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
65,MEDANTA,1428.6,1380.0,3.52,0.65,50.1,65,1437.77,1352.4,1523.14,1608.51,1693.88,1544.0,8.08,"Near support, Support rejection, Bullish candle, Above 50 DMA, Above 200 DMA"
66,BLUESTARCO,1460.9,1432.5,1.98,2.65,38.7,65,1495.69,1403.85,1587.52,1679.36,1771.19,1541.2,5.5,"Very close to support, Support rejection, Volume spike"
67,BIOCON,392.3,388.65,0.94,1.07,31.2,65,400.7,380.88,420.52,440.35,460.17,430.5,9.74,"Very close to support, Bullish candle, Price recovering, RSI improving"
68,POLYMED,1730.1,1681.7,2.88,0.71,49.6,65,1754.5,1648.07,1860.94,1967.37,2073.81,1913.7,10.61,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
69,BAJAJHFL,84.01,81.71,2.81,1.39,46.3,63,84.37,80.08,88.66,92.95,97.25,86.82,3.34,"Near support, Support rejection, Bullish candle, Volume increasing"
70,NHPC,75.9,74.3,2.15,1.2,44.0,63,76.15,72.81,79.49,82.83,86.17,78.1,2.9,"Near support, Support rejection, Bullish candle, Volume increasing"
71,BLUEJET,581.5,561.0,3.65,1.02,49.4,60,585.97,549.78,622.16,658.35,694.54,615.6,5.86,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
72,RKFORGE,701.3,689.45,1.72,0.67,47.6,60,711.22,675.66,746.78,782.34,817.9,772.8,10.2,"Very close to support, Support rejection, Above 50 DMA, Above 200 DMA"
73,RHIM,371.7,361.35,2.86,0.16,41.4,60,374.25,354.12,394.37,414.49,434.62,433.0,16.49,"Near support, Support rejection, Price recovering, RSI improving"
74,DELHIVERY,454.9,439.1,3.6,1.02,45.5,60,459.12,430.32,487.91,516.71,545.51,486.75,7.0,"Near support, Support rejection, Bullish candle, Above 200 DMA"
75,GRAVITA,1682.3,1615.1,4.16,1.17,38.4,60,1693.38,1582.8,1803.96,1914.54,2025.13,1858.5,10.47,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
76,FORTIS,908.0,879.1,3.29,0.6,44.1,60,914.83,861.52,968.13,1021.44,1074.75,978.7,7.79,"Near support, Support rejection, Price recovering, RSI improving"
77,UNOMINDA,1237.0,1221.2,1.29,0.78,48.4,60,1243.48,1196.78,1290.19,1336.89,1383.6,1307.5,5.7,"Very close to support, Support rejection, Above 50 DMA, Above 200 DMA"
78,ACUTAAS,3182.1,3081.2,3.27,0.68,46.5,60,3241.97,3019.58,3464.37,3686.76,3909.16,3399.8,6.84,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
79,TRITURBINE,580.6,561.05,3.48,0.56,45.1,60,586.17,549.83,622.51,658.85,695.19,648.0,11.61,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
80,IEX,116.54,117.21,-0.57,1.46,28.3,58,117.99,114.87,121.11,124.22,127.34,127.19,9.14,"Very close to support, Support rejection, Volume increasing"
81,HAVELLS,1140.0,1149.7,-0.84,1.26,26.1,58,1149.9,1126.71,1173.08,1196.27,1219.46,1315.0,15.35,"Very close to support, Support rejection, Volume increasing"
82,JUBLINGREA,675.3,663.9,1.72,0.59,38.3,55,681.66,650.62,712.7,743.74,774.78,768.2,13.76,"Very close to support, Support rejection, Above 200 DMA"
83,MGL,1103.2,1062.0,3.88,0.34,50.0,55,1107.21,1040.76,1173.66,1240.11,1306.56,1173.2,6.35,"Near support, Bullish candle, Price recovering, RSI improving"
84,SUMICHEM,486.7,490.2,-0.71,0.57,33.5,55,496.94,480.4,513.49,530.03,546.58,572.05,17.54,"Very close to support, Support rejection, Above 200 DMA"
85,ZFCVINDIA,2517.4,2503.0,0.58,0.82,45.2,55,2542.98,2452.94,2633.01,2723.05,2813.08,2691.0,6.9,"Very close to support, Bullish candle, Above 50 DMA, Above 200 DMA"
86,POONAWALLA,455.25,450.6,1.03,0.44,39.4,55,460.92,441.59,480.25,499.58,518.92,511.9,12.44,"Very close to support, Support rejection, Above 200 DMA"
87,OLECTRA,1213.7,1223.2,-0.78,0.56,30.5,55,1226.45,1198.74,1254.16,1281.87,1309.58,1416.6,16.72,"Very close to support, Support rejection, Above 200 DMA"
88,APTUS,256.96,246.45,4.26,0.43,46.8,55,258.38,241.52,275.23,292.09,308.94,261.96,1.95,"Near support, Support rejection, Bullish candle"
89,CHOICEIN,753.45,751.85,0.21,0.86,32.1,55,759.47,736.81,782.12,804.77,827.42,854.3,13.39,"Very close to support, Support rejection, Above 200 DMA"
90,CROMPTON,231.9,226.05,2.59,0.82,37.0,55,234.87,221.53,248.21,261.55,274.89,259.0,11.69,"Near support, Support rejection, Bullish candle"
91,BBTC,1477.5,1419.2,4.11,0.05,47.8,55,1492.98,1390.82,1595.14,1697.31,1799.47,1639.0,10.93,"Near support, Support rejection, Bullish candle"
92,BHARTIHEXA,1549.3,1477.8,4.84,0.49,48.8,55,1561.12,1448.24,1673.99,1786.86,1899.73,1647.2,6.32,"Near support, Bullish candle, Price recovering, RSI improving"
93,ENDURANCE,2735.3,2735.0,0.01,0.6,36.4,55,2789.87,2680.3,2899.44,3009.01,3118.57,3072.0,12.31,"Very close to support, Support rejection, Above 200 DMA"
94,GMRAIRPORT,97.0,92.6,4.75,0.67,39.8,55,97.47,90.75,104.2,110.93,117.65,106.9,10.21,"Near support, Bullish candle, Price recovering, RSI improving"
95,GODREJIND,1144.0,1125.1,1.68,0.44,37.9,55,1157.31,1102.6,1212.02,1266.73,1321.45,1310.1,14.52,"Very close to support, Support rejection, Above 200 DMA"
96,ICICIAMC,3013.0,2933.3,2.72,0.47,42.1,55,3037.96,2874.63,3201.29,3364.62,3527.95,3313.5,9.97,"Near support, Support rejection, Bullish candle"
97,INDIANB,859.9,862.0,-0.24,1.13,44.9,55,870.64,844.76,896.52,922.39,948.27,906.7,5.44,"Very close to support, Support rejection, Above 50 DMA"
98,GODREJPROP,1906.6,1891.1,0.82,0.91,36.3,55,1930.15,1853.28,2007.03,2083.9,2160.78,2108.0,10.56,"Very close to support, Support rejection, Above 200 DMA"
99,NIVABUPA,80.55,79.51,1.31,0.49,36.5,55,81.26,77.92,84.6,87.95,91.29,86.38,7.24,"Very close to support, Support rejection, Above 200 DMA"
100,NBCC,86.0,83.84,2.58,0.89,33.8,55,86.27,82.16,90.38,94.49,98.6,95.03,10.5,"Near support, Support rejection, Bullish candle"
101,GALLANTT,561.65,543.15,3.41,1.86,40.0,55,572.84,532.29,613.4,653.96,694.51,621.0,10.57,"Near support, Support rejection, Volume spike"
102,GODIGIT,259.15,251.05,3.23,0.75,45.6,55,261.97,246.03,277.92,293.86,309.8,268.4,3.57,"Near support, Bullish candle, Price recovering, RSI improving"
103,CHAMBLFERT,418.65,405.25,3.31,0.7,36.3,55,421.14,397.14,445.14,469.13,493.13,453.1,8.23,"Near support, Support rejection, Bullish candle"
104,BELRISE,227.17,226.2,0.43,1.19,40.9,55,231.41,221.68,241.15,250.88,260.62,268.2,18.06,"Very close to support, Support rejection, Above 200 DMA"
105,PREMIERENE,988.8,973.0,1.62,0.36,41.3,55,1000.0,953.54,1046.45,1092.91,1139.36,1072.4,8.45,"Very close to support, Support rejection, Above 200 DMA"
106,LLOYDSME,1799.3,1766.1,1.88,1.08,39.7,55,1824.64,1730.78,1918.51,2012.37,2106.23,2065.0,14.77,"Very close to support, Support rejection, Above 200 DMA"
107,NLCINDIA,272.25,263.3,3.4,0.52,42.1,55,273.25,258.03,288.46,303.67,318.88,287.85,5.73,"Near support, Bullish candle, Price recovering, RSI improving"
108,PAGEIND,35915.0,35100.0,2.32,0.68,40.7,55,36613.08,34398.0,38828.16,41043.24,43258.32,38795.0,8.02,"Near support, Bullish candle, Price recovering, RSI improving"
109,ZENSARTECH,450.55,450.0,0.12,0.39,36.2,50,455.81,441.0,470.62,485.43,500.24,509.95,13.18,"Very close to support, Support rejection"
110,SYNGENE,387.55,387.25,0.08,0.85,37.7,50,391.43,379.5,403.36,415.28,427.21,419.5,8.24,"Very close to support, Support rejection"
111,SWANCORP,276.8,273.9,1.06,0.84,21.0,50,280.96,268.42,293.5,306.04,318.58,313.35,13.2,"Very close to support, Support rejection"
112,PNBHOUSING,1167.1,1125.4,3.71,0.69,58.0,50,1187.37,1102.89,1271.85,1356.33,1440.8,1211.5,3.8,"Near support, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
113,KARURVYSYA,341.15,326.6,4.45,0.89,52.1,50,344.34,320.07,368.61,392.88,417.15,358.65,5.13,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
114,RAMCOCEM,871.45,856.75,1.72,0.78,40.7,50,883.66,839.62,927.71,971.76,1015.81,989.3,13.52,"Very close to support, Support rejection"
115,ICICIGI,1484.4,1507.4,-1.53,0.51,21.6,50,1506.31,1477.25,1535.36,1564.42,1593.47,1654.9,11.49,"Very close to support, Support rejection"
116,INDUSTOWER,373.05,367.35,1.55,0.55,43.9,50,377.7,360.0,395.4,413.11,430.81,389.4,4.38,"Very close to support, Support rejection"
117,BANKINDIA,140.86,139.37,1.07,0.84,44.5,50,142.67,136.58,148.77,154.86,160.95,147.9,5.0,"Very close to support, Support rejection"
118,BALKRISIND,2258.0,2241.1,0.75,0.48,41.6,50,2310.11,2196.28,2423.94,2537.78,2651.61,2554.5,13.13,"Very close to support, Support rejection"
119,BERGEPAINT,479.45,478.75,0.15,0.58,31.8,50,486.62,469.18,504.07,521.51,538.96,565.9,18.03,"Very close to support, Support rejection"
120,DALBHARAT,1700.5,1740.0,-2.27,0.48,32.1,50,1742.68,1705.2,1780.16,1817.64,1855.11,1925.0,13.2,"Very close to support, Support rejection"
121,ACC,1262.8,1252.9,0.79,0.98,35.7,50,1270.54,1227.84,1313.23,1355.92,1398.62,1367.9,8.32,"Very close to support, Support rejection"
122,HEXT,518.85,518.05,0.15,0.57,35.3,50,525.5,507.69,543.31,561.12,578.93,584.5,12.65,"Very close to support, Support rejection"
123,IREDA,112.2,112.05,0.13,0.78,35.2,50,113.18,109.81,116.54,119.91,123.28,121.14,7.97,"Very close to support, Support rejection"
124,JSWCEMENT,121.62,121.16,0.38,0.69,32.5,50,122.33,118.74,125.93,129.53,133.13,133.43,9.71,"Very close to support, Support rejection"
125,BLS,237.7,233.11,1.97,0.15,40.4,50,240.61,228.45,252.77,264.94,277.1,282.7,18.93,"Very close to support, Support rejection"
126,VMM,103.9,102.34,1.52,0.46,41.5,50,105.22,100.29,110.15,115.07,120.0,115.4,11.07,"Very close to support, Support rejection"
127,BATAINDIA,663.85,666.85,-0.45,0.19,35.3,50,671.74,653.51,689.97,708.2,726.42,767.95,15.68,"Very close to support, Support rejection"
128,LUPIN,2104.7,2095.6,0.43,0.95,25.4,50,2120.23,2053.69,2186.78,2253.32,2319.86,2288.2,8.72,"Very close to support, Support rejection"
129,TATAELXSI,3492.0,3475.0,0.49,0.56,35.5,50,3512.31,3405.5,3619.12,3725.93,3832.74,3837.6,9.9,"Very close to support, Support rejection"
130,BLUEDART,4987.2,4902.5,1.73,0.73,46.1,50,5005.99,4804.45,5207.53,5409.08,5610.62,5280.0,5.87,"Very close to support, Support rejection"
131,CENTRALBK,30.96,29.89,3.58,0.63,49.2,50,31.1,29.29,32.91,34.72,36.53,31.66,2.26,"Near support, Support rejection, RSI improving"
132,DOMS,2191.4,2182.0,0.43,1.16,40.7,50,2219.73,2138.36,2301.1,2382.47,2463.84,2279.9,4.04,"Very close to support, Support rejection"
133,KPITTECH,562.0,560.0,0.36,0.79,36.4,50,564.48,548.8,580.15,595.83,611.51,634.15,12.84,"Very close to support, Support rejection"
134,NAM-INDIA,1188.9,1146.8,3.67,0.46,50.4,50,1197.39,1123.86,1270.92,1344.44,1417.97,1269.5,6.78,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
135,MPHASIS,2355.0,2385.0,-1.26,0.82,41.7,50,2378.75,2337.3,2420.2,2461.64,2503.09,2556.9,8.57,"Very close to support, Support rejection"
136,DEVYANI,137.99,131.76,4.73,0.18,52.7,50,140.07,129.12,151.01,161.96,172.9,155.95,13.02,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
137,NAVA,554.55,545.15,1.72,0.4,42.6,50,561.07,534.25,587.89,614.72,641.54,598.5,7.93,"Very close to support, Support rejection"
138,MAPMYINDIA,968.8,950.3,1.95,0.59,43.1,50,982.76,931.29,1034.23,1085.7,1137.16,1033.0,6.63,"Very close to support, Support rejection"
139,BSOFT,281.65,281.15,0.18,0.47,36.6,50,284.27,275.53,293.01,301.75,310.49,330.0,17.17,"Very close to support, Support rejection"
140,ARE&M,837.8,836.5,0.16,0.44,30.4,50,846.79,819.77,873.81,900.83,927.85,1017.3,21.43,"Very close to support, Support rejection"
141,LEMONTREE,105.73,104.7,0.98,0.87,37.4,50,107.53,102.61,112.46,117.39,122.32,111.0,4.98,"Very close to support, Price recovering, RSI improving"
142,ABSLAMC,1037.8,990.3,4.8,0.36,50.7,45,1047.69,970.49,1124.89,1202.09,1279.28,1065.0,2.62,"Near support, Support rejection, Above 200 DMA"
143,RAINBOW,1449.9,1409.4,2.87,0.75,47.3,45,1481.96,1381.21,1582.7,1683.45,1784.2,1553.8,7.17,"Near support, Price recovering, RSI improving, Above 200 DMA"
144,ASHOKLEY,169.0,165.02,2.41,0.53,46.7,45,170.51,161.72,179.3,188.09,196.88,182.7,8.11,"Near support, Support rejection, Above 50 DMA"
145,ABCAPITAL,396.95,385.1,3.08,1.13,44.9,45,401.8,377.4,426.21,450.61,475.01,416.45,4.91,"Near support, Support rejection, Above 200 DMA"
146,ATGL,609.4,604.3,0.84,0.46,27.6,45,613.22,592.21,634.23,655.24,676.25,687.9,12.88,"Very close to support, Bullish candle"
147,JSWENERGY,526.5,511.4,2.95,0.95,38.9,45,529.91,501.17,558.64,587.38,616.11,583.4,10.81,"Near support, Support rejection, Above 200 DMA"
148,GRSE,2525.7,2487.0,1.56,0.8,41.5,45,2574.04,2437.26,2710.82,2847.59,2984.37,2706.0,7.14,"Very close to support, Bullish candle"
149,OBEROIRLTY,1833.8,1764.5,3.93,0.48,45.8,45,1860.91,1729.21,1992.62,2124.32,2256.03,1960.7,6.92,"Near support, Support rejection, Above 200 DMA"
150,J&KBANK,147.03,144.0,2.1,0.65,41.3,45,148.8,141.12,156.47,164.15,171.83,158.9,8.07,"Near support, Support rejection, Above 200 DMA"
151,BAYERCROP,3984.9,3935.0,1.27,0.49,36.8,45,4005.8,3856.3,4155.29,4304.79,4454.28,4195.4,5.28,"Very close to support, Bullish candle"
152,BIKAJI,583.7,582.0,0.29,0.53,31.4,45,591.38,570.36,612.4,633.42,654.44,635.9,8.94,"Very close to support, Bullish candle"
153,OLAELEC,37.63,36.05,4.38,0.44,45.2,45,38.08,35.33,40.82,43.57,46.32,42.25,12.28,"Near support, Support rejection, Above 200 DMA"
154,KAYNES,3610.0,3450.0,4.64,0.59,46.2,45,3692.37,3381.0,4003.74,4315.11,4626.48,4117.9,14.07,"Near support, Price recovering, RSI improving, Above 50 DMA"
