Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
14,BANKINDIA,145.0,139.37,4.04,0.51,55.3,80,146.09,136.58,155.6,165.11,174.62,147.9,2.0,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
15,GROWW,194.0,185.35,4.67,0.93,48.6,80,195.83,181.64,210.02,224.21,238.39,205.21,5.78,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
16,MMTC,64.18,61.41,4.51,2.23,52.9,80,66.33,60.18,72.48,78.63,84.78,67.58,5.3,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving, Above 50 DMA, Above 200 DMA"
17,UCOBANK,24.78,24.3,1.98,1.81,35.9,80,25.07,23.81,26.33,27.58,28.84,26.77,8.03,"Very close to support, Bullish candle, Price recovering, Volume spike, RSI improving"
18,GABRIEL,1353.2,1316.1,2.82,0.7,44.0,80,1370.74,1289.78,1451.69,1532.65,1613.61,1557.9,15.13,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
19,CASTROLIND,190.27,184.1,3.35,1.97,61.7,80,191.33,180.42,202.25,213.16,224.07,194.5,2.22,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving, Above 50 DMA, Above 200 DMA"
20,HINDCOPPER,521.65,515.0,1.29,0.22,46.7,80,525.0,504.7,545.3,565.59,585.89,586.75,12.48,"Very close to support, Support rejection, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
21,INTELLECT,686.65,673.55,1.94,1.62,43.0,80,705.06,660.08,750.04,795.01,839.99,759.8,10.65,"Very close to support, Bullish candle, Price recovering, Volume spike, RSI improving"
22,RAMCOCEM,884.5,856.75,3.24,0.29,44.1,75,895.79,839.62,951.96,1008.13,1064.31,989.3,11.85,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
23,KEC,408.55,399.55,2.25,0.7,29.7,75,411.42,391.56,431.28,451.15,471.01,480.45,17.6,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
24,GICRE,358.45,347.05,3.28,4.36,53.8,75,362.02,340.11,383.94,405.85,427.76,363.1,1.3,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving, Above 50 DMA"
25,SJVN,65.23,63.8,2.24,0.89,38.0,75,65.68,62.52,68.84,72.0,75.15,69.44,6.45,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
26,TECHNOE,979.5,941.55,4.03,0.39,45.1,75,985.32,922.72,1047.91,1110.51,1173.11,1079.0,10.16,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
27,TRIDENT,24.16,23.82,1.43,1.29,38.6,73,24.64,23.34,25.93,27.23,28.53,25.91,7.24,"Very close to support, Bullish candle, Price recovering, Volume increasing, RSI improving"
28,CCL,1106.2,1066.7,3.7,1.32,45.9,73,1117.13,1045.37,1188.89,1260.66,1332.42,1149.9,3.95,"Near support, Support rejection, Price recovering, Volume increasing, RSI improving, Above 200 DMA"
29,TEGA,1548.0,1524.4,1.55,0.25,38.4,70,1561.12,1493.91,1628.32,1695.52,1762.73,1837.0,18.67,"Very close to support, Support rejection, Price recovering, RSI improving"
30,CIEINDIA,385.35,382.3,0.8,0.44,27.1,70,387.77,374.65,400.89,414.01,427.13,423.0,9.77,"Very close to support, Support rejection, Price recovering, RSI improving"
31,PGEL,562.3,551.85,1.89,0.77,37.5,70,565.13,540.81,589.44,613.76,638.07,643.95,14.52,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
32,SONATSOFTW,285.25,282.0,1.15,0.89,39.7,70,291.63,276.36,306.9,322.18,337.45,337.65,18.37,"Very close to support, Support rejection, Price recovering, RSI improving"
33,NEWGEN,524.8,514.5,2.0,1.59,48.0,70,545.04,504.21,585.87,626.69,667.52,575.9,9.74,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
34,SUNTV,470.9,455.25,3.44,1.59,43.8,70,483.67,446.14,521.19,558.71,596.23,511.8,8.69,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
35,ITCHOTELS,161.23,155.8,3.49,1.55,43.3,70,164.83,152.68,176.97,189.12,201.26,173.0,7.3,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
36,RRKABEL,2454.1,2594.0,-5.39,4.65,34.0,70,2614.22,2542.12,2686.32,2758.41,2830.51,2983.8,21.58,"Very close to support, Support rejection, Volume spike, Above 200 DMA"
37,LALPATHLAB,1877.5,1870.1,0.4,1.41,48.8,68,1929.05,1832.7,2025.4,2121.76,2218.11,1988.9,5.93,"Very close to support, Support rejection, Volume increasing, Above 50 DMA, Above 200 DMA"
38,IKS,1759.9,1686.4,4.36,1.48,46.9,68,1803.4,1652.67,1954.13,2104.85,2255.58,1876.2,6.61,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 200 DMA"
39,IRCON,119.25,116.46,2.4,1.3,34.1,68,121.03,114.13,127.93,134.83,141.73,133.19,11.69,"Near support, Support rejection, Price recovering, Volume increasing, RSI improving"
40,GRSE,2533.2,2487.0,1.86,0.69,42.3,65,2569.53,2437.26,2701.8,2834.07,2966.33,2706.0,6.82,"Very close to support, Bullish candle, Price recovering, RSI improving"
41,ABBOTINDIA,26065.0,25710.0,1.38,0.9,37.5,65,26417.73,25195.8,27639.66,28861.59,30083.52,28635.0,9.86,"Very close to support, Bullish candle, Price recovering, RSI improving"
42,3MINDIA,32845.0,32665.0,0.55,0.25,34.9,65,33030.93,32011.7,34050.16,35069.39,36088.62,37300.0,13.56,"Very close to support, Bullish candle, Price recovering, RSI improving"
43,BAJAJHFL,83.08,81.71,1.68,0.75,39.0,65,83.72,80.08,87.36,91.0,94.64,86.82,4.5,"Very close to support, Bullish candle, Price recovering, RSI improving"
44,LATENTVIEW,267.25,265.25,0.75,0.67,35.2,65,271.34,259.94,282.74,294.13,305.53,302.8,13.3,"Very close to support, Bullish candle, Price recovering, RSI improving"
45,JSWCEMENT,124.07,122.35,1.41,1.06,37.8,65,125.42,119.9,130.94,136.46,141.97,136.4,9.94,"Very close to support, Bullish candle, Price recovering, RSI improving"
46,TIMKEN,3125.3,3069.5,1.82,0.47,43.4,65,3145.58,3008.11,3283.05,3420.52,3557.98,3390.4,8.48,"Very close to support, Support rejection, Bullish candle"
47,GRAVITA,1661.6,1680.0,-1.1,2.3,34.4,65,1699.99,1646.4,1753.59,1807.18,1860.77,1858.5,11.85,"Very close to support, Support rejection, Volume spike"
48,IRCTC,476.05,470.7,1.14,0.77,35.9,65,479.96,461.29,498.63,517.3,535.97,527.0,10.7,"Very close to support, Bullish candle, Price recovering, RSI improving"
49,SYRMA,1457.3,1392.6,4.65,0.53,53.1,65,1472.94,1364.75,1581.13,1689.32,1797.52,1543.0,5.88,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
50,GODFRYPHLP,2051.0,2025.4,1.26,0.52,40.0,65,2077.45,1984.89,2170.0,2262.56,2355.11,2309.8,12.62,"Very close to support, Bullish candle, Price recovering, RSI improving"
51,BAYERCROP,3989.9,3935.0,1.4,0.53,35.7,65,4006.9,3856.3,4157.5,4308.09,4458.69,4338.9,8.75,"Very close to support, Bullish candle, Price recovering, RSI improving"
52,IREDA,113.64,112.05,1.42,0.64,38.6,65,114.83,109.81,119.85,124.87,129.89,121.9,7.27,"Very close to support, Bullish candle, Price recovering, RSI improving"
53,NTPCGREEN,89.36,87.9,1.66,0.73,38.2,65,89.68,86.14,93.22,96.75,100.29,93.85,5.02,"Very close to support, Bullish candle, Price recovering, RSI improving"
54,JPPOWER,16.29,16.09,1.24,1.05,32.5,65,16.46,15.77,17.16,17.85,18.55,18.21,11.79,"Very close to support, Bullish candle, Price recovering, RSI improving"
55,JBMA,625.6,610.25,2.52,0.17,42.2,65,635.02,598.04,671.99,708.96,745.94,685.0,9.49,"Near support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
56,RAINBOW,1447.2,1409.4,2.68,0.57,46.4,65,1462.92,1381.21,1544.63,1626.34,1708.04,1606.0,10.97,"Near support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
57,RAILTEL,271.05,270.2,0.31,0.36,34.8,65,274.45,264.8,284.1,293.75,303.4,297.6,9.8,"Very close to support, Bullish candle, Price recovering, RSI improving"
58,RITES,215.8,211.62,1.98,0.86,45.7,65,217.63,207.39,227.88,238.13,248.37,234.9,8.85,"Very close to support, Bullish candle, Price recovering, RSI improving"
59,PNBHOUSING,1166.0,1119.5,4.15,1.16,57.7,65,1197.39,1097.11,1297.67,1397.95,1498.23,1211.5,3.9,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
60,SARDAEN,508.55,487.9,4.23,0.35,51.0,65,518.08,478.14,558.03,597.97,637.91,542.5,6.68,"Near support, Support rejection, Price recovering, RSI improving, Above 50 DMA"
61,PIIND,2465.0,2353.5,4.74,1.3,42.1,63,2514.02,2306.43,2721.61,2929.19,3136.78,2819.0,14.36,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
62,JWL,243.24,237.4,2.46,1.48,39.4,63,249.5,232.65,266.34,283.19,300.04,268.95,10.57,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
63,WAAREEENER,2635.0,2552.5,3.23,1.2,43.9,63,2655.3,2501.45,2809.15,2963.0,3116.85,2730.0,3.61,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
64,EIHOTEL,291.9,281.05,3.86,0.77,41.1,60,293.99,275.43,312.54,331.1,349.66,321.65,10.19,"Near support, Support rejection, Price recovering, RSI improving"
65,GRANULES,848.3,816.0,3.96,1.76,51.7,60,865.33,799.68,930.97,996.62,1062.27,883.0,4.09,"Near support, Support rejection, Volume spike, Above 200 DMA"
66,SOBHA,1263.8,1221.0,3.51,0.86,38.5,60,1279.15,1196.58,1361.73,1444.3,1526.87,1378.0,9.04,"Near support, Support rejection, Price recovering, RSI improving"
67,TENNIND,517.55,497.8,3.97,0.14,35.8,60,522.64,487.84,557.44,592.24,627.04,584.9,13.01,"Near support, Support rejection, Price recovering, RSI improving"
68,TRITURBINE,577.3,561.05,2.9,0.38,43.2,60,583.82,549.83,617.8,651.79,685.77,654.15,13.31,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
69,POONAWALLA,468.45,450.6,3.96,0.69,46.3,60,477.3,441.59,513.02,548.73,584.45,511.9,9.28,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
70,RHIM,371.35,361.35,2.77,0.14,41.0,60,374.55,354.12,394.97,415.4,435.82,433.0,16.6,"Near support, Support rejection, Price recovering, RSI improving"
71,AUBANK,1065.0,1045.7,1.85,0.41,46.5,60,1076.25,1024.79,1127.71,1179.17,1230.63,1144.1,7.43,"Very close to support, Support rejection, Above 50 DMA, Above 200 DMA"
72,AIAENG,4231.2,4141.0,2.18,2.08,37.8,60,4280.94,4058.18,4503.71,4726.47,4949.24,4885.9,15.47,"Near support, Support rejection, Volume spike, Above 200 DMA"
73,ABDL,609.95,584.3,4.39,0.36,48.4,60,615.38,572.61,658.14,700.91,743.67,643.9,5.57,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
74,NATIONALUM,374.1,367.5,1.8,0.73,46.8,60,379.71,360.15,399.27,418.82,438.38,422.2,12.86,"Very close to support, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
75,NHPC,76.25,74.3,2.62,0.53,45.9,60,76.9,72.81,80.99,85.08,89.17,78.57,3.04,"Near support, Support rejection, Price recovering, RSI improving"
76,NMDC,84.7,81.05,4.5,0.71,47.3,60,85.35,79.43,91.27,97.19,103.11,89.1,5.19,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
77,GODREJIND,1163.5,1125.1,3.41,0.42,41.0,60,1189.57,1102.6,1276.55,1363.53,1450.5,1327.4,14.09,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
78,HONAUT,35655.0,34800.0,2.46,0.59,38.5,60,35941.74,34104.0,37779.48,39617.22,41454.96,38500.0,7.98,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
79,COCHINSHIP,1499.1,1435.0,4.47,0.75,53.0,60,1525.95,1406.3,1645.59,1765.24,1884.88,1577.9,5.26,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
80,TRAVELFOOD,1296.3,1251.1,3.61,0.41,45.8,60,1307.11,1226.08,1388.14,1469.17,1550.2,1470.9,13.47,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
81,HSCL,671.05,650.0,3.24,0.32,41.5,60,676.0,637.0,715.0,754.0,793.0,794.5,18.4,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
82,KAYNES,3598.0,3469.5,3.7,0.9,45.5,60,3625.14,3400.11,3850.16,4075.19,4300.21,4117.9,14.45,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
83,CANFINHOME,807.4,783.0,3.12,1.12,45.2,60,816.63,767.34,865.92,915.21,964.5,852.35,5.57,"Near support, Support rejection, Price recovering, RSI improving"
84,BLS,238.79,233.11,2.44,0.18,40.9,60,241.73,228.45,255.02,268.3,281.59,282.7,18.39,"Near support, Support rejection, Price recovering, RSI improving"
85,PCBL,317.0,308.15,2.87,0.64,47.7,60,319.04,301.99,336.09,353.14,370.19,333.85,5.32,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
86,EMAMILTD,366.05,361.15,1.36,1.32,33.5,58,372.14,353.93,390.36,408.57,426.79,416.2,13.7,"Very close to support, Support rejection, Volume increasing"
87,MSUMI,36.52,36.48,0.11,1.36,33.6,58,37.12,35.75,38.5,39.87,41.25,42.11,15.31,"Very close to support, Support rejection, Volume increasing"
88,KFINTECH,928.9,911.7,1.89,0.7,46.5,55,949.85,893.47,1006.23,1062.61,1118.99,992.4,6.84,"Very close to support, Price recovering, RSI improving, Above 50 DMA"
89,MGL,1096.6,1062.0,3.26,1.06,48.2,55,1103.8,1040.76,1166.85,1229.89,1292.93,1173.2,6.99,"Near support, Bullish candle, Price recovering, RSI improving"
90,NBCC,86.6,83.84,3.29,0.46,35.5,55,87.52,82.16,92.89,98.25,103.61,96.44,11.36,"Near support, Bullish candle, Price recovering, RSI improving"
91,NIVABUPA,80.11,80.08,0.04,1.16,33.1,55,81.23,78.48,83.99,86.74,89.49,87.8,9.6,"Very close to support, Support rejection, Above 200 DMA"
92,PAGEIND,36300.0,35100.0,3.42,0.4,43.2,55,36442.74,34398.0,38487.48,40532.22,42576.96,40270.0,10.94,"Near support, Bullish candle, Price recovering, RSI improving"
93,ACC,1283.8,1252.9,2.47,0.84,40.5,55,1291.88,1227.84,1355.92,1419.95,1483.99,1373.9,7.02,"Near support, Bullish candle, Price recovering, RSI improving"
94,360ONE,1137.0,1128.6,0.74,0.73,42.2,55,1158.41,1106.03,1210.8,1263.18,1315.56,1222.9,7.55,"Very close to support, Support rejection, Above 200 DMA"
95,GODIGIT,258.3,251.05,2.89,0.82,43.8,55,261.52,246.03,277.01,292.51,308.0,280.15,8.46,"Near support, Support rejection, Bullish candle"
96,INDIACEM,362.5,354.2,2.34,0.33,37.8,55,364.63,347.12,382.14,399.65,417.16,399.15,10.11,"Near support, Bullish candle, Price recovering, RSI improving"
97,NAVA,560.2,545.15,2.76,0.57,45.1,55,564.08,534.25,593.9,623.73,653.56,600.45,7.18,"Near support, Support rejection, Bullish candle"
98,ZFCVINDIA,2551.9,2503.0,1.95,0.31,49.1,55,2580.15,2452.94,2707.36,2834.57,2961.78,2691.0,5.45,"Very close to support, Bullish candle, Above 50 DMA, Above 200 DMA"
99,ABLBL,86.07,82.61,4.19,0.92,42.2,55,87.07,80.96,93.19,99.31,105.42,95.6,11.07,"Near support, Bullish candle, Price recovering, RSI improving"
100,DEEPAKFERT,1362.1,1351.1,0.81,0.84,32.1,55,1397.79,1324.08,1471.5,1545.21,1618.93,1574.2,15.57,"Very close to support, Price recovering, RSI improving, Above 200 DMA"
101,FEDERALBNK,343.0,341.55,0.42,0.86,44.0,55,345.59,334.72,356.46,367.33,378.2,364.2,6.18,"Very close to support, Support rejection, Above 200 DMA"
102,COROMANDEL,1938.8,1890.0,2.58,1.04,41.0,55,1952.2,1852.2,2052.19,2152.19,2252.19,2121.4,9.42,"Near support, Bullish candle, Price recovering, RSI improving"
103,JKCEMENT,5083.5,4951.0,2.68,0.58,37.2,55,5136.25,4851.98,5420.52,5704.8,5989.07,5504.5,8.28,"Near support, Bullish candle, Price recovering, RSI improving"
104,CROMPTON,232.4,226.05,2.81,1.12,37.4,55,235.94,221.53,250.35,264.76,279.18,270.0,16.18,"Near support, Bullish candle, Price recovering, RSI improving"
105,LTTS,3493.3,3460.0,0.96,0.49,46.3,55,3542.87,3390.8,3694.94,3847.01,3999.09,3708.0,6.15,"Very close to support, Support rejection, Above 50 DMA"
106,INDUSTOWER,376.8,363.5,3.66,0.31,46.4,55,381.21,356.23,406.19,431.17,456.15,389.4,3.34,"Near support, Bullish candle, Price recovering, RSI improving"
107,ERIS,1321.7,1265.1,4.47,0.82,43.7,55,1334.86,1239.8,1429.93,1525.0,1620.06,1410.0,6.68,"Near support, Bullish candle, Price recovering, RSI improving"
108,ITI,272.5,264.15,3.16,0.85,41.2,55,277.15,258.87,295.44,313.73,332.01,296.25,8.72,"Near support, Bullish candle, Price recovering, RSI improving"
109,CENTRALBK,31.08,29.89,3.98,0.9,51.2,55,31.24,29.29,33.19,35.14,37.09,31.66,1.87,"Near support, Bullish candle, Price recovering, RSI improving"
110,ALKEM,5190.0,5175.0,0.29,0.46,31.5,50,5220.92,5071.5,5370.34,5519.76,5669.18,5700.0,9.83,"Very close to support, Support rejection"
111,CONCOR,508.0,493.05,3.03,0.69,48.8,50,510.67,483.19,538.15,565.63,593.11,543.7,7.03,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
112,PFIZER,4609.7,4601.0,0.19,0.59,37.7,50,4677.24,4508.98,4845.49,5013.75,5182.0,5149.0,11.7,"Very close to support, Support rejection"
113,SCI,295.35,282.6,4.51,0.79,53.5,50,300.85,276.95,324.75,348.66,372.56,320.0,8.35,"Near support, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
114,TIINDIA,2698.0,2680.5,0.65,0.38,37.1,50,2732.45,2626.89,2838.02,2943.58,3049.15,2989.0,10.79,"Very close to support, Support rejection"
115,BELRISE,236.86,226.2,4.71,0.41,51.4,50,239.73,221.68,257.78,275.83,293.89,268.2,13.23,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
116,DIXON,14240.0,13645.0,4.36,0.99,48.6,50,14491.93,13372.1,15611.75,16731.58,17851.4,15000.0,5.34,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
117,ICICIAMC,2970.9,2946.0,0.85,0.44,37.8,50,3001.89,2887.08,3116.7,3231.52,3346.33,3313.5,11.53,"Very close to support, Support rejection"
118,RADICO,4494.0,4390.0,2.37,0.73,50.1,50,4568.92,4302.2,4835.64,5102.36,5369.08,4747.0,5.63,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
119,LEMONTREE,104.95,104.7,0.24,1.12,32.8,50,107.21,102.61,111.82,116.43,121.04,112.4,7.1,"Very close to support, Price recovering, RSI improving"
120,MINDACORP,702.8,685.5,2.52,0.25,47.1,45,711.22,671.79,750.65,790.08,829.51,769.0,9.42,"Near support, Support rejection, Above 200 DMA"
121,PREMIERENE,1002.0,973.0,2.98,1.03,44.2,45,1010.82,953.54,1068.1,1125.37,1182.65,1072.4,7.03,"Near support, Support rejection, Above 200 DMA"
122,AIIL,519.9,504.85,2.98,0.34,42.0,45,529.06,494.75,563.36,597.66,631.96,605.0,16.37,"Near support, Price recovering, RSI improving, Above 200 DMA"
123,BDL,1255.0,1231.0,1.95,0.72,39.0,45,1295.59,1206.38,1384.79,1474.0,1563.2,1427.7,13.76,"Very close to support, Bullish candle"
124,GODREJPROP,1982.0,1908.9,3.83,0.61,43.7,45,2025.74,1870.72,2180.76,2335.79,2490.81,2120.0,6.96,"Near support, Price recovering, RSI improving, Above 200 DMA"
125,CAMS,748.8,730.55,2.5,0.36,44.2,45,759.27,715.94,802.59,845.92,889.25,801.05,6.98,"Near support, Price recovering, RSI improving, Above 200 DMA"
126,DELHIVERY,457.9,439.1,4.28,0.65,47.0,45,466.83,430.32,503.35,539.86,576.37,486.75,6.3,"Near support, Price recovering, RSI improving, Above 200 DMA"
127,NYKAA,332.5,320.3,3.81,0.46,50.5,45,336.82,313.89,359.75,382.68,405.61,349.55,5.13,"Near support, Bullish candle, Above 50 DMA, Above 200 DMA"
128,SAREGAMA,492.75,475.0,3.74,0.78,46.5,45,501.0,465.5,536.5,572.0,607.5,543.3,10.26,"Near support, Support rejection, Above 200 DMA"
129,KIMS,764.1,748.3,2.11,0.26,41.8,45,780.11,733.33,826.88,873.65,920.43,827.95,8.36,"Near support, Price recovering, RSI improving, Above 200 DMA"
130,J&KBANK,150.02,144.0,4.18,0.89,45.0,45,153.11,141.12,165.09,177.08,189.06,161.4,7.59,"Near support, Price recovering, RSI improving, Above 200 DMA"
131,EMMVEE,325.2,313.45,3.75,0.52,50.4,45,331.56,307.18,355.94,380.32,404.7,339.6,4.43,"Near support, Support rejection, Above 200 DMA"
132,BLUESTARCO,1484.0,1432.5,3.6,0.8,42.0,40,1517.73,1403.85,1631.61,1745.49,1859.37,1671.6,12.64,"Near support, Price recovering, RSI improving"
133,ASHOKLEY,169.0,165.02,2.41,0.86,46.5,40,173.64,161.72,185.55,197.47,209.39,182.7,8.11,"Near support, Bullish candle, Above 50 DMA"
134,HUDCO,180.52,175.13,3.08,0.5,32.8,40,182.32,171.63,193.02,203.72,214.41,202.69,12.28,"Near support, Support rejection"
135,HEROMOTOCO,5300.0,5167.0,2.57,0.97,39.4,40,5333.15,5063.66,5602.63,5872.12,6141.6,5937.0,12.02,"Near support, Support rejection"
136,ANURAS,1238.7,1192.3,3.89,0.28,48.2,40,1248.59,1168.45,1328.73,1408.87,1489.01,1273.9,2.84,"Near support, Support rejection"
137,CHAMBLFERT,419.05,405.25,3.41,0.58,36.7,40,423.8,397.14,450.45,477.1,503.75,461.6,10.15,"Near support, Price recovering, RSI improving"
138,BANDHANBNK,164.95,159.24,3.59,0.54,36.8,40,167.07,156.06,178.09,189.11,200.13,180.74,9.57,"Near support, Price recovering, RSI improving"
139,MAPMYINDIA,972.2,950.3,2.3,0.3,43.5,40,984.87,931.29,1038.44,1092.01,1145.58,1076.0,10.68,"Near support, Support rejection"
140,YESBANK,22.5,21.82,3.12,0.63,47.2,40,22.67,21.38,23.95,25.23,26.51,23.04,2.4,"Near support, Bullish candle, Above 200 DMA"
141,ABREL,1373.6,1318.7,4.16,0.31,47.2,40,1403.7,1292.33,1515.08,1626.45,1737.83,1486.0,8.18,"Near support, Price recovering, RSI improving"
142,RPOWER,22.08,21.51,2.65,0.78,37.9,40,22.36,21.08,23.65,24.93,26.22,25.3,14.58,"Near support, Price recovering, RSI improving"
143,UPL,582.15,557.95,4.34,0.86,51.5,35,590.58,546.79,634.37,678.15,721.94,591.0,1.52,"Near support, Bullish candle"
