timestamp,symbol,signal_type,price,day_low,vol_ratio_day,vol_ratio_spike,bounce_level,entry_low,entry_high,stop_loss,target1,target2,target3
13:01:47,AEGISVOPAK,VOLUME_SURGE,308.05,293.0,4.3,0.0,,,,,,,
13:01:47,AFCONS,VOLUME_SURGE,277.5,269.1,15.95,0.0,,,,,,,
13:01:47,ALKEM,VOLUME_SURGE,5268.0,5140.5,1.84,0.0,,,,,,,
13:01:47,BSOFT,VOLUME_SURGE,290.25,288.9,7.26,0.0,,,,,,,
13:01:47,COCHINSHIP,VOLUME_SURGE,1348.3,1336.5,1.85,0.0,,,,,,,
13:01:47,COFORGE,VOLUME_SURGE,1783.6,1782.0,1.98,0.0,,,,,,,
13:01:47,DABUR,VOLUME_SURGE,387.45,376.9,5.12,0.0,,,,,,,
13:01:47,EMAMILTD,VOLUME_SURGE,378.7,371.2,2.01,0.0,,,,,,,
13:01:47,FIRSTCRY,VOLUME_SURGE,173.05,169.95,15.97,0.0,,,,,,,
13:01:47,FSL,VOLUME_SURGE,287.4,251.35,18.7,0.0,,,,,,,
13:01:47,IDBI,VOLUME_SURGE,86.48,84.38,2.62,0.0,,,,,,,
13:01:47,JSWDULUX,VOLUME_SURGE,3085.0,3085.0,2.88,0.0,,,,,,,
13:01:47,KEC,VOLUME_SURGE,408.55,405.95,4.08,0.0,,,,,,,
13:01:47,KPITTECH,VOLUME_SURGE,571.1,560.0,3.42,0.0,,,,,,,
13:01:47,LATENTVIEW,VOLUME_SURGE,257.15,256.15,2.54,0.0,,,,,,,
13:01:47,MPHASIS,VOLUME_SURGE,2383.5,2371.4,3.27,0.0,,,,,,,
13:01:47,ONESOURCE,VOLUME_SURGE,1624.2,1598.0,2.36,0.0,,,,,,,
13:01:47,PERSISTENT,VOLUME_SURGE,5554.0,5545.0,1.83,0.0,,,,,,,
13:01:47,PINELABS,VOLUME_SURGE,195.53,191.6,1.96,0.0,,,,,,,
13:01:47,SONATSOFTW,VOLUME_SURGE,281.25,273.9,6.68,0.0,,,,,,,
13:01:47,STARHEALTH,VOLUME_SURGE,543.5,541.5,1.86,0.0,,,,,,,
13:01:47,TATACHEM,VOLUME_SURGE,734.9,734.9,3.18,0.0,,,,,,,
13:01:47,TATAELXSI,VOLUME_SURGE,3464.8,3453.7,2.9,0.0,,,,,,,
13:01:47,TATAINVEST,VOLUME_SURGE,726.0,706.55,18.72,0.0,,,,,,,
13:01:47,TRITURBINE,VOLUME_SURGE,547.55,535.7,3.3,0.0,,,,,,,
13:01:47,ZENSARTECH,VOLUME_SURGE,454.4,436.8,22.26,0.0,,,,,,,
