Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
28,NATCOPHARM,826.3,823.4,0.35,1.02,28.8,70,840.58,806.93,874.22,907.87,941.52,964.85,16.77,"Very close to support, Support rejection, Price recovering, RSI improving"
29,NHPC,76.69,74.3,3.22,1.98,49.5,70,78.05,72.81,83.28,88.51,93.74,78.1,1.84,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
30,CHOICEIN,750.65,750.1,0.07,1.64,31.1,70,756.91,735.1,778.72,800.54,822.35,827.9,10.29,"Very close to support, Support rejection, Volume spike, Above 200 DMA"
31,RPOWER,22.01,21.51,2.32,3.57,39.5,70,22.95,21.08,24.81,26.68,28.54,23.8,8.13,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
32,BELRISE,228.54,225.0,1.57,0.28,42.8,70,232.0,220.5,243.51,255.01,266.51,268.2,17.35,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
33,CESC,149.67,143.55,4.26,3.43,39.2,70,153.73,140.68,166.77,179.82,192.87,172.0,14.92,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
34,MRF,128315.0,128000.0,0.25,0.73,37.1,70,129348.18,125440.0,133256.36,137164.54,141072.72,135800.0,5.83,"Very close to support, Support rejection, Price recovering, RSI improving"
35,EMAMILTD,369.1,361.15,2.2,5.7,37.8,70,378.41,353.93,402.88,427.36,451.84,413.5,12.03,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
36,GMDCLTD,574.55,552.75,3.94,2.14,51.8,70,586.17,541.69,630.64,675.12,719.6,617.15,7.41,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
37,ENDURANCE,2755.7,2702.0,1.99,0.9,39.1,70,2828.65,2647.96,3009.33,3190.02,3370.7,3072.0,11.48,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
38,SJVN,66.88,63.8,4.83,3.25,53.4,70,68.47,62.52,74.41,80.35,86.29,68.1,1.82,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
39,BANKINDIA,141.06,139.73,0.95,1.15,45.1,65,142.73,136.94,148.53,154.33,160.13,147.9,4.85,"Very close to support, Bullish candle, Price recovering, RSI improving"
40,INDUSTOWER,373.7,367.35,1.73,0.43,44.4,65,377.2,360.0,394.4,411.6,428.8,389.4,4.2,"Very close to support, Bullish candle, Price recovering, RSI improving"
41,CONCOR,510.0,493.05,3.44,0.74,50.6,65,513.47,483.19,543.76,574.05,604.33,543.7,6.61,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
42,MSUMI,36.72,36.18,1.49,1.01,35.8,65,37.12,35.46,38.79,40.46,42.13,41.35,12.61,"Very close to support, Bullish candle, Price recovering, RSI improving"
43,LEMONTREE,106.17,104.7,1.4,1.16,39.9,65,107.07,102.61,111.54,116.01,120.48,110.5,4.08,"Very close to support, Bullish candle, Price recovering, RSI improving"
44,ATGL,612.3,602.0,1.71,0.88,30.3,65,625.65,589.96,661.34,697.03,732.72,687.9,12.35,"Very close to support, Bullish candle, Price recovering, RSI improving"
45,THERMAX,3638.6,3580.5,1.62,1.04,25.7,65,3709.4,3508.89,3909.92,4110.43,4310.95,4238.6,16.49,"Very close to support, Bullish candle, Price recovering, RSI improving"
46,SRF,2520.0,2517.0,0.12,0.31,36.5,65,2537.06,2466.66,2607.47,2677.87,2748.28,2648.0,5.08,"Very close to support, Support rejection, Bullish candle"
47,BLUESTARCO,1456.9,1432.5,1.7,1.63,38.1,65,1473.44,1403.85,1543.03,1612.62,1682.21,1541.2,5.79,"Very close to support, Support rejection, Volume spike"
48,SAPPHIRE,227.61,219.57,3.66,1.07,52.7,65,233.77,215.18,252.35,270.94,289.53,258.78,13.69,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
49,RKFORGE,720.7,689.45,4.53,1.03,53.4,65,730.26,675.66,784.85,839.45,894.05,772.8,7.23,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
50,IEX,117.95,116.0,1.68,1.1,35.4,65,119.13,113.68,124.58,130.02,135.47,127.19,7.83,"Very close to support, Bullish candle, Price recovering, RSI improving"
51,LALPATHLAB,1919.7,1855.7,3.45,1.05,55.9,65,1965.92,1818.59,2113.26,2260.6,2407.94,1988.9,3.6,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
52,KAYNES,3615.0,3450.0,4.78,0.41,46.4,65,3658.0,3381.0,3935.0,4212.0,4489.01,4117.9,13.91,"Near support, Support rejection, Price recovering, RSI improving, Above 50 DMA"
53,NEWGEN,512.85,513.0,-0.03,0.45,44.2,65,517.58,502.74,532.43,547.27,562.11,575.9,12.29,"Very close to support, Support rejection, Bullish candle"
54,INDIANB,856.65,855.15,0.18,1.45,43.7,63,868.43,838.05,898.82,929.21,959.59,906.7,5.84,"Very close to support, Support rejection, Volume increasing, Above 50 DMA"
55,PERSISTENT,5419.0,5390.0,0.54,1.24,44.6,63,5500.98,5282.2,5719.76,5938.54,6157.32,5910.0,9.06,"Very close to support, Support rejection, Volume increasing, Above 50 DMA"
56,MARICO,813.9,801.35,1.57,1.5,38.0,63,824.65,785.32,863.97,903.29,942.62,867.35,6.57,"Very close to support, Support rejection, Volume increasing, Above 200 DMA"
57,MANAPPURAM,320.0,323.15,-0.97,1.3,31.9,63,328.66,316.69,340.63,352.59,364.56,372.55,16.42,"Very close to support, Support rejection, Volume increasing, Above 200 DMA"
58,NTPCGREEN,88.03,87.5,0.61,1.52,33.5,60,89.43,85.75,93.11,96.79,100.46,93.85,6.61,"Very close to support, Bullish candle, Volume spike"
59,LLOYDSME,1807.6,1766.1,2.35,0.54,41.2,60,1825.64,1730.78,1920.51,2015.38,2110.24,1983.1,9.71,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
60,RAINBOW,1451.1,1409.4,2.96,1.1,47.6,60,1477.65,1381.21,1574.09,1670.52,1766.96,1547.0,6.61,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
61,JSWENERGY,534.8,511.4,4.58,1.05,45.0,60,542.78,501.17,584.39,626.01,667.62,563.0,5.27,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
62,TATATECH,787.65,778.25,1.21,0.56,45.9,60,795.59,762.68,828.49,861.39,894.3,871.9,10.7,"Very close to support, Support rejection, Above 50 DMA, Above 200 DMA"
63,DOMS,2190.8,2170.0,0.96,3.97,40.5,60,2200.79,2126.6,2274.99,2349.18,2423.37,2279.9,4.07,"Very close to support, Bullish candle, Volume spike"
64,NAUKRI,1267.0,1251.9,1.21,0.98,43.1,60,1289.17,1226.86,1351.48,1413.8,1476.11,1390.1,9.72,"Very close to support, Support rejection, Above 50 DMA, Above 200 DMA"
65,INDUSINDBK,1004.0,963.3,4.23,0.83,49.8,60,1012.02,944.03,1080.01,1147.99,1215.98,1026.6,2.25,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
66,FORTIS,915.0,879.1,4.08,0.54,47.2,60,920.24,861.52,978.96,1037.67,1096.39,948.55,3.67,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
67,FEDERALBNK,345.0,337.6,2.19,0.8,46.3,60,345.69,330.85,360.53,375.37,390.22,364.2,5.57,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
68,LTF,310.4,302.7,2.54,0.67,46.9,60,315.03,296.65,333.41,351.79,370.18,327.3,5.44,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
69,KEI,4669.5,4666.0,0.08,1.38,30.7,58,4747.48,4572.68,4922.27,5097.07,5271.86,5899.0,26.33,"Very close to support, Support rejection, Volume increasing"
70,DABUR,371.55,373.75,-0.59,1.46,21.5,58,375.45,366.27,384.62,393.8,402.97,413.1,11.18,"Very close to support, Support rejection, Volume increasing"
71,COLPAL,1800.0,1799.1,0.05,1.36,30.8,58,1818.63,1763.12,1874.14,1929.65,1985.17,2008.0,11.56,"Very close to support, Support rejection, Volume increasing"
72,SCHAEFFLER,3933.8,3871.7,1.6,1.22,36.1,58,3987.66,3794.27,4181.05,4374.45,4567.84,4210.0,7.02,"Very close to support, Support rejection, Volume increasing"
73,JUBLFOOD,475.95,471.5,0.94,0.33,46.3,55,480.21,462.07,498.35,516.49,534.62,527.85,10.9,"Very close to support, Support rejection, Above 50 DMA"
74,RHIM,376.9,361.35,4.3,1.01,47.0,55,388.33,354.12,422.53,456.73,490.93,432.4,14.73,"Near support, Bullish candle, Price recovering, RSI improving"
75,APOLLOTYRE,422.25,410.05,2.98,0.65,41.6,55,425.15,401.85,448.45,471.75,495.05,467.4,10.69,"Near support, Bullish candle, Price recovering, RSI improving"
76,ICICIAMC,3003.5,2933.3,2.39,0.52,41.4,55,3015.92,2874.63,3157.21,3298.49,3439.78,3313.5,10.32,"Near support, Support rejection, Bullish candle"
77,ZFCVINDIA,2469.9,2472.2,-0.09,0.91,40.0,55,2522.43,2422.76,2622.11,2721.79,2821.47,2691.0,8.95,"Very close to support, Support rejection, Above 200 DMA"
78,UPL,575.7,557.95,3.18,0.86,48.3,55,579.51,546.79,612.22,644.94,677.65,591.0,2.66,"Near support, Support rejection, Bullish candle"
79,GODREJIND,1133.4,1125.1,0.74,0.31,36.3,55,1145.29,1102.6,1187.97,1230.66,1273.35,1310.1,15.59,"Very close to support, Support rejection, Above 200 DMA"
80,AAVAS,1290.3,1234.2,4.55,0.61,39.7,55,1308.11,1209.52,1406.71,1505.3,1603.9,1444.5,11.95,"Near support, Support rejection, Bullish candle"
81,TIMKEN,3173.4,3069.5,3.38,1.02,49.7,55,3214.42,3008.11,3420.72,3627.03,3833.33,3324.7,4.77,"Near support, Bullish candle, Price recovering, RSI improving"
82,COHANCE,443.35,437.8,1.27,1.18,46.4,55,456.11,429.04,483.18,510.24,537.31,484.0,9.17,"Very close to support, Support rejection, Above 200 DMA"
83,POONAWALLA,448.6,450.6,-0.44,1.0,36.4,55,452.75,441.59,463.92,475.09,486.25,511.9,14.11,"Very close to support, Support rejection, Above 200 DMA"
84,TECHNOE,985.3,941.55,4.65,0.75,47.6,55,990.98,922.72,1059.24,1127.5,1195.76,1079.0,9.51,"Near support, Bullish candle, Price recovering, RSI improving"
85,NAVA,561.15,545.15,2.93,0.9,46.9,55,581.16,534.25,628.07,674.99,721.9,598.5,6.66,"Near support, Bullish candle, Price recovering, RSI improving"
86,CROMPTON,232.96,226.05,3.06,0.98,38.5,55,234.89,221.53,248.25,261.61,274.97,259.0,11.18,"Near support, Bullish candle, Price recovering, RSI improving"
87,3MINDIA,33025.0,32620.0,1.24,0.35,38.1,50,33211.29,31967.6,34454.98,35698.67,36942.36,37300.0,12.94,"Very close to support, Support rejection"
88,BALKRISIND,2208.6,2237.2,-1.28,0.64,36.9,50,2253.0,2192.46,2313.54,2374.08,2434.62,2554.5,15.66,"Very close to support, Support rejection"
89,AWL,187.52,186.0,0.82,0.47,42.0,50,188.87,182.28,195.45,202.04,208.63,204.82,9.23,"Very close to support, Support rejection"
90,LTTS,3364.0,3380.0,-0.47,0.54,36.1,50,3381.75,3312.4,3451.1,3520.45,3589.8,3708.0,10.23,"Very close to support, Support rejection"
91,ICICIGI,1474.0,1474.5,-0.03,1.06,20.5,50,1488.67,1445.01,1532.33,1575.99,1619.66,1654.9,12.27,"Very close to support, Support rejection"
92,ICICIPRULI,462.5,466.25,-0.8,0.77,30.1,50,468.94,456.93,480.95,492.96,504.97,525.75,13.68,"Very close to support, Support rejection"
93,PATANJALI,341.0,336.15,1.44,0.43,32.1,50,342.23,329.43,355.04,367.85,380.65,358.6,5.16,"Very close to support, Support rejection"
94,KARURVYSYA,340.6,326.6,4.29,0.54,51.4,50,344.49,320.07,368.91,393.33,417.75,358.65,5.3,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
95,VOLTAS,1143.8,1141.3,0.22,0.45,30.3,50,1149.29,1118.47,1180.11,1210.93,1241.75,1350.0,18.03,"Very close to support, Support rejection"
96,PAGEIND,35395.0,35100.0,0.84,0.43,37.0,50,35896.65,34398.0,37395.3,38893.95,40392.6,38610.0,9.08,"Very close to support, Support rejection"
97,PIIND,2394.0,2353.5,1.72,0.47,36.0,50,2406.8,2306.43,2507.18,2607.55,2707.93,2700.6,12.81,"Very close to support, Support rejection"
98,MPHASIS,2307.5,2335.1,-1.18,0.71,37.6,50,2331.25,2288.4,2374.11,2416.96,2459.82,2556.9,10.81,"Very close to support, Support rejection"
99,OFSS,11630.0,11318.0,2.76,0.75,46.3,50,11785.52,11091.64,12479.41,13173.29,13867.18,12540.0,7.82,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
100,TATAINVEST,618.8,621.0,-0.35,0.83,31.4,50,626.05,608.58,643.52,660.99,678.46,714.8,15.51,"Very close to support, Support rejection"
101,VMM,103.18,102.34,0.82,0.39,40.3,50,104.2,100.29,108.1,112.01,115.91,115.4,11.84,"Very close to support, Support rejection"
102,BLS,236.45,233.11,1.43,0.19,39.4,50,239.5,228.45,250.55,261.6,272.65,282.7,19.56,"Very close to support, Support rejection"
103,BATAINDIA,661.05,659.9,0.17,0.37,34.3,50,668.28,646.7,689.87,711.45,733.03,767.95,16.17,"Very close to support, Support rejection"
104,TATACHEM,603.05,605.5,-0.4,0.63,28.7,50,609.17,593.39,624.94,640.72,656.49,708.9,17.55,"Very close to support, Support rejection"
105,RAMCOCEM,866.85,856.75,1.18,0.69,39.6,50,877.85,839.62,916.09,954.33,992.56,957.0,10.4,"Very close to support, Support rejection"
106,ZEEL,85.71,85.42,0.34,0.38,31.2,50,87.35,83.71,91.0,94.64,98.28,110.63,29.07,"Very close to support, Support rejection"
107,SYNGENE,386.8,383.5,0.86,0.65,37.3,50,389.38,375.83,402.92,416.47,430.02,419.5,8.45,"Very close to support, Support rejection"
108,SONACOMS,799.5,773.4,3.37,0.33,53.8,50,808.01,757.93,858.09,908.17,958.26,844.0,5.57,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
109,JMFINANCIL,126.73,124.72,1.61,0.67,46.7,50,128.83,122.23,135.43,142.03,148.63,136.3,7.55,"Very close to support, Support rejection"
110,JBMA,614.25,610.25,0.66,0.18,38.9,50,620.14,598.04,642.23,664.32,686.42,685.0,11.52,"Very close to support, Support rejection"
111,INTELLECT,684.9,673.55,1.69,1.16,43.8,50,697.64,660.08,735.21,772.77,810.33,724.85,5.83,"Very close to support, Support rejection"
112,EMCURE,1914.4,1830.1,4.61,0.62,54.7,50,1942.78,1793.5,2092.06,2241.34,2390.62,2023.0,5.67,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
113,HONASA,471.05,461.3,2.11,0.32,49.3,50,481.51,452.07,510.95,540.39,569.82,509.8,8.23,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
114,CLEAN,825.7,798.0,3.47,0.47,52.8,50,835.97,782.04,889.9,943.83,997.75,874.8,5.95,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
115,CONCORDBIO,1464.5,1411.6,3.75,0.85,51.7,50,1482.76,1383.37,1582.15,1681.54,1780.93,1615.0,10.28,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
116,EIDPARRY,756.7,759.0,-0.3,0.42,39.7,50,768.53,743.82,793.25,817.96,842.68,865.4,14.37,"Very close to support, Support rejection"
117,KAJARIACER,1239.2,1187.0,4.4,0.38,53.4,50,1251.4,1163.26,1339.54,1427.67,1515.81,1275.0,2.89,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
118,RVNL,207.0,203.83,1.56,0.82,33.7,45,209.87,199.75,219.98,230.1,240.22,233.67,12.88,"Very close to support, Bullish candle"
119,IREDA,111.99,111.8,0.17,0.65,34.7,45,112.92,109.56,116.27,119.62,122.97,121.14,8.17,"Very close to support, Bullish candle"
120,USHAMART,498.65,477.8,4.36,0.38,49.1,45,503.1,468.24,537.96,572.82,607.68,529.3,6.15,"Near support, Support rejection, Above 200 DMA"
121,HSCL,667.05,650.0,2.62,0.28,40.6,45,674.35,637.0,711.69,749.04,786.38,794.5,19.11,"Near support, Support rejection, Above 200 DMA"
122,POLYCAB,8354.0,8175.0,2.19,0.51,34.0,45,8423.81,8011.5,8836.13,9248.44,9660.76,9445.0,13.06,"Near support, Support rejection, Above 200 DMA"
123,SUPREMEIND,3516.9,3383.0,3.96,0.5,48.7,45,3568.52,3315.34,3821.71,4074.89,4328.07,3710.0,5.49,"Near support, Support rejection, Above 50 DMA"
124,LUPIN,2100.0,2094.6,0.26,0.81,24.8,45,2124.24,2052.71,2195.77,2267.3,2338.84,2287.8,8.94,"Very close to support, Bullish candle"
125,CARBORUNIV,1094.1,1068.5,2.4,0.39,47.7,45,1108.21,1047.13,1169.29,1230.38,1291.46,1207.0,10.32,"Near support, Support rejection, Above 200 DMA"
126,DELHIVERY,451.2,439.1,2.76,0.61,43.5,45,454.91,430.32,479.5,504.09,528.68,486.75,7.88,"Near support, Support rejection, Above 200 DMA"
127,IGL,152.92,146.22,4.58,0.37,52.6,45,155.46,143.3,167.62,179.79,191.95,159.5,4.3,"Near support, Support rejection, Above 50 DMA"
128,VTL,583.0,567.0,2.82,0.11,43.2,45,593.03,555.66,630.41,667.78,705.15,637.85,9.41,"Near support, Support rejection, Above 200 DMA"
129,STARHEALTH,571.95,551.0,3.8,1.08,47.9,45,577.65,539.98,615.33,653.0,690.67,590.75,3.29,"Near support, Support rejection, Above 200 DMA"
130,OLAELEC,37.31,36.05,3.5,0.42,43.9,45,37.65,35.33,39.96,42.28,44.59,42.25,13.24,"Near support, Support rejection, Above 200 DMA"
131,BHARTIHEXA,1544.8,1477.8,4.53,0.6,48.1,40,1565.12,1448.24,1682.0,1798.88,1915.76,1647.2,6.63,"Near support, Support rejection"
132,ANURAS,1229.6,1192.3,3.13,0.7,43.1,40,1240.98,1168.45,1313.5,1386.02,1458.55,1273.9,3.6,"Near support, Support rejection"
133,TENNIND,518.4,497.8,4.14,0.44,38.8,40,530.01,487.84,572.17,614.34,656.5,578.9,11.67,"Near support, Support rejection"
134,TARIL,296.9,284.0,4.54,0.41,44.4,40,301.1,278.32,323.88,346.66,369.44,326.95,10.12,"Near support, Support rejection"
135,CHAMBLFERT,415.6,405.25,2.55,0.78,34.0,35,418.79,397.14,440.43,462.07,483.71,450.8,8.47,"Near support, Bullish candle"
