Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
19,MANAPPURAM,324.95,310.0,4.82,1.26,44.4,68,327.65,303.8,351.51,375.36,399.22,369.9,13.83,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 200 DMA"
20,VTL,563.6,543.35,3.73,1.37,44.4,68,597.79,532.48,663.1,728.41,793.72,637.85,13.17,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 200 DMA"
21,BLUEDART,4793.0,4740.9,1.1,0.5,35.4,65,4848.68,4646.08,5051.27,5253.87,5456.47,5159.5,7.65,"Very close to support, Support rejection, Bullish candle"
22,ELGIEQUIP,608.8,585.0,4.07,0.43,48.3,65,618.74,573.3,664.17,709.61,755.04,653.4,7.33,"Near support, Support rejection, Bullish candle, Above 50 DMA, Above 200 DMA"
23,CHOLAHLDNG,1432.6,1437.0,-0.31,2.68,30.4,65,1459.31,1408.26,1510.37,1561.42,1612.47,1556.2,8.63,"Very close to support, Support rejection, Volume spike"
24,ERIS,1274.6,1263.6,0.87,0.84,35.6,65,1286.67,1238.33,1335.01,1383.35,1431.69,1362.0,6.86,"Very close to support, Bullish candle, Price recovering, RSI improving"
25,PIRAMALFIN,2104.3,2165.9,-2.84,2.09,39.3,65,2205.2,2122.58,2287.82,2370.44,2453.06,2326.4,10.55,"Very close to support, Bullish candle, Volume spike, Above 200 DMA"
26,IPCALAB,1997.1,1905.0,4.83,1.19,60.8,65,2010.91,1866.9,2154.93,2298.94,2442.96,2038.0,2.05,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
27,BAJAJHFL,82.96,81.71,1.53,1.65,44.5,65,83.56,80.08,87.04,90.52,94.0,86.45,4.21,"Very close to support, Support rejection, Volume spike"
28,GLAND,2897.4,2792.4,3.76,0.55,52.6,65,2939.07,2736.55,3141.58,3344.1,3546.61,3042.0,4.99,"Near support, Support rejection, Bullish candle, Above 50 DMA, Above 200 DMA"
29,ZEEL,78.17,76.76,1.84,0.65,31.0,65,79.61,75.22,83.99,88.38,92.76,107.33,37.3,"Very close to support, Bullish candle, Price recovering, RSI improving"
30,NAVINFLUOR,8461.0,8100.0,4.46,0.46,52.2,65,8576.62,7938.0,9215.24,9853.86,10492.48,8949.5,5.77,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
31,ZFCVINDIA,2345.5,2312.9,1.41,1.76,31.2,65,2380.55,2266.64,2494.46,2608.37,2722.28,2601.8,10.93,"Very close to support, Support rejection, Volume spike"
32,BERGEPAINT,449.4,443.9,1.24,1.9,32.8,65,458.77,435.02,482.51,506.25,530.0,511.35,13.79,"Very close to support, Support rejection, Volume spike"
33,PERSISTENT,5277.0,5213.5,1.22,0.85,39.3,65,5355.69,5109.23,5602.15,5848.61,6095.07,5910.0,12.0,"Very close to support, Bullish candle, Price recovering, RSI improving"
34,OIL,479.0,463.25,3.4,0.63,50.4,65,479.96,453.99,505.93,531.9,557.88,514.45,7.4,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
35,FIVESTAR,524.85,510.0,2.91,2.65,46.6,60,541.08,499.8,582.36,623.64,664.92,558.0,6.32,"Near support, Support rejection, Volume spike, Above 200 DMA"
36,LTF,282.0,293.5,-3.92,6.85,34.2,60,291.18,287.63,294.73,298.28,301.83,323.65,14.77,"Very close to support, Bullish candle, Volume spike"
37,DIXON,13299.0,12850.0,3.49,0.62,41.4,60,13341.63,12593.0,14090.26,14838.89,15587.52,14920.0,12.19,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
38,NUVAMA,1695.4,1649.8,2.76,0.9,43.2,60,1723.34,1616.8,1829.88,1936.41,2042.95,1903.9,12.3,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
39,COFORGE,1785.9,1717.0,4.01,0.44,43.8,60,1807.01,1682.66,1931.35,2055.7,2180.05,2021.2,13.18,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
40,ABSLAMC,1024.2,1004.0,2.01,0.32,44.9,60,1032.36,983.92,1080.8,1129.24,1177.68,1116.9,9.05,"Near support, Support rejection, Bullish candle, Above 200 DMA"
41,ABLBL,78.59,79.65,-1.33,1.47,23.0,58,80.24,78.06,82.42,84.61,86.79,87.4,11.21,"Very close to support, Support rejection, Volume increasing"
42,NHPC,76.25,74.3,2.62,0.77,48.9,55,76.92,72.81,81.03,85.14,89.25,77.89,2.15,"Near support, Support rejection, Bullish candle"
43,GROWW,186.55,185.35,0.65,0.48,39.4,55,190.25,181.64,198.86,207.46,216.07,203.7,9.19,"Very close to support, Support rejection, Above 200 DMA"
44,IREDA,110.11,107.4,2.52,0.78,41.4,55,110.82,105.25,116.39,121.96,127.53,118.4,7.53,"Near support, Support rejection, Bullish candle"
45,LUPIN,2100.7,2033.5,3.3,0.8,41.2,55,2119.03,1992.83,2245.23,2371.43,2497.63,2192.0,4.35,"Near support, Support rejection, Bullish candle"
46,FLUOROCHEM,4475.9,4432.6,0.98,0.5,42.8,55,4541.87,4343.95,4739.78,4937.7,5135.62,4887.9,9.2,"Very close to support, Support rejection, Above 200 DMA"
47,COROMANDEL,1942.5,1890.0,2.78,3.09,46.3,55,1961.31,1852.2,2070.43,2179.54,2288.66,2019.9,3.98,"Near support, Support rejection, Volume spike"
48,ATHERENERG,1499.0,1472.3,1.81,0.59,44.8,55,1527.55,1442.85,1612.24,1696.94,1781.63,1744.0,16.34,"Very close to support, Bullish candle, Above 50 DMA, Above 200 DMA"
49,ATUL,6135.5,5995.0,2.34,0.86,39.7,55,6220.92,5875.1,6566.73,6912.55,7258.37,6642.5,8.26,"Near support, Bullish candle, Price recovering, RSI improving"
50,BRIGADE,606.2,598.6,1.27,0.28,43.0,55,617.23,586.63,647.84,678.44,709.04,735.0,21.25,"Very close to support, Support rejection, Above 200 DMA"
51,UBL,1270.2,1210.4,4.94,0.95,47.4,55,1292.28,1186.19,1398.37,1504.45,1610.54,1351.3,6.38,"Near support, Bullish candle, Price recovering, RSI improving"
52,NAVA,557.0,533.9,4.33,1.2,49.2,55,562.12,523.22,601.02,639.92,678.82,586.4,5.28,"Near support, Bullish candle, Price recovering, RSI improving"
53,TRAVELFOOD,1214.2,1190.1,2.03,0.39,36.1,55,1226.45,1166.3,1286.6,1346.75,1406.9,1416.5,16.66,"Near support, Support rejection, Bullish candle"
54,GODREJIND,1099.0,1078.0,1.95,0.4,35.7,55,1111.32,1056.44,1166.2,1221.07,1275.95,1215.9,10.64,"Very close to support, Support rejection, Above 200 DMA"
55,AIAENG,3953.4,3778.0,4.64,4.78,36.5,55,4041.67,3702.44,4380.89,4720.12,5059.35,4320.0,9.27,"Near support, Support rejection, Volume spike"
56,ASAHIINDIA,965.4,920.0,4.93,1.28,55.3,53,996.89,901.6,1092.18,1187.47,1282.76,995.0,3.07,"Near support, Bullish candle, Volume increasing, Above 50 DMA, Above 200 DMA"
57,AAVAS,1256.4,1234.2,1.8,0.75,37.6,50,1272.54,1209.52,1335.56,1398.59,1461.61,1342.6,6.86,"Very close to support, Support rejection"
58,UPL,549.6,549.8,-0.04,0.59,39.9,50,554.76,538.8,570.71,586.66,602.62,591.0,7.53,"Very close to support, Support rejection"
59,JSWDULUX,3132.3,3041.0,3.0,1.09,49.9,50,3172.13,2980.18,3364.08,3556.03,3747.99,3268.0,4.33,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
60,IGL,145.74,145.5,0.16,0.65,37.4,50,146.91,142.59,151.24,155.56,159.88,159.5,9.44,"Very close to support, Support rejection"
61,IOB,31.92,31.83,0.28,0.99,36.3,50,32.19,31.19,33.2,34.2,35.2,33.64,5.39,"Very close to support, Support rejection"
62,INDIAMART,1635.9,1622.4,0.83,0.81,37.1,50,1660.82,1589.95,1731.68,1802.54,1873.4,1775.0,8.5,"Very close to support, Support rejection"
63,ICICIPRULI,464.5,455.3,2.02,4.61,38.6,50,473.8,446.19,501.4,529.0,556.6,518.95,11.72,"Near support, Bullish candle, Volume spike"
64,M&MFIN,339.9,341.0,-0.32,1.07,33.5,50,344.04,334.18,353.89,363.75,373.61,388.6,14.33,"Very close to support, Support rejection"
65,BANKINDIA,137.76,136.85,0.66,0.79,42.1,50,139.03,134.11,143.94,148.86,153.77,146.45,6.31,"Very close to support, Support rejection"
66,ACC,1236.1,1219.1,1.39,0.76,38.6,50,1249.59,1194.72,1304.47,1359.35,1414.22,1335.0,8.0,"Very close to support, Support rejection"
67,HONAUT,33625.0,33500.0,0.37,0.6,37.3,50,34343.55,32830.0,35857.1,37370.65,38884.2,37090.0,10.3,"Very close to support, Support rejection"
68,LTTS,3209.1,3198.2,0.34,0.35,28.8,50,3245.28,3134.24,3356.32,3467.36,3578.4,3675.0,14.52,"Very close to support, Support rejection"
69,MRF,123985.0,123815.0,0.14,0.82,28.8,50,124728.96,121338.7,128119.22,131509.48,134899.74,135800.0,9.53,"Very close to support, Support rejection"
70,JWL,228.07,225.65,1.07,0.96,33.2,50,231.05,221.14,240.97,250.88,260.79,252.9,10.89,"Very close to support, Support rejection"
71,KPIL,1399.6,1345.6,4.01,1.05,50.0,50,1429.85,1318.69,1541.02,1652.19,1763.35,1460.6,4.36,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
72,TRIDENT,23.15,22.8,1.54,0.95,36.3,50,23.45,22.34,24.55,25.65,26.76,24.59,6.22,"Very close to support, Support rejection"
73,ZENSARTECH,422.55,421.0,0.37,0.33,33.2,50,430.86,412.58,449.14,467.42,485.7,479.9,13.57,"Very close to support, Support rejection"
74,BLS,223.9,221.34,1.16,1.11,34.6,50,230.26,216.91,243.61,256.95,270.3,244.07,9.01,"Very close to support, Support rejection"
75,DCMSHRIRAM,975.6,975.2,0.04,0.53,34.7,50,984.47,955.7,1013.23,1042.0,1070.77,1079.0,10.6,"Very close to support, Support rejection"
76,CHENNPETRO,1372.7,1325.1,3.59,0.48,44.6,50,1401.0,1298.6,1503.39,1605.79,1708.19,1677.5,22.2,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
77,INDIANB,830.0,833.8,-0.46,0.71,33.6,50,841.88,817.12,866.64,891.39,916.15,906.7,9.24,"Very close to support, Support rejection"
78,HEXT,499.35,496.0,0.68,0.41,35.3,50,504.41,486.08,522.73,541.06,559.39,565.85,13.32,"Very close to support, Support rejection"
79,CCL,1039.5,1028.7,1.05,0.83,33.9,50,1052.2,1008.13,1096.27,1140.35,1184.42,1137.0,9.38,"Very close to support, Support rejection"
80,SAPPHIRE,225.7,219.31,2.91,0.56,48.0,50,231.46,214.92,248.0,264.54,281.08,257.19,13.95,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
81,BSOFT,277.7,274.2,1.28,0.43,39.3,50,280.91,268.72,293.11,305.3,317.49,303.95,9.45,"Very close to support, Support rejection"
82,CYIENT,1057.8,1028.0,2.9,0.34,54.5,50,1087.17,1007.44,1166.9,1246.63,1326.36,1219.0,15.24,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
83,DEVYANI,137.5,133.75,2.8,0.59,48.7,50,139.6,131.07,148.12,156.65,165.17,155.95,13.42,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
84,HUDCO,174.32,167.05,4.35,1.45,41.7,48,176.75,163.71,189.8,202.84,215.88,189.58,8.75,"Near support, Support rejection, Volume increasing"
85,360ONE,1080.8,1037.1,4.21,1.49,41.8,48,1105.21,1016.36,1194.05,1282.9,1371.75,1208.0,11.77,"Near support, Support rejection, Volume increasing"
86,TEJASNET,511.3,495.5,3.19,0.2,41.4,45,520.64,485.59,555.69,590.74,625.79,622.8,21.81,"Near support, Support rejection, Above 200 DMA"
87,SUNDARMFIN,4592.0,4500.0,2.04,0.76,45.8,45,4683.35,4410.0,4956.7,5230.04,5503.39,4873.7,6.13,"Near support, Support rejection, Above 50 DMA"
88,AJANTPHARM,3539.5,3425.0,3.34,0.5,50.9,45,3601.19,3356.5,3845.88,4090.56,4335.25,3666.0,3.57,"Near support, Bullish candle, Above 50 DMA, Above 200 DMA"
89,MARICO,824.55,791.25,4.21,0.5,49.9,45,833.31,775.42,891.2,949.09,1006.98,840.7,1.96,"Near support, Support rejection, Above 200 DMA"
90,MPHASIS,2248.2,2229.9,0.82,0.35,35.4,45,2281.55,2185.3,2377.81,2474.06,2570.31,2523.0,12.22,"Very close to support, Bullish candle"
91,MINDACORP,680.3,661.8,2.8,0.51,42.8,45,689.28,648.56,729.99,770.7,811.41,720.15,5.86,"Near support, Support rejection, Above 200 DMA"
92,JUBLFOOD,478.9,461.6,3.75,0.37,48.6,45,485.72,452.37,519.07,552.42,585.77,509.0,6.29,"Near support, Support rejection, Above 50 DMA"
93,NAM-INDIA,1144.9,1106.0,3.52,0.77,44.3,45,1172.94,1083.88,1262.0,1351.06,1440.12,1234.0,7.78,"Near support, Support rejection, Above 200 DMA"
94,DABUR,385.7,368.05,4.8,0.38,46.4,40,389.68,360.69,418.67,447.66,476.64,395.45,2.53,"Near support, Support rejection"
95,BHARTIHEXA,1507.2,1465.0,2.88,0.36,44.5,40,1522.94,1435.7,1610.18,1697.42,1784.66,1598.2,6.04,"Near support, Support rejection"
96,SRF,2533.8,2444.5,3.65,0.54,46.7,40,2563.92,2395.61,2732.23,2900.53,3068.84,2648.0,4.51,"Near support, Support rejection"
97,IDBI,82.6,79.05,4.49,0.63,42.8,40,83.42,77.47,89.36,95.31,101.26,95.88,16.08,"Near support, Support rejection"
98,ENDURANCE,2663.2,2582.0,3.14,1.09,39.0,40,2704.3,2530.36,2878.24,3052.17,3226.11,2990.0,12.27,"Near support, Bullish candle, Above 200 DMA"
99,INDUSTOWER,379.85,368.7,3.02,0.75,49.6,40,385.62,361.33,409.91,434.21,458.5,390.85,2.9,"Near support, Support rejection"
100,POLYCAB,8366.5,8072.0,3.65,0.62,41.6,40,8436.84,7910.56,8963.12,9489.4,10015.68,9445.0,12.89,"Near support, Support rejection"
101,VOLTAS,1113.4,1090.8,2.07,0.77,37.5,40,1128.65,1068.98,1188.32,1247.99,1307.66,1235.6,10.98,"Near support, Support rejection"
102,BBTC,1437.4,1393.0,3.19,0.04,45.6,40,1453.1,1365.14,1541.06,1629.02,1716.98,1639.0,14.03,"Near support, Support rejection"
103,PREMIERENE,898.0,878.3,2.24,0.89,33.8,40,911.82,860.73,962.91,1013.99,1065.08,1036.3,15.4,"Near support, Support rejection"
104,UTIAMC,907.9,866.0,4.84,0.39,51.9,40,916.23,848.68,983.78,1051.33,1118.88,935.95,3.09,"Near support, Bullish candle, Above 50 DMA"
105,CHAMBLFERT,418.2,401.4,4.19,0.53,44.3,40,422.34,393.37,451.31,480.29,509.26,429.3,2.65,"Near support, Support rejection"
106,CHOICEIN,749.5,721.6,3.87,0.46,43.6,40,760.52,707.17,813.87,867.22,920.57,793.0,5.8,"Near support, Bullish candle, Above 200 DMA"
107,ASTRAL,1392.0,1355.0,2.73,0.46,37.9,35,1405.1,1327.9,1482.31,1559.51,1636.72,1581.0,13.58,"Near support, Bullish candle"
108,NATIONALUM,358.4,348.1,2.96,0.7,44.6,35,362.37,341.14,383.61,404.84,426.08,403.35,12.54,"Near support, Bullish candle"
109,PRESTIGE,1475.0,1409.1,4.68,0.62,41.3,35,1498.79,1380.92,1616.67,1734.54,1852.41,1646.6,11.63,"Near support, Bullish candle"
110,TORNTPOWER,1244.2,1199.0,3.77,0.16,39.3,35,1256.51,1175.02,1338.0,1419.48,1500.97,1327.4,6.69,"Near support, Bullish candle"
111,IRB,17.88,17.51,2.11,0.51,30.3,35,17.99,17.16,18.81,19.64,20.46,20.6,15.21,"Near support, Bullish candle"
