Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
43,PHOENIXLTD,1920.1,1867.7,2.81,0.53,47.9,80,1923.94,1830.35,2017.53,2111.13,2204.72,1969.0,2.55,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
44,SCI,288.2,284.1,1.44,1.47,46.8,78,299.35,278.42,320.28,341.21,362.14,320.0,11.03,"Very close to support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 200 DMA"
45,NAM-INDIA,1171.5,1155.1,1.42,1.25,45.4,78,1174.85,1132.0,1217.69,1260.54,1303.39,1269.5,8.37,"Very close to support, Support rejection, Bullish candle, Volume increasing, Above 200 DMA"
46,NLCINDIA,275.5,263.3,4.63,0.99,43.9,75,279.46,258.03,300.88,322.31,343.73,307.7,11.69,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
47,APTUS,254.28,246.45,3.18,0.4,43.3,75,257.12,241.52,272.73,288.33,303.93,266.35,4.75,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
48,SRF,2598.4,2543.5,2.16,0.49,46.5,75,2603.6,2492.63,2714.56,2825.53,2936.5,2659.0,2.33,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
49,JSWENERGY,539.8,514.45,4.93,1.91,46.0,75,541.83,504.16,579.5,617.17,654.84,583.4,8.08,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving, Above 200 DMA"
50,GROWW,189.88,188.11,0.94,0.45,42.4,75,190.61,184.35,196.87,203.14,209.4,205.21,8.07,"Very close to support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
51,COLPAL,1861.5,1803.7,3.2,0.79,37.0,75,1866.33,1767.63,1965.02,2063.72,2162.42,2041.6,9.67,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
52,INDUSTOWER,379.0,363.5,4.26,0.51,47.5,75,380.76,356.23,405.29,429.82,454.35,393.05,3.71,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
53,INOXWIND,70.59,69.1,2.16,1.05,35.0,75,71.45,67.72,75.19,78.92,82.66,80.36,13.84,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
54,ONESOURCE,1544.4,1478.0,4.49,0.95,47.0,75,1567.13,1448.44,1685.82,1804.5,1923.19,1647.0,6.64,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
55,SONACOMS,782.65,785.05,-0.31,1.79,48.6,75,804.61,769.35,839.86,875.12,910.38,844.0,7.84,"Very close to support, Support rejection, Volume spike, Above 50 DMA, Above 200 DMA"
56,JAINREC,282.15,275.95,2.25,1.14,35.3,75,285.02,270.43,299.61,314.19,328.78,327.15,15.95,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
57,PATANJALI,345.0,342.15,0.83,1.31,35.0,73,345.69,335.31,356.07,366.46,376.84,362.9,5.19,"Very close to support, Support rejection, Bullish candle, Volume increasing"
58,HINDPETRO,359.0,355.4,1.01,1.4,33.9,73,363.63,348.29,378.96,394.29,409.63,401.05,11.71,"Very close to support, Support rejection, Bullish candle, Volume increasing"
59,TORNTPOWER,1248.9,1199.0,4.16,4.17,37.2,70,1270.24,1175.02,1365.45,1460.67,1555.88,1373.0,9.94,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
60,EMCURE,1858.4,1830.1,1.55,0.69,44.4,70,1883.76,1793.5,1974.02,2064.28,2154.55,2048.0,10.2,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
61,POONAWALLA,459.65,454.9,1.04,0.39,40.3,70,462.12,445.8,478.44,494.76,511.08,511.9,11.37,"Very close to support, Support rejection, Bullish candle, Above 200 DMA"
62,KAYNES,3583.0,3535.0,1.36,0.63,43.4,70,3630.35,3464.3,3796.39,3962.44,4128.49,4117.9,14.93,"Very close to support, Support rejection, Bullish candle, Above 50 DMA"
63,JBMA,621.5,610.25,1.84,0.24,40.1,70,632.81,598.04,667.58,702.35,737.12,685.0,10.22,"Very close to support, Support rejection, Bullish candle, Above 200 DMA"
64,STARHEALTH,562.95,553.35,1.73,0.75,39.2,70,568.38,542.28,594.49,620.59,646.69,597.35,6.11,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
65,MANAPPURAM,340.9,335.6,1.58,0.84,43.4,70,341.78,328.89,354.68,367.57,380.46,373.05,9.43,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
66,INDUSINDBK,978.0,980.3,-0.23,2.31,40.3,70,989.58,960.69,1018.46,1047.34,1076.22,1038.0,6.13,"Very close to support, Support rejection, Volume spike, Above 200 DMA"
67,BIOCON,401.0,400.35,0.16,0.46,35.4,70,403.2,392.34,414.07,424.93,435.79,442.5,10.35,"Very close to support, Support rejection, Bullish candle, Above 200 DMA"
68,UPL,578.45,557.95,3.67,2.01,49.8,70,581.86,546.79,616.93,652.0,687.07,591.0,2.17,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
69,HEROMOTOCO,5300.0,5450.0,-2.75,2.53,39.2,70,5495.97,5341.0,5650.94,5805.91,5960.88,5937.0,12.02,"Very close to support, Support rejection, Volume spike, Above 50 DMA"
70,IIFL,633.25,603.35,4.96,1.77,52.2,65,653.3,591.28,715.33,777.35,839.37,705.0,11.33,"Near support, Support rejection, Volume spike, Above 50 DMA, Above 200 DMA"
71,JKTYRE,370.15,371.7,-0.42,0.56,36.4,65,372.24,364.27,380.22,388.2,396.17,422.0,14.01,"Very close to support, Support rejection, Bullish candle"
72,IEX,118.86,118.8,0.05,1.72,33.1,65,119.49,116.42,122.55,125.62,128.68,130.95,10.17,"Very close to support, Support rejection, Volume spike"
73,ITI,267.7,267.35,0.13,0.4,29.9,65,270.44,262.0,278.88,287.31,295.75,296.25,10.66,"Very close to support, Support rejection, Bullish candle"
74,LALPATHLAB,1916.1,1863.0,2.85,0.84,57.1,65,1937.47,1825.74,2049.19,2160.92,2272.65,1988.9,3.8,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
