Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
27,STARHEALTH,576.25,551.0,4.58,1.54,51.0,75,585.27,539.98,630.56,675.84,721.13,590.75,2.52,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving, Above 200 DMA"
28,HEROMOTOCO,5280.0,5167.0,2.19,0.91,41.4,75,5290.56,5063.66,5517.46,5744.36,5971.26,5934.0,12.39,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
29,EXIDEIND,420.85,409.7,2.72,1.7,38.8,75,424.85,401.51,448.19,471.53,494.87,492.8,17.1,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving, Above 200 DMA"
30,DALBHARAT,1745.3,1671.8,4.4,0.27,40.6,75,1765.72,1638.36,1893.08,2020.44,2147.81,1925.0,10.3,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
31,IRCON,115.21,115.0,0.18,1.49,26.8,73,119.11,112.7,125.52,131.92,138.33,128.0,11.1,"Very close to support, Bullish candle, Price recovering, Volume increasing, RSI improving"
32,PNBHOUSING,1179.0,1125.4,4.76,1.41,59.1,73,1188.77,1102.89,1274.65,1360.53,1446.42,1211.5,2.76,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 50 DMA, Above 200 DMA"
33,IREDA,113.32,111.62,1.52,1.27,40.5,73,114.98,109.39,120.57,126.16,131.76,121.14,6.9,"Very close to support, Bullish candle, Price recovering, Volume increasing, RSI improving"
34,TATAELXSI,3409.0,3380.0,0.86,1.23,32.3,73,3463.81,3312.4,3615.23,3766.64,3918.05,3809.5,11.75,"Very close to support, Bullish candle, Price recovering, Volume increasing, RSI improving"
35,TATACHEM,610.55,600.55,1.67,1.36,33.9,73,618.28,588.54,648.03,677.77,707.52,679.1,11.23,"Very close to support, Bullish candle, Price recovering, Volume increasing, RSI improving"
36,CIEINDIA,381.8,381.0,0.21,1.33,25.1,73,387.02,373.38,400.66,414.31,427.95,423.0,10.79,"Very close to support, Bullish candle, Price recovering, Volume increasing, RSI improving"
37,POONAWALLA,449.4,444.35,1.14,0.58,37.0,70,456.56,435.46,477.66,498.76,519.86,511.9,13.91,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
38,JKTYRE,357.65,355.5,0.6,0.84,29.8,70,359.72,348.39,371.05,382.37,393.7,392.95,9.87,"Very close to support, Support rejection, Price recovering, RSI improving"
39,TATAINVEST,645.15,616.1,4.72,14.66,49.8,70,680.76,603.78,757.74,834.72,911.7,680.65,5.5,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
40,BELRISE,228.4,225.0,1.51,0.39,42.6,70,230.66,220.5,240.82,250.98,261.14,264.99,16.02,"Very close to support, Support rejection, Bullish candle, Above 200 DMA"
41,PHOENIXLTD,1890.0,1865.2,1.33,1.04,43.1,70,1918.63,1827.9,2009.36,2100.1,2190.83,1971.0,4.29,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
42,EMAMILTD,370.85,361.15,2.69,2.17,39.3,70,375.6,353.93,397.27,418.95,440.62,413.5,11.5,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
43,INTELLECT,685.05,673.55,1.71,0.63,43.9,70,694.99,660.08,729.9,764.8,799.71,716.45,4.58,"Very close to support, Support rejection, Price recovering, RSI improving"
44,CHOICEIN,770.4,745.15,3.39,1.46,44.2,68,777.5,730.25,824.76,872.01,919.27,819.85,6.42,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 200 DMA"
45,3MINDIA,32800.0,32620.0,0.55,0.4,36.1,65,33396.66,31967.6,34825.72,36254.78,37683.84,37300.0,13.72,"Very close to support, Support rejection, Bullish candle"
46,ZFCVINDIA,2528.4,2446.9,3.33,0.82,47.9,65,2539.97,2397.96,2681.98,2823.99,2965.99,2691.0,6.43,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
47,OLECTRA,1206.7,1200.0,0.56,0.6,29.6,65,1221.34,1176.0,1266.68,1312.01,1357.35,1414.4,17.21,"Very close to support, Bullish candle, Price recovering, RSI improving"
48,MINDACORP,703.1,685.5,2.57,0.1,47.5,65,710.92,671.79,750.05,789.18,828.31,769.0,9.37,"Near support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
49,AJANTPHARM,3520.0,3425.0,2.77,0.27,49.0,65,3557.1,3356.5,3757.7,3958.3,4158.9,3796.0,7.84,"Near support, Support rejection, Bullish candle, Above 50 DMA, Above 200 DMA"
50,ABBOTINDIA,25260.0,25190.0,0.28,0.76,29.7,65,25445.79,24686.2,26205.38,26964.97,27724.56,28635.0,13.36,"Very close to support, Bullish candle, Price recovering, RSI improving"
51,BIOCON,391.65,388.65,0.77,1.61,32.5,65,398.75,380.88,416.61,434.48,452.35,425.3,8.59,"Very close to support, Support rejection, Volume spike"
52,SUNTV,455.55,447.7,1.75,0.53,37.5,65,460.72,438.75,482.69,504.67,526.64,511.8,12.35,"Very close to support, Bullish candle, Price recovering, RSI improving"
53,JSWCEMENT,120.77,120.26,0.42,0.63,30.9,65,121.56,117.85,125.27,128.98,132.69,132.3,9.55,"Very close to support, Bullish candle, Price recovering, RSI improving"
54,COHANCE,445.3,436.25,2.07,1.0,47.5,65,454.21,427.52,480.89,507.57,534.25,484.0,8.69,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
55,CANHLIFE,152.36,145.25,4.9,0.41,50.5,65,153.36,142.34,164.37,175.38,186.39,162.9,6.92,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
56,HONASA,475.65,464.0,2.51,0.32,51.8,65,484.87,454.72,515.02,545.16,575.31,509.8,7.18,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
57,NIVABUPA,79.42,79.2,0.28,0.49,32.1,65,79.95,77.62,82.28,84.62,86.95,84.5,6.4,"Very close to support, Support rejection, Bullish candle"
58,SCHAEFFLER,3940.2,3871.7,1.77,0.32,37.3,65,4000.79,3794.27,4207.31,4413.83,4620.34,4202.6,6.66,"Very close to support, Bullish candle, Price recovering, RSI improving"
59,THERMAX,3645.4,3580.5,1.81,0.85,26.5,65,3727.24,3508.89,3945.59,4163.94,4382.29,4238.6,16.27,"Very close to support, Bullish candle, Price recovering, RSI improving"
60,NAM-INDIA,1185.0,1146.8,3.33,0.74,49.8,65,1188.67,1123.86,1253.48,1318.29,1383.1,1269.5,7.13,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
61,OFSS,11725.0,11318.0,3.6,0.79,48.7,65,11837.63,11091.64,12583.62,13329.6,14075.59,12540.0,6.95,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
62,KEI,4640.0,4610.0,0.65,1.7,30.2,65,4695.37,4517.8,4872.94,5050.52,5228.09,5899.0,27.13,"Very close to support, Support rejection, Volume spike"
63,LTTS,3377.9,3326.1,1.56,0.49,37.8,65,3418.02,3259.58,3576.47,3734.91,3893.36,3675.0,8.8,"Very close to support, Bullish candle, Price recovering, RSI improving"
64,BAYERCROP,3978.4,3935.0,1.1,0.8,38.3,65,4002.99,3856.3,4149.68,4296.37,4443.06,4128.8,3.78,"Very close to support, Bullish candle, Price recovering, RSI improving"
65,POLYMED,1747.7,1681.7,3.92,0.59,52.3,65,1760.51,1648.07,1872.96,1985.41,2097.86,1867.0,6.83,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
66,JWL,241.56,237.4,1.75,1.54,38.6,65,248.4,232.65,264.14,279.88,295.63,260.95,8.03,"Very close to support, Price recovering, Volume spike, RSI improving"
67,NBCC,83.94,83.5,0.53,0.96,29.6,65,84.87,81.83,87.91,90.95,93.99,93.13,10.95,"Very close to support, Bullish candle, Price recovering, RSI improving"
68,PERSISTENT,5509.5,5372.5,2.55,1.04,48.6,65,5571.12,5265.05,5877.19,6183.26,6489.33,5910.0,7.27,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
69,AARTIIND,504.05,486.5,3.61,0.57,46.2,65,512.97,476.77,549.18,585.38,621.59,551.75,9.46,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
70,SONACOMS,803.5,773.4,3.89,0.91,55.2,65,814.78,757.93,871.62,928.46,985.31,844.0,5.04,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
71,INDIANB,856.5,850.55,0.7,1.22,43.7,63,871.59,833.54,909.64,947.69,985.74,906.7,5.86,"Very close to support, Support rejection, Volume increasing, Above 50 DMA"
72,BAJAJHFL,84.22,81.71,3.07,1.42,48.9,63,84.81,80.08,89.54,94.28,99.01,86.82,3.09,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
73,DABUR,376.45,368.05,2.28,1.21,30.1,63,378.51,360.69,396.32,414.14,431.96,411.25,9.24,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
74,M&MFIN,359.25,360.3,-0.29,1.4,39.4,63,365.73,353.09,378.37,391.0,403.64,407.0,13.29,"Very close to support, Support rejection, Volume increasing, Above 200 DMA"
75,CREDITACC,1403.2,1348.6,4.05,0.34,40.3,60,1417.43,1321.63,1513.23,1609.03,1704.83,1566.9,11.67,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
76,JMFINANCIL,127.24,124.72,2.02,0.58,47.8,60,129.06,122.23,135.89,142.72,149.55,136.3,7.12,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
77,NAUKRI,1265.0,1251.9,1.05,0.76,42.7,60,1280.46,1226.86,1334.05,1387.64,1441.24,1390.1,9.89,"Very close to support, Support rejection, Above 50 DMA, Above 200 DMA"
78,JSWENERGY,530.45,511.4,3.73,0.48,42.6,60,535.12,501.17,569.06,603.01,636.96,562.2,5.99,"Near support, Support rejection, Bullish candle, Above 200 DMA"
79,ABCAPITAL,400.0,385.1,3.87,0.48,47.3,60,402.85,377.4,428.31,453.77,479.22,416.45,4.11,"Near support, Support rejection, Bullish candle, Above 200 DMA"
80,RRKABEL,2437.0,2374.4,2.64,0.95,34.1,60,2482.96,2326.91,2639.0,2795.04,2951.09,2983.8,22.44,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
81,KIMS,772.8,748.3,3.27,0.49,47.4,60,780.56,733.33,827.78,875.01,922.23,827.95,7.14,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
82,RAINBOW,1460.1,1409.4,3.6,0.85,50.2,60,1481.86,1381.21,1582.5,1683.15,1783.8,1516.4,3.86,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
83,USHAMART,495.75,477.8,3.76,1.05,47.4,60,498.39,468.24,528.55,558.7,588.85,529.3,6.77,"Near support, Support rejection, Bullish candle, Above 200 DMA"
84,LLOYDSME,1814.3,1766.1,2.73,0.61,42.5,60,1829.65,1730.78,1928.53,2027.4,2126.27,1947.0,7.31,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
85,FEDERALBNK,346.0,337.6,2.49,1.06,47.4,60,347.74,330.85,364.64,381.54,398.43,364.2,5.26,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
86,IGL,153.46,146.22,4.95,0.24,53.5,60,154.76,143.3,166.22,177.69,189.15,159.5,3.94,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
87,AMBER,7280.0,6951.0,4.73,0.33,44.5,60,7323.62,6811.98,7835.26,8346.89,8858.53,7794.0,7.06,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
88,SUPREMEIND,3510.0,3383.0,3.75,0.27,48.1,60,3519.22,3315.34,3723.11,3926.99,4130.88,3710.0,5.7,"Near support, Support rejection, Bullish candle, Above 50 DMA"
89,IKS,1783.7,1712.1,4.18,0.56,50.8,60,1805.8,1677.86,1933.75,2061.7,2189.64,1876.2,5.19,"Near support, Support rejection, Bullish candle, Above 200 DMA"
90,HAVELLS,1116.0,1118.9,-0.26,1.26,23.1,58,1128.25,1096.52,1159.98,1191.71,1223.44,1315.0,17.83,"Very close to support, Support rejection, Volume increasing"
91,ONESOURCE,1541.9,1478.0,4.32,0.91,47.5,55,1570.94,1448.44,1693.43,1815.93,1938.42,1645.7,6.73,"Near support, Bullish candle, Price recovering, RSI improving"
92,JUBLFOOD,473.8,471.5,0.49,0.54,45.2,55,481.86,462.07,501.65,521.45,541.24,527.85,11.41,"Very close to support, Support rejection, Above 50 DMA"
93,AUBANK,1054.7,1051.4,0.31,0.78,43.4,55,1064.12,1030.37,1097.88,1131.63,1165.38,1144.1,8.48,"Very close to support, Support rejection, Above 200 DMA"
94,BHARATFORG,1954.9,1927.3,1.43,0.4,38.2,55,1984.96,1888.75,2081.17,2177.38,2273.59,2104.9,7.67,"Very close to support, Support rejection, Above 200 DMA"
95,OBEROIRLTY,1792.0,1776.3,0.88,0.45,39.6,55,1810.01,1740.77,1879.25,1948.49,2017.73,1960.7,9.41,"Very close to support, Support rejection, Above 200 DMA"
96,ENDURANCE,2715.9,2702.0,0.51,0.92,35.9,55,2767.72,2647.96,2887.49,3007.25,3127.02,3072.0,13.11,"Very close to support, Support rejection, Above 200 DMA"
97,ICICIAMC,3033.5,2933.3,3.42,0.36,44.6,55,3061.61,2874.63,3248.59,3435.56,3622.54,3313.5,9.23,"Near support, Bullish candle, Price recovering, RSI improving"
98,HONAUT,34150.0,34055.0,0.28,0.57,28.5,55,34468.8,33373.9,35563.7,36658.6,37753.5,38195.0,11.84,"Very close to support, Support rejection, Above 200 DMA"
99,HINDPETRO,352.65,343.55,2.65,0.7,35.3,55,354.56,336.68,372.44,390.32,408.19,393.5,11.58,"Near support, Bullish candle, Price recovering, RSI improving"
100,TENNIND,519.25,497.8,4.31,0.51,39.3,55,527.7,487.84,567.56,607.42,647.28,578.9,11.49,"Near support, Bullish candle, Price recovering, RSI improving"
101,RHIM,378.7,361.35,4.8,0.76,48.9,55,384.67,354.12,415.21,445.76,476.3,420.0,10.91,"Near support, Bullish candle, Price recovering, RSI improving"
102,ATUL,6356.0,6203.5,2.46,1.14,42.4,55,6407.79,6079.43,6736.15,7064.51,7392.87,6990.0,9.97,"Near support, Bullish candle, Price recovering, RSI improving"
103,FACT,789.95,771.0,2.46,0.09,40.9,55,811.17,755.58,866.76,922.35,977.94,920.0,16.46,"Near support, Bullish candle, Price recovering, RSI improving"
104,CENTRALBK,30.82,29.89,3.11,0.98,47.5,55,31.29,29.29,33.29,35.29,37.29,31.59,2.5,"Near support, Bullish candle, Price recovering, RSI improving"
105,DELHIVERY,447.7,439.1,1.96,0.73,41.6,55,452.05,430.32,473.79,495.52,517.26,475.3,6.16,"Very close to support, Support rejection, Above 200 DMA"
106,MGL,1100.8,1062.0,3.65,0.74,49.7,55,1109.21,1040.76,1177.67,1246.12,1314.58,1173.2,6.58,"Near support, Bullish candle, Price recovering, RSI improving"
107,ELECON,420.5,406.2,3.52,0.23,42.7,55,424.7,398.08,451.32,477.94,504.56,459.3,9.23,"Near support, Bullish candle, Price recovering, RSI improving"
108,CHAMBLFERT,417.75,405.25,3.08,0.88,37.1,55,424.0,397.14,450.85,477.7,504.55,446.95,6.99,"Near support, Bullish candle, Price recovering, RSI improving"
109,DCMSHRIRAM,1007.5,969.1,3.96,0.41,42.6,55,1016.83,949.72,1083.94,1151.05,1218.16,1119.5,11.12,"Near support, Bullish candle, Price recovering, RSI improving"
110,ACC,1254.3,1252.9,0.11,0.94,33.9,50,1262.82,1227.84,1297.8,1332.78,1367.76,1349.0,7.55,"Very close to support, Support rejection"
111,LALPATHLAB,1916.7,1855.7,3.29,0.89,55.2,50,1930.85,1818.59,2043.12,2155.39,2267.66,1988.9,3.77,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
112,ALKEM,5138.0,5129.5,0.17,0.31,28.6,50,5195.37,5026.91,5363.83,5532.29,5700.75,5534.5,7.72,"Very close to support, Support rejection"
113,ASHOKLEY,166.12,165.02,0.67,1.13,41.8,50,167.37,161.72,173.03,178.68,184.34,182.7,9.98,"Very close to support, Support rejection"
114,AUROPHARMA,1668.4,1598.8,4.35,0.94,55.2,50,1696.79,1566.82,1826.75,1956.71,2086.68,1717.0,2.91,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
115,BANKINDIA,141.0,139.73,0.91,0.98,44.9,50,143.01,136.94,149.08,155.15,161.22,147.9,4.89,"Very close to support, Support rejection"
116,UCOBANK,23.93,23.93,0.0,0.97,28.0,50,24.25,23.45,25.05,25.84,26.64,26.45,10.53,"Very close to support, Support rejection"
117,J&KBANK,145.77,144.0,1.23,0.59,39.8,50,147.58,141.12,154.05,160.51,166.98,158.64,8.83,"Very close to support, Bullish candle, Above 200 DMA"
118,PGEL,542.0,539.45,0.47,0.73,30.6,50,549.35,528.66,570.03,590.72,611.4,615.9,13.63,"Very close to support, Support rejection"
119,KPRMILL,1127.3,1077.1,4.66,0.78,49.3,50,1141.28,1055.56,1227.0,1312.72,1398.44,1197.9,6.26,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
120,CONCORDBIO,1452.8,1411.6,2.92,0.64,49.9,50,1475.14,1383.37,1566.92,1658.7,1750.47,1615.0,11.16,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
121,CAMS,712.0,711.2,0.11,1.04,33.8,50,723.84,696.98,750.71,777.58,804.45,788.5,10.74,"Very close to support, Support rejection"
122,FIRSTCRY,171.38,168.15,1.92,0.39,24.9,50,174.87,164.79,184.95,195.03,205.12,222.5,29.83,"Very close to support, Support rejection"
123,EIHOTEL,285.05,281.05,1.42,0.55,37.4,50,290.58,275.43,305.73,320.88,336.03,307.95,8.03,"Very close to support, Support rejection"
124,PATANJALI,339.75,336.15,1.07,0.5,30.6,50,342.68,329.43,355.94,369.2,382.46,358.6,5.55,"Very close to support, Support rejection"
125,ICICIGI,1465.0,1460.2,0.33,0.35,19.6,50,1478.95,1431.0,1526.91,1574.86,1622.82,1650.0,12.63,"Very close to support, Support rejection"
126,INDUSTOWER,372.0,367.35,1.27,1.12,43.2,50,376.95,360.0,393.9,410.85,427.8,389.4,4.68,"Very close to support, Support rejection"
127,ABREL,1337.4,1318.7,1.42,0.24,40.5,50,1348.69,1292.33,1405.06,1461.42,1517.79,1486.0,11.11,"Very close to support, Support rejection"
128,LUPIN,2077.8,2090.0,-0.58,0.85,22.5,50,2102.4,2048.2,2156.59,2210.79,2264.99,2278.0,9.64,"Very close to support, Support rejection"
129,LICI,405.6,406.25,-0.16,0.9,42.3,50,408.47,398.12,418.81,429.15,439.49,428.15,5.56,"Very close to support, Support rejection"
130,ABLBL,84.0,82.61,1.68,0.56,37.4,50,85.22,80.96,89.48,93.74,98.01,90.79,8.08,"Very close to support, Support rejection"
131,ASTRAL,1459.0,1425.7,2.34,0.54,41.5,45,1477.75,1397.19,1558.31,1638.88,1719.44,1600.0,9.66,"Near support, Support rejection, Above 50 DMA"
132,TRAVELFOOD,1285.9,1251.1,2.78,0.23,44.3,45,1300.6,1226.08,1375.11,1449.63,1524.15,1441.0,12.06,"Near support, Support rejection, Above 200 DMA"
133,BLUEJET,575.3,561.0,2.55,0.51,46.2,45,580.71,549.78,611.64,642.57,673.5,615.6,7.01,"Near support, Support rejection, Above 200 DMA"
134,INDUSINDBK,993.3,963.3,3.11,0.8,46.1,45,1004.71,944.03,1065.38,1126.05,1186.72,1026.6,3.35,"Near support, Support rejection, Above 200 DMA"
135,CCL,1096.8,1066.7,2.82,0.59,44.3,45,1106.91,1045.37,1168.45,1230.0,1291.54,1148.4,4.7,"Near support, Support rejection, Above 200 DMA"
136,VIJAYA,1498.8,1440.0,4.08,0.65,57.6,45,1519.83,1411.2,1628.47,1737.1,1845.73,1578.0,5.28,"Near support, Bullish candle, Above 50 DMA, Above 200 DMA"
137,SRF,2519.0,2509.7,0.37,0.98,36.4,45,2556.8,2459.51,2654.1,2751.4,2848.7,2648.0,5.12,"Very close to support, Bullish candle"
138,APOLLOTYRE,419.55,408.0,2.83,0.34,39.9,40,424.5,399.84,449.15,473.81,498.47,467.4,11.41,"Near support, Support rejection"
139,BHARTIHEXA,1539.2,1490.0,3.3,0.95,47.2,40,1556.31,1460.2,1652.41,1748.52,1844.63,1647.2,7.02,"Near support, Support rejection"
140,NHPC,76.35,74.3,2.76,1.02,47.3,40,77.0,72.81,81.19,85.38,89.57,78.1,2.29,"Near support, Support rejection"
141,ANURAS,1231.1,1192.3,3.25,0.12,44.2,40,1237.97,1168.45,1307.49,1377.0,1446.52,1273.9,3.48,"Near support, Price recovering, RSI improving"
142,TIINDIA,2652.0,2596.3,2.15,0.38,36.1,40,2679.85,2544.37,2815.32,2950.8,3086.27,2989.0,12.71,"Near support, Support rejection"
143,AAVAS,1286.1,1234.2,4.21,0.53,39.0,40,1305.51,1209.52,1401.5,1497.49,1593.48,1444.5,12.32,"Near support, Support rejection"
144,CARBORUNIV,1090.2,1068.5,2.03,0.95,46.9,40,1125.65,1047.13,1204.16,1282.68,1361.2,1207.0,10.71,"Near support, Bullish candle, Above 200 DMA"
145,UPL,575.3,557.95,3.11,0.6,48.0,40,579.76,546.79,612.72,645.69,678.66,591.0,2.73,"Near support, Support rejection"
146,SAMMAANCAP,149.77,143.86,4.11,0.59,42.8,40,152.52,140.98,164.07,175.61,187.15,163.35,9.07,"Near support, Support rejection"
147,COROMANDEL,1961.9,1890.0,3.8,0.3,46.6,35,1975.94,1852.2,2099.69,2223.43,2347.18,2112.5,7.68,"Near support, Bullish candle"
