Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
34,FORTIS,915.65,879.1,4.16,0.2,45.2,65,921.84,861.52,982.16,1042.48,1102.81,979.6,6.98,"Near support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
35,BLUESTARCO,1497.0,1471.3,1.75,0.2,37.7,65,1512.92,1441.87,1583.97,1655.01,1726.06,1737.6,16.07,"Very close to support, Bullish candle, Price recovering, RSI improving"
36,INDIAMART,1755.4,1722.3,1.92,0.95,40.8,65,1774.44,1687.85,1861.03,1947.62,2034.21,1825.0,3.96,"Very close to support, Bullish candle, Price recovering, RSI improving"
37,AAVAS,1269.4,1279.2,-0.77,3.67,28.4,65,1296.19,1253.62,1338.76,1381.33,1423.9,1453.2,14.48,"Very close to support, Support rejection, Volume spike"
38,DOMS,2214.9,2175.0,1.83,0.3,44.9,65,2239.47,2131.5,2347.44,2455.41,2563.38,2324.7,4.96,"Very close to support, Bullish candle, Price recovering, RSI improving"
39,LATENTVIEW,275.25,270.5,1.76,0.47,36.7,65,277.45,265.09,289.82,302.18,314.55,317.8,15.46,"Very close to support, Bullish candle, Price recovering, RSI improving"
40,JWL,247.0,245.25,0.71,0.84,37.8,65,253.41,240.34,266.47,279.53,292.59,269.55,9.13,"Very close to support, Bullish candle, Price recovering, RSI improving"
41,SIGNATURE,783.5,770.0,1.75,0.96,44.3,65,789.93,754.6,825.25,860.58,895.91,838.0,6.96,"Very close to support, Bullish candle, Price recovering, RSI improving"
42,RBLBANK,385.4,367.35,4.91,0.66,54.3,65,387.77,360.0,415.54,443.32,471.09,394.5,2.36,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
43,POONAWALLA,482.35,461.0,4.63,1.05,52.0,65,484.97,451.78,518.16,551.34,584.53,511.9,6.13,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
44,UBL,1346.6,1325.4,1.6,0.3,40.3,65,1354.0,1298.89,1409.11,1464.22,1519.33,1464.0,8.72,"Very close to support, Support rejection, Bullish candle"
45,CANFINHOME,803.8,794.7,1.15,0.7,39.7,65,810.97,778.81,843.13,875.29,907.46,852.35,6.04,"Very close to support, Bullish candle, Price recovering, RSI improving"
46,HOMEFIRST,1200.2,1156.0,3.82,0.96,55.3,65,1206.71,1132.88,1280.54,1354.37,1428.19,1227.9,2.31,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
47,CREDITACC,1425.9,1404.0,1.56,1.48,36.1,63,1449.09,1375.92,1522.26,1595.44,1668.61,1634.0,14.59,"Very close to support, Support rejection, Volume increasing, Above 200 DMA"
48,NIVABUPA,82.5,80.08,3.02,0.12,39.6,60,83.06,78.48,87.63,92.21,96.79,91.4,10.79,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
49,INDUSINDBK,1002.9,989.4,1.36,1.07,47.1,60,1007.31,969.61,1045.01,1082.71,1120.41,1038.0,3.5,"Very close to support, Support rejection, Above 50 DMA, Above 200 DMA"
50,GROWW,196.84,188.11,4.64,0.66,49.6,60,199.17,184.35,213.99,228.81,243.63,205.21,4.25,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
51,M&MFIN,383.35,377.05,1.67,0.54,53.1,60,389.38,369.51,409.25,429.11,448.98,415.0,8.26,"Very close to support, Support rejection, Above 50 DMA, Above 200 DMA"
52,BIOCON,418.4,407.0,2.8,0.53,48.0,60,422.44,398.86,446.03,469.61,493.19,442.5,5.76,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
53,3MINDIA,34245.0,33290.0,2.87,0.8,45.5,60,34584.03,32624.2,36543.86,38503.69,40463.52,37300.0,8.92,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
54,TEJASNET,511.15,499.7,2.29,0.86,44.5,60,518.99,489.71,548.27,577.55,606.83,547.15,7.04,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
55,BHARATFORG,2050.0,2005.0,2.24,1.13,43.4,60,2054.1,1964.9,2143.3,2232.5,2321.7,2295.0,11.95,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
56,HONAUT,36800.0,35850.0,2.65,0.62,44.4,60,36968.79,35133.0,38804.58,40640.37,42476.16,40280.0,9.46,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
57,CCL,1111.5,1075.1,3.39,1.12,42.8,60,1117.23,1053.6,1180.86,1244.49,1308.13,1203.3,8.26,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
58,ABREL,1393.4,1364.9,2.09,0.5,48.5,60,1407.71,1337.6,1477.82,1547.93,1618.03,1486.0,6.65,"Near support, Support rejection, Price recovering, RSI improving"
59,GABRIEL,1357.2,1330.1,2.04,0.71,43.3,60,1379.95,1303.5,1456.41,1532.87,1609.32,1600.0,17.89,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
60,KFINTECH,957.0,911.7,4.97,1.22,54.4,58,977.95,893.47,1062.44,1146.92,1231.41,992.4,3.7,"Near support, Support rejection, Volume increasing, Above 50 DMA, Above 200 DMA"
61,ICICIAMC,3093.6,3020.5,2.42,9.13,44.6,55,3124.44,2960.09,3288.78,3453.13,3617.48,3313.5,7.11,"Near support, Support rejection, Volume spike"
62,SRF,2605.0,2543.5,2.42,0.8,45.8,55,2632.25,2492.63,2771.88,2911.5,3051.13,2663.0,2.23,"Near support, Bullish candle, Price recovering, RSI improving"
63,TATACHEM,644.15,624.0,3.23,0.94,39.4,55,648.64,611.52,685.77,722.89,760.02,708.9,10.05,"Near support, Bullish candle, Price recovering, RSI improving"
64,TENNIND,541.4,525.0,3.12,0.12,44.1,55,545.79,514.5,577.08,608.37,639.66,584.9,8.03,"Near support, Bullish candle, Price recovering, RSI improving"
65,EIHOTEL,300.05,294.05,2.04,1.8,38.9,55,305.06,288.17,321.95,338.84,355.73,334.35,11.43,"Near support, Support rejection, Volume spike"
66,TATACOMM,1689.6,1640.2,3.01,1.17,42.9,55,1709.11,1607.4,1810.83,1912.54,2014.26,1805.0,6.83,"Near support, Bullish candle, Price recovering, RSI improving"
67,AEGISVOPAK,263.5,262.95,0.21,0.93,42.6,55,267.73,257.69,277.78,287.82,297.86,306.55,16.34,"Very close to support, Support rejection, Above 200 DMA"
68,TIMKEN,3183.4,3069.5,3.71,0.75,47.3,55,3203.39,3008.11,3398.68,3593.96,3789.25,3390.4,6.5,"Near support, Bullish candle, Price recovering, RSI improving"
69,ASTERDM,754.8,744.0,1.45,0.3,33.7,55,764.02,729.12,798.93,833.83,868.74,891.3,18.08,"Very close to support, Support rejection, Above 200 DMA"
70,USHAMART,489.15,477.8,2.38,1.25,45.1,53,496.89,468.24,525.54,554.19,582.84,524.8,7.29,"Near support, Support rejection, Volume increasing, Above 200 DMA"
71,PREMIERENE,1000.0,977.4,2.31,1.45,41.9,53,1022.04,957.85,1086.23,1150.42,1214.6,1072.4,7.24,"Near support, Support rejection, Volume increasing, Above 200 DMA"
72,LALPATHLAB,1936.4,1852.9,4.51,0.34,63.3,50,1952.7,1815.84,2089.55,2226.41,2363.26,1988.9,2.71,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
73,NTPCGREEN,90.99,89.5,1.66,0.52,41.0,50,91.8,87.71,95.9,99.99,104.08,93.85,3.14,"Very close to support, Support rejection"
74,LUPIN,2158.1,2158.1,0.0,0.86,26.4,50,2190.47,2114.94,2266.01,2341.54,2417.07,2474.8,14.67,"Very close to support, Support rejection"
75,ABCAPITAL,410.0,391.6,4.7,0.39,53.8,50,413.93,383.77,444.08,474.24,504.4,430.7,5.05,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
76,FORCEMOT,17375.0,17232.0,0.83,0.52,40.0,50,17572.07,16887.36,18256.79,18941.5,19626.22,19448.0,11.93,"Very close to support, Support rejection"
77,SUNTV,463.95,464.05,-0.02,0.68,29.4,50,468.44,454.77,482.1,495.77,509.43,519.8,12.04,"Very close to support, Support rejection"
78,RHIM,370.3,365.85,1.22,0.38,37.9,50,374.25,358.53,389.96,405.67,421.39,433.0,16.93,"Very close to support, Support rejection"
79,TATAINVEST,642.1,641.5,0.09,0.41,37.6,50,650.0,628.67,671.32,692.65,713.98,714.8,11.32,"Very close to support, Support rejection"
80,VOLTAS,1217.5,1207.0,0.87,0.79,36.0,50,1238.07,1182.86,1293.28,1348.49,1403.7,1358.0,11.54,"Very close to support, Price recovering, RSI improving"
81,SUZLON,46.81,46.22,1.28,0.55,37.0,50,47.48,45.3,49.67,51.86,54.05,49.32,5.36,"Very close to support, Support rejection"
82,BATAINDIA,681.6,680.8,0.12,0.16,40.0,50,689.03,667.18,710.87,732.71,754.55,767.95,12.67,"Very close to support, Support rejection"
83,BLUEDART,5005.5,4980.0,0.51,0.36,45.6,50,5060.1,4880.4,5239.8,5419.5,5599.2,5745.0,14.77,"Very close to support, Support rejection"
84,ERIS,1312.2,1304.0,0.63,0.62,34.5,50,1335.16,1277.92,1392.41,1449.65,1506.9,1420.0,8.22,"Very close to support, Price recovering, RSI improving"
85,BAYERCROP,4067.9,4030.0,0.94,0.74,40.8,50,4108.2,3949.4,4267.0,4425.8,4584.6,4355.0,7.06,"Very close to support, Support rejection"
86,IGL,147.17,147.11,0.04,0.53,38.0,50,149.64,144.17,155.11,160.58,166.05,157.68,7.14,"Very close to support, Support rejection"
87,NUVOCO,324.15,317.0,2.26,1.55,42.8,50,330.51,310.66,350.36,370.21,390.06,357.6,10.32,"Near support, Bullish candle, Volume spike"
88,LTTS,3537.9,3454.8,2.41,0.41,51.5,45,3571.13,3385.7,3756.55,3941.98,4127.4,3708.0,4.81,"Near support, Support rejection, Above 50 DMA"
89,IGIL,343.55,332.95,3.18,0.41,47.1,45,349.9,326.29,373.51,397.11,420.72,371.4,8.11,"Near support, Support rejection, Above 200 DMA"
90,OLAELEC,37.63,36.05,4.38,0.38,44.5,45,38.22,35.33,41.1,43.99,46.88,42.6,13.21,"Near support, Support rejection, Above 200 DMA"
91,BSE,3328.0,3223.0,3.26,0.55,39.4,45,3393.37,3158.54,3628.21,3863.04,4097.87,3671.4,10.32,"Near support, Price recovering, RSI improving, Above 200 DMA"
92,OLECTRA,1326.3,1279.5,3.66,0.54,47.0,45,1341.58,1253.91,1429.25,1516.91,1604.58,1421.0,7.14,"Near support, Support rejection, Above 200 DMA"
93,RAINBOW,1441.0,1409.4,2.24,0.64,42.0,45,1452.8,1381.21,1524.39,1595.98,1667.56,1610.0,11.73,"Near support, Support rejection, Above 200 DMA"
94,TITAGARH,831.15,812.7,2.27,1.13,46.9,45,846.69,796.45,896.93,947.18,997.42,869.9,4.66,"Near support, Price recovering, RSI improving, Above 200 DMA"
95,J&KBANK,152.17,146.0,4.23,0.49,44.4,45,154.18,143.08,165.28,176.37,187.47,164.3,7.97,"Near support, Price recovering, RSI improving, Above 200 DMA"
96,KAJARIACER,1200.4,1158.4,3.63,0.55,46.0,45,1215.33,1135.23,1295.42,1375.51,1455.61,1275.0,6.21,"Near support, Support rejection, Above 200 DMA"
97,KPITTECH,588.0,575.5,2.17,0.58,43.1,40,594.09,563.99,624.18,654.28,684.37,640.7,8.96,"Near support, Support rejection"
98,IREDA,117.4,113.75,3.21,0.76,46.0,40,118.64,111.47,125.8,132.96,140.12,123.9,5.54,"Near support, Support rejection"
99,IRB,19.32,18.76,2.99,0.96,45.4,40,19.67,18.38,20.95,22.24,23.52,21.04,8.9,"Near support, Support rejection"
100,WAAREEENER,2624.0,2561.0,2.46,0.68,35.4,40,2655.2,2509.78,2800.62,2946.04,3091.46,2730.0,4.04,"Near support, Support rejection"
