Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
58,LALPATHLAB,1925.2,1870.1,2.95,0.85,58.8,70,1938.77,1832.7,2044.84,2150.91,2256.99,1988.9,3.31,"Near support, Support rejection, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
59,EMAMILTD,368.2,361.15,1.95,1.04,34.4,70,373.75,353.93,393.57,413.38,433.2,416.2,13.04,"Very close to support, Support rejection, Price recovering, RSI improving"
60,PHOENIXLTD,1960.0,1867.7,4.94,1.39,55.6,68,1974.94,1830.35,2119.54,2264.13,2408.73,1959.6,-0.02,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 200 DMA"
61,UTIAMC,880.4,866.0,1.66,0.54,40.5,65,886.77,848.68,924.86,962.95,1001.04,924.9,5.05,"Very close to support, Bullish candle, Price recovering, RSI improving"
62,HEROMOTOCO,5308.5,5167.0,2.74,0.76,39.7,65,5325.63,5063.66,5587.6,5849.57,6111.54,5937.0,11.84,"Near support, Support rejection, Price recovering, RSI improving, Above 50 DMA"
63,ACC,1272.0,1252.9,1.52,0.76,36.0,65,1282.56,1227.84,1337.28,1392.0,1446.71,1399.8,10.05,"Very close to support, Bullish candle, Price recovering, RSI improving"
64,AJANTPHARM,3521.1,3425.0,2.81,0.56,48.9,65,3543.77,3356.5,3731.05,3918.32,4105.59,3796.0,7.81,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
65,GROWW,190.24,185.35,2.64,0.39,43.0,65,191.66,181.64,201.68,211.7,221.72,205.21,7.87,"Near support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
66,HINDPETRO,361.35,355.4,1.67,0.45,36.6,65,362.32,348.29,376.35,390.39,404.42,398.9,10.39,"Very close to support, Bullish candle, Price recovering, RSI improving"
67,HEXT,529.1,530.2,-0.21,6.48,39.0,65,539.08,519.6,558.56,578.04,597.52,584.5,10.47,"Very close to support, Support rejection, Volume spike"
68,JSWINFRA,334.1,322.4,3.63,1.06,49.6,65,338.02,315.95,360.1,382.17,404.24,355.0,6.26,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
69,SONACOMS,800.0,773.4,3.44,0.77,54.5,65,806.51,757.93,855.09,903.67,952.24,844.0,5.5,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
70,SCI,294.95,282.6,4.37,0.76,53.1,65,298.25,276.95,319.54,340.84,362.14,320.0,8.49,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
71,RITES,213.78,211.62,1.02,0.72,42.0,65,216.21,207.39,225.04,233.86,242.68,234.9,9.88,"Very close to support, Bullish candle, Price recovering, RSI improving"
72,TRAVELFOOD,1278.4,1251.1,2.18,0.21,41.5,65,1302.6,1226.08,1379.12,1455.64,1532.17,1470.9,15.06,"Near support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
73,MSUMI,37.03,36.48,1.51,0.7,36.4,65,37.27,35.75,38.8,40.32,41.85,42.11,13.72,"Very close to support, Bullish candle, Price recovering, RSI improving"
74,GMDCLTD,565.85,555.55,1.85,0.57,46.0,65,569.69,544.44,594.94,620.18,645.43,617.15,9.07,"Very close to support, Bullish candle, Price recovering, RSI improving"
75,JWL,241.09,237.4,1.55,0.57,34.8,65,244.51,232.65,256.36,268.22,280.08,268.95,11.56,"Very close to support, Bullish candle, Price recovering, RSI improving"
76,HONASA,477.05,459.85,3.74,0.3,52.4,65,481.21,450.65,511.77,542.33,572.88,509.8,6.87,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
77,PERSISTENT,5657.0,5390.0,4.95,1.04,54.5,65,5679.34,5282.2,6076.47,6473.61,6870.74,5910.0,4.47,"Near support, Support rejection, Bullish candle, Above 50 DMA, Above 200 DMA"
78,SYNGENE,400.8,393.35,1.89,0.52,46.1,65,403.81,385.48,422.13,440.45,458.77,419.5,4.67,"Very close to support, Bullish candle, Price recovering, RSI improving"
79,GRSE,2509.8,2471.7,1.54,0.62,38.6,65,2541.57,2422.27,2660.88,2780.19,2899.49,2706.0,7.82,"Very close to support, Bullish candle, Price recovering, RSI improving"
80,MGL,1066.4,1062.0,0.41,0.3,39.0,65,1081.06,1040.76,1121.36,1161.65,1201.95,1173.2,10.01,"Very close to support, Bullish candle, Price recovering, RSI improving"
81,MANAPPURAM,341.0,330.3,3.24,0.51,43.5,65,347.14,323.69,370.59,394.04,417.49,373.05,9.4,"Near support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
82,UBL,1284.2,1276.4,0.61,1.94,26.8,65,1328.05,1250.87,1405.23,1482.41,1559.59,1427.0,11.12,"Very close to support, Price recovering, Volume spike, RSI improving"
83,ABLBL,83.49,82.61,1.07,0.68,32.4,65,84.16,80.96,87.36,90.56,93.76,95.6,14.5,"Very close to support, Bullish candle, Price recovering, RSI improving"
84,BATAINDIA,677.4,666.85,1.58,0.15,40.3,65,681.61,653.51,709.71,737.81,765.9,767.95,13.37,"Very close to support, Bullish candle, Price recovering, RSI improving"
85,M&MFIN,376.05,360.3,4.37,0.93,49.6,65,379.61,353.09,406.12,432.64,459.15,415.0,10.36,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
86,ABDL,609.4,584.3,4.3,0.38,48.2,65,616.53,572.61,660.45,704.36,748.28,643.9,5.66,"Near support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
87,UNOMINDA,1269.0,1228.3,3.31,0.87,57.7,65,1271.54,1203.73,1339.34,1407.15,1474.95,1307.5,3.03,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
88,SUZLON,46.03,45.46,1.25,0.78,37.5,65,46.47,44.55,48.39,50.32,52.24,49.32,7.15,"Very close to support, Bullish candle, Price recovering, RSI improving"
89,NAM-INDIA,1164.9,1146.8,1.58,1.29,44.0,63,1182.56,1123.86,1241.26,1299.95,1358.65,1269.5,8.98,"Very close to support, Support rejection, Volume increasing, Above 200 DMA"
90,CENTRALBK,30.77,29.89,2.94,1.41,45.9,63,31.16,29.29,33.03,34.9,36.77,31.66,2.89,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
91,EIHOTEL,290.75,281.05,3.45,1.33,40.1,63,292.88,275.43,310.34,327.8,345.25,333.3,14.63,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
92,EMMVEE,326.4,313.45,4.13,0.34,51.4,60,329.26,307.18,351.33,373.41,395.49,339.6,4.04,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
93,ABCAPITAL,402.0,385.1,4.39,0.61,48.3,60,402.8,377.4,428.21,453.62,479.02,425.95,5.96,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
94,ERIS,1303.5,1265.1,3.04,0.9,36.9,60,1339.37,1239.8,1438.95,1538.52,1638.1,1410.0,8.17,"Near support, Support rejection, Price recovering, RSI improving"
95,VTL,588.65,567.0,3.82,0.22,44.7,60,596.74,555.66,637.82,678.9,719.98,637.85,8.36,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
96,TITAGARH,844.2,812.7,3.88,0.96,52.3,60,852.7,796.45,908.96,965.21,1021.47,869.9,3.04,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
97,SCHNEIDER,1191.0,1134.9,4.94,0.67,41.7,60,1204.6,1112.2,1297.01,1389.41,1481.81,1449.0,21.66,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
98,SAREGAMA,493.65,475.0,3.93,0.88,46.8,60,502.0,465.5,538.5,575.01,611.51,561.9,13.83,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
99,SARDAEN,506.55,487.9,3.82,0.26,49.8,60,510.02,478.14,541.89,573.77,605.65,542.5,7.1,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
100,TTML,38.01,36.3,4.71,0.24,45.0,60,38.33,35.57,41.08,43.83,46.58,40.5,6.55,"Near support, Support rejection, Price recovering, RSI improving"
101,JBMA,629.1,610.25,3.09,0.69,43.8,60,645.09,598.04,692.13,739.17,786.22,685.0,8.89,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
102,KIMS,767.85,748.3,2.61,0.61,43.6,60,776.85,733.33,820.37,863.88,907.4,827.95,7.83,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
103,JUBLINGREA,690.55,663.9,4.01,0.5,42.9,60,702.45,650.62,754.28,806.11,857.94,769.7,11.46,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
104,CCL,1107.3,1066.7,3.81,1.13,46.2,60,1121.74,1045.37,1198.11,1274.49,1350.86,1149.9,3.85,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
105,AADHARHFC,478.65,459.3,4.21,0.78,45.8,60,481.56,450.11,513.01,544.46,575.9,517.8,8.18,"Near support, Support rejection, Price recovering, RSI improving"
106,ACUTAAS,3201.0,3081.2,3.89,0.81,47.3,60,3218.02,3019.58,3416.47,3614.92,3813.37,3399.8,6.21,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
107,GODREJIND,1154.3,1125.1,2.6,0.35,38.8,60,1163.72,1102.6,1224.85,1285.97,1347.1,1333.7,15.54,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
108,COCHINSHIP,1486.7,1416.5,4.96,0.5,50.5,60,1500.09,1388.17,1612.02,1723.94,1835.87,1577.9,6.13,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
109,ANGELONE,286.0,275.25,3.91,0.9,41.4,60,288.58,269.75,307.41,326.24,345.07,305.45,6.8,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
110,SUNDARMFIN,4578.0,4401.5,4.01,0.8,52.5,60,4631.64,4313.47,4949.82,5267.99,5586.17,4738.3,3.5,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
111,YESBANK,22.54,21.82,3.3,1.15,47.8,60,22.59,21.38,23.79,24.99,26.19,23.06,2.31,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
112,LLOYDSME,1848.7,1766.1,4.68,0.64,45.7,60,1863.12,1730.78,1995.46,2127.8,2260.14,2125.0,14.95,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
113,JSWCEMENT,123.37,122.94,0.35,1.38,35.0,58,124.64,120.48,128.8,132.95,137.11,136.4,10.56,"Very close to support, Support rejection, Volume increasing"
114,TECHNOE,973.65,941.55,3.41,0.48,43.5,55,986.97,922.72,1051.22,1115.47,1179.72,1079.0,10.82,"Near support, Bullish candle, Price recovering, RSI improving"
115,RAMCOCEM,879.15,856.75,2.61,0.22,42.2,55,884.47,839.62,929.32,974.17,1019.02,989.3,12.53,"Near support, Bullish candle, Price recovering, RSI improving"
116,BLS,240.15,233.11,3.02,0.34,42.2,55,242.48,228.45,256.52,270.56,284.59,282.7,17.72,"Near support, Bullish candle, Price recovering, RSI improving"
117,BIOCON,402.0,397.9,1.03,0.48,36.6,55,406.51,389.94,423.08,439.65,456.22,442.5,10.07,"Very close to support, Price recovering, RSI improving, Above 200 DMA"
118,BLUESTARCO,1485.7,1432.5,3.71,0.92,42.3,55,1511.92,1403.85,1619.99,1728.05,1836.12,1671.6,12.51,"Near support, Bullish candle, Price recovering, RSI improving"
119,BDL,1257.7,1231.0,2.17,0.32,39.5,55,1274.44,1206.38,1342.51,1410.57,1478.64,1427.7,13.52,"Near support, Bullish candle, Price recovering, RSI improving"
120,COROMANDEL,1931.3,1890.0,2.19,0.78,39.3,55,1956.2,1852.2,2060.21,2164.21,2268.22,2121.4,9.84,"Near support, Bullish candle, Price recovering, RSI improving"
121,GMRAIRPORT,96.87,92.6,4.61,0.84,37.0,55,97.06,90.75,103.38,109.7,116.01,107.62,11.1,"Near support, Bullish candle, Price recovering, RSI improving"
122,ITCHOTELS,160.25,155.8,2.86,0.58,41.2,55,161.21,152.68,169.74,178.27,186.8,173.0,7.96,"Near support, Bullish candle, Price recovering, RSI improving"
123,IGL,149.42,146.22,2.19,0.3,46.4,55,150.36,143.3,157.42,164.49,171.55,157.68,5.53,"Near support, Bullish candle, Price recovering, RSI improving"
124,EMCURE,1854.7,1830.1,1.34,0.72,43.7,55,1878.65,1793.5,1963.8,2048.95,2134.11,2048.0,10.42,"Very close to support, Support rejection, Above 200 DMA"
125,SUNTV,465.9,455.25,2.34,0.36,38.9,55,467.83,446.14,489.52,511.21,532.9,511.8,9.85,"Near support, Bullish candle, Price recovering, RSI improving"
126,NIVABUPA,80.73,80.08,0.81,0.76,35.3,55,81.85,78.48,85.23,88.6,91.98,87.8,8.76,"Very close to support, Support rejection, Above 200 DMA"
127,NBCC,86.5,83.84,3.17,0.63,35.0,55,87.07,82.16,91.98,96.9,101.81,96.96,12.09,"Near support, Bullish candle, Price recovering, RSI improving"
128,TATAINVEST,637.95,624.9,2.09,0.44,40.3,55,642.18,612.4,671.96,701.74,731.52,714.8,12.05,"Near support, Bullish candle, Price recovering, RSI improving"
129,MANKIND,2368.8,2337.6,1.33,0.29,43.2,55,2394.78,2290.85,2498.71,2602.64,2706.58,2485.0,4.91,"Very close to support, Support rejection, Above 200 DMA"
130,MARICO,827.4,820.0,0.9,1.12,41.3,55,834.52,803.6,865.43,896.35,927.26,867.35,4.83,"Very close to support, Support rejection, Above 200 DMA"
131,MFSL,1537.0,1467.5,4.74,0.38,47.2,55,1543.08,1438.15,1648.01,1752.94,1857.87,1604.9,4.42,"Near support, Bullish candle, Price recovering, RSI improving"
132,LTTS,3501.2,3460.0,1.19,0.42,47.0,55,3547.98,3390.8,3705.16,3862.35,4019.53,3708.0,5.91,"Very close to support, Support rejection, Above 50 DMA"
133,UPL,585.35,557.95,4.91,0.84,53.2,55,587.32,546.79,627.85,668.38,708.92,591.0,0.97,"Near support, Bullish candle, Price recovering, RSI improving"
134,SRF,2617.0,2543.5,2.89,0.91,50.0,55,2653.3,2492.63,2813.96,2974.63,3135.29,2659.0,1.6,"Near support, Bullish candle, Price recovering, RSI improving"
135,POLYCAB,8807.5,8732.0,0.86,0.69,40.8,55,8947.86,8557.36,9338.36,9728.86,10119.36,9445.0,7.24,"Very close to support, Price recovering, RSI improving, Above 200 DMA"
136,PIIND,2419.9,2353.5,2.82,0.47,35.9,55,2435.26,2306.43,2564.09,2692.92,2821.75,2819.0,16.49,"Near support, Bullish candle, Price recovering, RSI improving"
137,BANDHANBNK,164.23,159.24,3.13,1.03,35.4,55,168.52,156.06,180.98,193.44,205.9,180.74,10.05,"Near support, Bullish candle, Price recovering, RSI improving"
138,APTUS,257.31,246.45,4.41,1.2,47.1,55,260.71,241.52,279.9,299.09,318.28,265.7,3.26,"Near support, Bullish candle, Price recovering, RSI improving"
139,CESC,147.96,143.55,3.07,0.72,31.8,55,151.41,140.68,162.15,172.88,183.61,172.0,16.25,"Near support, Bullish candle, Price recovering, RSI improving"
140,ABREL,1376.9,1318.7,4.41,1.05,47.8,55,1389.67,1292.33,1487.02,1584.37,1681.72,1486.0,7.92,"Near support, Bullish candle, Price recovering, RSI improving"
141,RVNL,209.3,203.83,2.68,1.03,33.4,55,211.94,199.75,224.13,236.32,248.51,236.76,13.12,"Near support, Bullish candle, Price recovering, RSI improving"
142,VOLTAS,1178.0,1151.0,2.35,0.76,35.4,55,1185.37,1127.98,1242.75,1300.14,1357.52,1350.0,14.6,"Near support, Bullish candle, Price recovering, RSI improving"
143,IREDA,113.0,112.05,0.85,0.79,36.2,50,114.78,109.81,119.75,124.72,129.69,122.13,8.08,"Very close to support, Price recovering, RSI improving"
144,ICICIGI,1521.7,1521.1,0.04,0.61,26.0,50,1544.48,1490.68,1598.29,1652.09,1705.9,1691.4,11.15,"Very close to support, Support rejection"
145,NYKAA,334.2,320.3,4.34,0.61,52.0,50,339.73,313.89,365.56,391.4,417.23,349.55,4.59,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
146,3MINDIA,32820.0,32805.0,0.05,0.51,34.5,50,33116.1,32148.9,34083.3,35050.5,36017.7,37300.0,13.65,"Very close to support, Support rejection"
147,AUBANK,1072.0,1045.7,2.52,0.34,48.5,50,1085.47,1024.79,1146.15,1206.83,1267.51,1144.1,6.73,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
