Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
54,PETRONET,283.45,278.25,1.87,0.55,45.8,75,285.57,272.69,298.45,311.34,324.22,300.6,6.05,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
55,THERMAX,3569.5,3481.6,2.52,0.7,28.1,75,3598.58,3411.97,3785.2,3971.81,4158.43,4066.0,13.91,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
56,PERSISTENT,5473.0,5370.5,1.91,0.51,47.2,75,5513.0,5263.09,5762.92,6012.83,6262.75,5910.0,7.98,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
57,LALPATHLAB,1924.7,1855.7,3.72,1.39,56.6,73,1944.98,1818.59,2071.38,2197.77,2324.17,2038.6,5.92,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 50 DMA, Above 200 DMA"
58,ATGL,587.0,576.4,1.84,0.66,26.4,70,590.88,564.87,616.89,642.89,668.9,687.9,17.19,"Very close to support, Support rejection, Price recovering, RSI improving"
59,HFCL,209.45,210.91,-0.69,0.54,39.5,70,216.43,206.69,226.17,235.91,245.65,256.7,22.56,"Very close to support, Support rejection, Bullish candle, Above 200 DMA"
60,ELGIEQUIP,593.3,590.1,0.54,0.79,42.0,70,605.01,578.3,631.72,658.43,685.14,645.9,8.87,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
61,EMAMILTD,376.1,361.15,4.14,4.47,46.8,70,397.24,353.93,440.56,483.87,527.19,413.5,9.94,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
62,POLYMED,1712.7,1681.7,1.84,0.6,47.1,70,1756.51,1648.07,1864.95,1973.39,2081.83,1858.0,8.48,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
63,RAILTEL,259.25,248.0,4.54,2.47,34.1,70,266.18,243.04,289.32,312.46,335.61,297.6,14.79,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
64,TATATECH,758.75,745.0,1.85,0.75,40.3,70,769.34,730.1,808.57,847.81,887.04,850.0,12.03,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
65,BHARTIHEXA,1481.1,1472.6,0.58,1.19,38.5,70,1494.88,1443.15,1546.62,1598.36,1650.09,1631.4,10.15,"Very close to support, Support rejection, Price recovering, RSI improving"
66,SRF,2536.0,2444.5,3.74,3.51,45.9,70,2559.11,2395.61,2722.61,2886.1,3049.6,2648.0,4.42,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
67,HONAUT,33915.0,33500.0,1.24,0.38,32.6,70,34208.28,32830.0,35586.56,36964.84,38343.12,37190.0,9.66,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
68,NAUKRI,1265.0,1244.8,1.62,0.83,44.3,70,1285.67,1219.9,1351.43,1417.19,1482.95,1390.1,9.89,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
69,M&MFIN,345.7,341.0,1.38,0.98,34.0,70,353.2,334.18,372.23,391.25,410.28,397.5,14.98,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
70,BLUEJET,568.2,543.75,4.5,1.25,45.6,68,578.05,532.88,623.23,668.41,713.59,615.6,8.34,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 200 DMA"
71,RAINBOW,1473.4,1409.4,4.54,1.32,54.4,68,1508.01,1381.21,1634.81,1761.61,1888.4,1481.3,0.54,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 200 DMA"
72,POLYCAB,8208.5,8072.0,1.69,0.64,33.5,65,8282.53,7910.56,8654.5,9026.48,9398.45,9445.0,15.06,"Very close to support, Bullish candle, Price recovering, RSI improving"
73,SUZLON,42.54,41.76,1.87,0.82,26.1,65,42.99,40.92,45.05,47.11,49.17,47.55,11.78,"Very close to support, Bullish candle, Price recovering, RSI improving"
74,NMDC,80.8,79.45,1.7,0.32,37.6,65,81.51,77.86,85.16,88.82,92.47,89.1,10.27,"Very close to support, Bullish candle, Price recovering, RSI improving"
75,MOTILALOFS,988.7,942.15,4.94,0.92,48.9,65,1006.81,923.31,1090.31,1173.81,1257.32,1060.2,7.23,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
76,COFORGE,1793.0,1717.0,4.43,0.51,43.8,65,1800.99,1682.66,1919.33,2037.66,2156.0,2021.2,12.73,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
77,ACC,1232.5,1219.1,1.1,0.61,31.5,65,1242.88,1194.72,1291.04,1339.21,1387.37,1338.1,8.57,"Very close to support, Bullish candle, Price recovering, RSI improving"
78,UPL,554.75,550.6,0.75,0.92,38.2,65,559.12,539.59,578.64,598.17,617.7,591.0,6.53,"Very close to support, Bullish candle, Price recovering, RSI improving"
79,JSWENERGY,512.0,503.05,1.78,0.53,36.6,65,515.03,492.99,537.07,559.11,581.15,553.7,8.14,"Very close to support, Bullish candle, Price recovering, RSI improving"
80,MEDANTA,1424.0,1380.1,3.18,0.53,48.9,65,1441.18,1352.5,1529.86,1618.53,1707.21,1544.0,8.43,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
81,JUBLINGREA,633.25,622.8,1.68,0.47,27.9,65,639.78,610.34,669.21,698.64,728.08,737.0,16.38,"Very close to support, Bullish candle, Price recovering, RSI improving"
82,NEULANDLAB,22665.0,21855.0,3.71,0.47,50.1,65,23025.96,21417.9,24634.02,26242.08,27850.14,24225.0,6.88,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
83,PPLPHARMA,204.71,198.86,2.94,0.62,45.7,65,207.19,194.88,219.5,231.82,244.13,231.93,13.3,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
84,RHIM,365.95,360.5,1.51,0.34,39.9,65,370.39,353.29,387.49,404.59,421.69,387.55,5.9,"Very close to support, Bullish candle, Price recovering, RSI improving"
85,MMTC,60.14,59.07,1.81,0.15,35.5,65,60.86,57.89,63.83,66.81,69.78,67.58,12.37,"Very close to support, Bullish candle, Price recovering, RSI improving"
86,THELEELA,530.0,513.15,3.28,0.14,47.8,65,537.07,502.89,571.26,605.44,639.63,582.85,9.97,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
87,IGL,148.67,146.22,1.68,0.49,43.9,65,149.97,143.3,156.64,163.32,169.99,159.5,7.28,"Very close to support, Support rejection, Bullish candle"
88,JBMA,593.6,585.0,1.47,0.14,36.2,65,596.64,573.3,619.98,643.32,666.66,685.0,15.4,"Very close to support, Bullish candle, Price recovering, RSI improving"
89,PHOENIXLTD,1872.2,1820.2,2.86,0.43,43.2,65,1893.58,1783.8,2003.36,2113.15,2222.93,1971.0,5.28,"Near support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
90,LGEINDIA,1652.9,1599.0,3.37,0.8,53.2,65,1680.45,1567.02,1793.89,1907.32,2020.76,1727.1,4.49,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
91,IREDA,108.99,107.4,1.48,0.69,31.9,65,109.96,105.25,114.67,119.37,124.08,121.14,11.15,"Very close to support, Bullish candle, Price recovering, RSI improving"
92,POLICYBZR,1765.0,1710.1,3.21,5.2,48.8,65,1848.69,1675.9,2021.48,2194.27,2367.07,1875.0,6.23,"Near support, Support rejection, Volume spike, Above 50 DMA, Above 200 DMA"
93,GODREJPROP,1678.2,1647.6,1.86,0.81,24.6,65,1698.69,1614.65,1782.73,1866.78,1950.82,2095.0,24.84,"Very close to support, Bullish candle, Price recovering, RSI improving"
94,IDFCFIRSTB,86.33,82.5,4.64,1.09,54.8,65,86.66,80.85,92.48,98.29,104.1,88.1,2.05,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
95,360ONE,1061.3,1042.4,1.81,0.57,33.0,65,1067.13,1021.55,1112.71,1158.29,1203.86,1222.9,15.23,"Very close to support, Bullish candle, Price recovering, RSI improving"
96,GICRE,339.8,337.0,0.83,0.47,36.4,65,347.39,330.26,364.53,381.66,398.79,363.1,6.86,"Very close to support, Bullish candle, Price recovering, RSI improving"
97,ESCORTS,2830.0,2791.1,1.39,0.83,31.3,65,2849.29,2735.28,2963.3,3077.31,3191.31,3149.3,11.28,"Very close to support, Bullish candle, Price recovering, RSI improving"
98,PFIZER,4014.8,3955.5,1.5,0.3,18.1,65,4048.08,3876.39,4219.77,4391.46,4563.15,5030.0,25.29,"Very close to support, Bullish candle, Price recovering, RSI improving"
99,DEVYANI,138.51,133.75,3.56,0.67,53.7,65,140.23,131.07,149.38,158.54,167.69,155.95,12.59,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
100,CONCORDBIO,1461.1,1411.6,3.51,0.68,50.0,65,1476.75,1383.37,1570.13,1663.51,1756.89,1615.0,10.53,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
101,CROMPTON,225.1,222.3,1.26,0.35,33.7,65,227.5,217.85,237.15,246.8,256.45,259.0,15.06,"Very close to support, Bullish candle, Price recovering, RSI improving"
102,HSCL,653.35,632.5,3.3,0.2,39.8,65,663.12,619.85,706.4,749.67,792.94,767.6,17.49,"Near support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
103,ITI,255.3,251.65,1.45,0.92,23.2,65,257.81,246.62,269.01,280.21,291.41,295.9,15.9,"Very close to support, Support rejection, Bullish candle"
104,GLAND,2907.8,2776.1,4.74,1.14,55.3,65,2946.98,2720.58,3173.39,3399.79,3626.19,3042.0,4.62,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
105,BATAINDIA,636.65,626.3,1.65,0.54,29.3,65,640.53,613.77,667.28,694.04,720.79,726.85,14.17,"Very close to support, Bullish candle, Price recovering, RSI improving"
106,CANFINHOME,774.4,766.85,0.98,0.76,35.3,65,786.17,751.51,820.83,855.48,890.14,852.35,10.07,"Very close to support, Bullish candle, Price recovering, RSI improving"
107,ANANDRATHI,2207.4,2145.1,2.9,0.71,57.8,65,2233.96,2102.2,2365.72,2497.48,2629.24,2242.0,1.57,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
108,CLEAN,828.15,806.25,2.72,0.41,52.2,65,836.47,790.12,882.81,929.16,975.5,874.8,5.63,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
109,CCL,1062.3,1043.6,1.79,0.74,37.5,65,1072.44,1022.73,1122.15,1171.87,1221.58,1140.4,7.35,"Very close to support, Support rejection, Bullish candle"
110,IOB,32.1,31.83,0.85,0.55,36.1,65,32.56,31.19,33.94,35.31,36.68,33.64,4.8,"Very close to support, Bullish candle, Price recovering, RSI improving"
111,SAMMAANCAP,142.22,139.96,1.61,0.83,33.7,65,144.86,137.16,152.56,160.26,167.95,161.0,13.2,"Very close to support, Bullish candle, Price recovering, RSI improving"
112,POONAWALLA,432.8,428.1,1.1,0.73,29.8,65,436.37,419.54,453.2,470.04,486.87,506.0,16.91,"Very close to support, Bullish candle, Price recovering, RSI improving"
113,SOBHA,1189.4,1173.1,1.39,0.63,29.2,65,1203.1,1149.64,1256.56,1310.03,1363.49,1314.3,10.5,"Very close to support, Bullish candle, Price recovering, RSI improving"
114,PRESTIGE,1440.1,1409.1,2.2,1.24,33.3,63,1459.61,1380.92,1538.31,1617.0,1695.7,1651.3,14.67,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
115,SARDAEN,506.95,489.5,3.56,1.33,48.2,63,526.05,479.71,572.39,618.73,665.07,555.0,9.48,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
116,CHOICEIN,738.0,722.5,2.15,1.38,36.2,63,743.48,708.05,778.92,814.35,849.79,819.0,10.98,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
117,GODIGIT,255.5,248.0,3.02,1.33,45.8,63,257.51,243.04,271.99,286.46,300.94,265.55,3.93,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
118,FORTIS,886.1,861.4,2.87,1.31,40.9,63,898.79,844.17,953.42,1008.04,1062.66,941.9,6.3,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
119,BLS,227.74,221.34,2.89,0.15,33.2,60,230.66,216.91,244.41,258.15,271.9,280.14,23.01,"Near support, Support rejection, Price recovering, RSI improving"
120,SCI,270.0,262.8,2.74,0.58,34.1,60,272.79,257.54,288.05,303.3,318.55,303.7,12.48,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
121,SAREGAMA,489.25,475.0,3.0,0.98,45.3,60,502.9,465.5,540.31,577.71,615.12,524.8,7.27,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
122,MINDACORP,681.25,661.8,2.94,0.73,40.7,60,688.42,648.56,728.28,768.14,808.0,756.8,11.09,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
123,IGIL,314.9,307.05,2.56,0.69,33.6,60,318.59,300.91,336.26,353.94,371.62,349.5,10.99,"Near support, Support rejection, Price recovering, RSI improving"
124,ANANTRAJ,596.9,571.35,4.47,0.7,45.9,60,601.4,559.92,642.88,684.36,725.83,649.0,8.73,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
125,BELRISE,229.37,222.75,2.97,0.61,45.0,60,232.97,218.29,247.64,262.31,276.98,241.12,5.12,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
126,CEMPRO,1255.1,1196.0,4.94,0.58,46.8,60,1269.33,1172.08,1366.59,1463.84,1561.09,1355.0,7.96,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
127,DEEPAKFERT,1324.6,1269.1,4.37,0.61,35.3,60,1346.49,1243.72,1449.26,1552.03,1654.8,1508.0,13.85,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
128,AARTIIND,476.6,459.55,3.71,0.44,37.8,60,483.92,450.36,517.47,551.03,584.59,551.75,15.77,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
129,TITAGARH,827.15,789.45,4.78,0.87,45.7,60,846.69,773.66,919.72,992.75,1065.78,904.8,9.39,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
130,SAIL,175.01,170.5,2.65,0.46,41.7,60,176.6,167.09,186.11,195.63,205.14,200.96,14.83,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
131,DIXON,13290.0,12850.0,3.42,0.75,34.9,60,13521.99,12593.0,14450.98,15379.97,16308.96,15000.0,12.87,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
132,BHARATFORG,1918.7,1850.4,3.69,0.6,38.3,60,1944.88,1813.39,2076.37,2207.86,2339.35,2104.9,9.7,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
133,MAHABANK,80.8,79.2,2.02,0.95,43.7,60,83.57,77.62,89.52,95.47,101.42,87.5,8.29,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
134,APOLLOTYRE,412.15,402.15,2.49,1.03,38.1,60,415.13,394.11,436.15,457.17,478.19,467.4,13.41,"Near support, Support rejection, Price recovering, RSI improving"
135,ABCAPITAL,390.0,378.0,3.17,1.05,43.8,60,392.33,370.44,414.23,436.12,458.01,416.45,6.78,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
136,LTF,302.3,293.8,2.89,0.99,42.9,60,304.66,287.92,321.39,338.13,354.86,327.3,8.27,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
137,JUBLFOOD,480.2,461.6,4.03,0.89,51.0,60,487.72,452.37,523.08,558.43,593.79,527.85,9.92,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
138,UNOMINDA,1205.0,1159.7,3.91,0.86,45.0,60,1220.44,1136.51,1304.37,1388.3,1472.23,1307.5,8.51,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
139,KALYANKJIL,581.45,556.5,4.48,0.65,45.7,60,593.68,545.37,642.0,690.31,738.63,635.95,9.37,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
140,OBEROIRLTY,1740.7,1660.0,4.86,1.1,40.2,60,1745.38,1626.8,1863.97,1982.55,2101.14,1932.8,11.04,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
141,MARICO,817.0,791.25,3.25,0.97,44.8,60,827.95,775.42,880.48,933.01,985.54,862.15,5.53,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
142,AUBANK,1039.3,1015.1,2.38,0.54,41.1,60,1050.1,994.8,1105.39,1160.69,1215.99,1144.1,10.08,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
143,VMM,101.24,98.9,2.37,0.25,38.6,60,102.31,96.92,107.71,113.1,118.49,115.4,13.99,"Near support, Support rejection, Price recovering, RSI improving"
