Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
40,UCOBANK,24.12,23.76,1.52,1.33,32.1,73,24.22,23.28,25.15,26.09,27.02,26.44,9.62,"Very close to support, Bullish candle, Price recovering, Volume increasing, RSI improving"
41,NBCC,82.9,83.2,-0.36,1.24,27.2,73,83.31,81.54,85.08,86.85,88.62,92.46,11.53,"Very close to support, Support rejection, Bullish candle, Volume increasing"
42,INDUSINDBK,978.2,963.3,1.55,1.94,41.4,70,990.68,944.03,1037.32,1083.96,1130.61,1026.6,4.95,"Very close to support, Support rejection, Volume spike, Above 200 DMA"
43,INDIAMART,1695.0,1626.0,4.24,1.89,39.2,70,1719.83,1593.48,1846.19,1972.54,2098.89,1815.0,7.08,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
44,BELRISE,228.0,225.0,1.33,0.35,42.2,70,230.15,220.5,239.8,249.45,259.1,261.0,14.47,"Very close to support, Support rejection, Bullish candle, Above 200 DMA"
45,J&KBANK,145.27,144.0,0.88,0.57,39.1,70,146.94,141.12,152.77,158.59,164.41,158.64,9.2,"Very close to support, Support rejection, Bullish candle, Above 200 DMA"
46,WAAREEENER,2625.0,2530.8,3.72,2.14,47.3,70,2640.27,2480.18,2800.36,2960.44,3120.53,2727.0,3.89,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
47,BHARTIHEXA,1545.0,1490.0,3.69,1.71,48.3,70,1570.53,1460.2,1680.87,1791.2,1901.54,1647.2,6.61,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
48,MANKIND,2280.0,2235.1,2.01,1.6,37.5,70,2284.56,2190.4,2378.72,2472.88,2567.05,2458.0,7.81,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
49,NAUKRI,1250.8,1246.9,0.31,0.41,40.2,70,1264.62,1221.96,1307.29,1349.95,1392.61,1390.1,11.14,"Very close to support, Support rejection, Bullish candle, Above 200 DMA"
50,M&MFIN,356.15,356.5,-0.1,1.16,37.7,70,358.32,349.37,367.26,376.21,385.15,400.45,12.44,"Very close to support, Support rejection, Bullish candle, Above 200 DMA"
51,RVNL,204.9,203.83,0.52,0.97,31.8,65,205.4,199.75,211.05,216.69,222.34,231.38,12.92,"Very close to support, Support rejection, Bullish candle"
52,MPHASIS,2295.0,2286.8,0.36,0.45,36.8,65,2313.82,2241.06,2386.57,2459.33,2532.08,2556.9,11.41,"Very close to support, Bullish candle, Price recovering, RSI improving"
53,CASTROLIND,188.03,184.1,2.13,0.61,52.3,65,189.38,180.42,198.34,207.3,216.26,191.8,2.01,"Near support, Support rejection, Bullish candle, Above 50 DMA, Above 200 DMA"
54,DEVYANI,137.97,135.26,2.0,0.64,52.6,65,138.68,132.55,144.8,150.92,157.04,155.95,13.03,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
55,CANHLIFE,151.92,146.02,4.04,0.52,49.7,65,153.99,143.1,164.88,175.76,186.65,162.9,7.23,"Near support, Support rejection, Bullish candle, Above 50 DMA, Above 200 DMA"
56,ANANDRATHI,2211.0,2145.1,3.07,0.9,60.1,65,2223.44,2102.2,2344.68,2465.92,2587.16,2242.0,1.4,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
57,LUPIN,2095.0,2060.3,1.68,0.84,28.1,65,2112.72,2019.09,2206.34,2299.96,2393.59,2266.0,8.16,"Very close to support, Bullish candle, Price recovering, RSI improving"
58,MFSL,1477.0,1452.0,1.72,0.52,39.4,65,1490.98,1422.96,1558.99,1627.01,1695.02,1604.9,8.66,"Very close to support, Support rejection, Bullish candle"
59,PERSISTENT,5516.0,5370.5,2.71,0.69,48.9,65,5556.59,5263.09,5850.09,6143.59,6437.09,5910.0,7.14,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
60,PIIND,2259.0,2352.0,-3.95,4.53,26.3,65,2369.73,2304.96,2434.5,2499.27,2564.04,2545.0,12.66,"Very close to support, Support rejection, Volume spike"
61,NAM-INDIA,1189.6,1146.8,3.73,0.53,50.9,65,1194.38,1123.86,1264.9,1335.42,1405.94,1269.5,6.72,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
62,OFSS,11763.0,11318.0,3.93,1.17,49.7,65,11853.66,11091.64,12615.68,13377.7,14139.72,12540.0,6.61,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
63,LINDEINDIA,6227.5,6180.5,0.76,0.5,27.7,65,6262.5,6056.89,6468.11,6673.72,6879.33,6870.5,10.33,"Very close to support, Support rejection, Bullish candle"
64,POLICYBZR,1797.3,1715.5,4.77,0.53,54.6,65,1816.93,1681.19,1952.66,2088.4,2224.14,1875.0,4.32,"Near support, Support rejection, Bullish candle, Above 50 DMA, Above 200 DMA"
65,JKCEMENT,4843.5,4887.0,-0.89,1.63,26.9,65,4919.32,4789.26,5049.38,5179.44,5309.5,5406.5,11.62,"Very close to support, Support rejection, Volume spike"
66,KEI,4578.0,4580.0,-0.04,1.79,28.9,65,4608.2,4488.4,4728.0,4847.79,4967.59,5899.0,28.86,"Very close to support, Support rejection, Volume spike"
67,IDFCFIRSTB,86.21,82.5,4.5,0.95,54.6,65,86.9,80.85,92.96,99.01,105.06,88.1,2.19,"Near support, Support rejection, Bullish candle, Above 50 DMA, Above 200 DMA"
68,HEROMOTOCO,5221.5,5167.0,1.05,0.47,38.8,65,5253.49,5063.66,5443.31,5633.14,5822.96,5849.0,12.02,"Very close to support, Support rejection, Bullish candle"
69,COFORGE,1846.5,1762.2,4.78,1.06,49.0,65,1862.32,1726.96,1997.68,2133.04,2268.4,2021.2,9.46,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
70,BDL,1190.0,1190.0,0.0,0.53,29.9,65,1194.38,1166.2,1222.57,1250.75,1278.94,1427.7,19.97,"Very close to support, Support rejection, Bullish candle"
71,360ONE,1091.0,1076.6,1.34,1.01,34.6,65,1100.5,1055.07,1145.93,1191.35,1236.78,1222.9,12.09,"Very close to support, Support rejection, Bullish candle"
72,LICI,404.1,402.35,0.43,1.0,41.2,65,406.46,394.3,418.62,430.78,442.94,428.15,5.95,"Very close to support, Support rejection, Bullish candle"
73,HAVELLS,1111.0,1105.5,0.5,0.8,22.5,65,1116.93,1083.39,1150.47,1184.01,1217.55,1315.0,18.36,"Very close to support, Support rejection, Bullish candle"
74,MSUMI,36.3,36.18,0.33,0.87,33.3,65,36.62,35.46,37.79,38.96,40.12,41.31,13.8,"Very close to support, Support rejection, Bullish candle"
75,JSWDULUX,3155.1,3066.7,2.88,1.72,55.5,65,3178.34,3005.37,3351.32,3524.3,3697.28,3214.0,1.87,"Near support, Support rejection, Volume spike, Above 50 DMA, Above 200 DMA"
76,RITES,209.15,209.68,-0.25,1.06,36.8,65,211.21,205.49,216.94,222.66,228.39,226.0,8.06,"Very close to support, Support rejection, Bullish candle"
77,RAMCOCEM,866.65,853.45,1.55,1.08,39.8,65,871.64,836.38,906.9,942.16,977.42,944.0,8.93,"Very close to support, Support rejection, Bullish candle"
78,IEX,113.88,115.82,-1.68,2.0,26.7,65,116.14,113.5,118.78,121.42,124.06,125.5,10.2,"Very close to support, Support rejection, Volume spike"
79,OLECTRA,1209.5,1200.0,0.79,0.78,30.6,65,1225.45,1176.0,1274.89,1324.34,1373.78,1414.4,16.94,"Very close to support, Bullish candle, Price recovering, RSI improving"
80,HINDCOPPER,514.5,506.6,1.56,0.54,44.9,65,517.53,496.47,538.6,559.66,580.73,586.75,14.04,"Very close to support, Support rejection, Bullish candle"
81,ITI,262.85,263.0,-0.06,0.6,29.7,65,264.53,257.74,271.32,278.1,284.89,295.9,12.57,"Very close to support, Support rejection, Bullish candle"
82,INDGN,578.35,552.05,4.76,0.33,53.1,65,584.42,541.01,627.82,671.23,714.64,615.5,6.42,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
83,CEATLTD,3278.5,3280.1,-0.05,0.74,30.9,65,3301.19,3214.5,3387.88,3474.57,3561.26,3715.8,13.34,"Very close to support, Support rejection, Bullish candle"
84,CANFINHOME,779.75,780.3,-0.07,1.76,35.1,65,783.96,764.69,803.24,822.51,841.78,852.35,9.31,"Very close to support, Support rejection, Volume spike"
85,ABBOTINDIA,25550.0,25190.0,1.43,1.16,36.3,65,25686.27,24686.2,26686.34,27686.41,28686.48,28635.0,12.07,"Very close to support, Bullish candle, Price recovering, RSI improving"
86,ALKEM,5087.5,5104.5,-0.33,1.66,25.9,65,5138.26,5002.41,5274.1,5409.95,5545.79,5510.0,8.3,"Very close to support, Support rejection, Volume spike"
87,GRSE,2427.5,2419.0,0.35,1.12,31.8,65,2454.1,2370.62,2537.58,2621.06,2704.53,2706.0,11.47,"Very close to support, Support rejection, Bullish candle"
88,BAYERCROP,3974.1,3935.0,0.99,1.15,37.8,65,3997.98,3856.3,4139.66,4281.34,4423.02,4128.8,3.89,"Very close to support, Support rejection, Bullish candle"
89,ABLBL,83.61,82.61,1.21,0.55,36.3,65,84.11,80.96,87.26,90.41,93.56,90.65,8.42,"Very close to support, Support rejection, Bullish candle"
90,AFCONS,253.8,259.6,-2.23,1.95,28.3,65,264.28,254.41,274.15,284.02,293.89,297.4,17.18,"Very close to support, Support rejection, Volume spike"
91,NHPC,76.38,74.3,2.8,1.3,47.6,63,77.55,72.81,82.3,87.04,91.78,77.95,2.06,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
92,SONATSOFTW,265.85,259.2,2.57,1.36,33.9,63,268.64,254.02,283.26,297.88,312.5,333.0,25.26,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
93,PRESTIGE,1498.0,1518.6,-1.36,1.46,36.5,63,1533.86,1488.23,1579.5,1625.13,1670.76,1651.3,10.23,"Very close to support, Support rejection, Volume increasing, Above 200 DMA"
94,HINDPETRO,352.0,343.55,2.46,1.4,34.9,63,355.61,336.68,374.54,393.47,412.4,381.7,8.44,"Near support, Support rejection, Bullish candle, Volume increasing"
95,LLOYDSME,1799.6,1766.1,1.9,1.27,40.4,63,1822.64,1730.78,1914.5,2006.36,2098.22,1947.0,8.19,"Very close to support, Support rejection, Volume increasing, Above 200 DMA"
96,SCHAEFFLER,3950.5,3871.7,2.04,0.31,39.3,60,3975.64,3794.27,4157.0,4338.37,4519.74,4202.6,6.38,"Near support, Support rejection, Price recovering, RSI improving"
97,GABRIEL,1346.4,1310.6,2.73,0.42,44.2,60,1372.04,1284.39,1459.69,1547.34,1634.99,1486.0,10.37,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
98,HOMEFIRST,1184.5,1151.9,2.83,2.59,47.3,60,1197.39,1128.86,1265.92,1334.45,1402.97,1248.1,5.37,"Near support, Support rejection, Volume spike, Above 200 DMA"
99,JBMA,620.3,602.35,2.98,0.92,44.1,60,634.72,590.3,679.13,723.54,767.96,685.0,10.43,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
100,LTF,309.1,302.7,2.11,0.85,45.8,60,312.17,296.65,327.7,343.23,358.75,327.3,5.89,"Near support, Support rejection, Bullish candle, Above 200 DMA"
101,HONAUT,34580.0,33875.0,2.08,0.68,34.3,60,34769.4,33197.5,36341.3,37913.2,39485.1,37870.0,9.51,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
102,FEDERALBNK,344.5,337.6,2.04,0.63,45.9,60,345.99,330.85,361.13,376.28,391.42,364.2,5.72,"Near support, Support rejection, Bullish candle, Above 200 DMA"
103,ITCHOTELS,153.69,153.88,-0.12,1.29,32.4,58,154.81,150.8,158.82,162.82,166.83,168.27,9.49,"Very close to support, Support rejection, Volume increasing"
104,SUZLON,44.12,44.1,0.05,1.24,29.3,58,44.59,43.22,45.96,47.33,48.7,49.32,11.79,"Very close to support, Support rejection, Volume increasing"
105,BIOCON,390.65,388.45,0.57,1.25,31.8,58,397.64,380.68,414.61,431.57,448.53,421.6,7.92,"Very close to support, Support rejection, Volume increasing"
106,ASHOKLEY,163.75,164.71,-0.58,1.43,38.1,58,165.37,161.42,169.32,173.28,177.23,181.84,11.05,"Very close to support, Support rejection, Volume increasing"
107,SRF,2482.4,2504.0,-0.86,1.35,32.1,58,2513.02,2453.92,2572.11,2631.21,2690.3,2648.0,6.67,"Very close to support, Support rejection, Volume increasing"
108,ZENSARTECH,425.25,426.45,-0.28,1.35,28.3,58,433.67,417.92,449.41,465.15,480.9,501.7,17.98,"Very close to support, Support rejection, Volume increasing"
109,NATIONALUM,361.0,365.9,-1.34,1.23,41.3,58,365.73,358.58,372.88,380.03,387.17,405.0,12.19,"Very close to support, Support rejection, Volume increasing"
110,TECHNOE,972.15,941.55,3.25,0.74,44.4,55,987.92,922.72,1053.12,1118.33,1183.53,1041.5,7.13,"Near support, Support rejection, Bullish candle"
111,JUBLFOOD,470.25,467.95,0.49,0.3,43.3,55,473.8,458.59,489.0,504.21,519.41,527.85,12.25,"Very close to support, Support rejection, Above 50 DMA"
112,GICRE,349.4,341.6,2.28,0.57,43.9,55,351.7,334.77,368.64,385.57,402.5,363.1,3.92,"Near support, Bullish candle, Price recovering, RSI improving"
113,UPL,572.95,557.95,2.69,0.71,46.6,55,578.81,546.79,610.82,642.83,674.85,591.0,3.15,"Near support, Support rejection, Bullish candle"
114,OBEROIRLTY,1741.1,1777.5,-2.05,1.02,33.3,55,1783.56,1741.95,1825.17,1866.78,1908.39,1960.7,12.61,"Very close to support, Support rejection, Above 200 DMA"
115,BHARATFORG,1944.9,1927.3,0.91,0.29,37.3,55,1951.8,1888.75,2014.84,2077.88,2140.92,2104.9,8.23,"Very close to support, Support rejection, Above 200 DMA"
116,CONCOR,499.25,493.05,1.26,0.49,44.1,55,504.51,483.19,525.83,547.14,568.46,543.7,8.9,"Very close to support, Support rejection, Above 200 DMA"
117,THERMAX,3682.0,3580.5,2.83,0.68,30.7,55,3709.5,3508.89,3910.12,4110.73,4311.35,4238.6,15.12,"Near support, Bullish candle, Price recovering, RSI improving"
118,APOLLOTYRE,417.65,408.0,2.37,0.31,38.8,55,420.29,399.84,440.74,461.19,481.64,467.4,11.91,"Near support, Support rejection, Bullish candle"
119,VTL,566.2,567.0,-0.14,0.13,37.1,55,574.45,555.66,593.23,612.02,630.81,637.85,12.65,"Very close to support, Support rejection, Above 200 DMA"
120,ZENTEC,1722.6,1736.5,-0.8,0.54,39.2,55,1744.68,1701.77,1787.59,1830.51,1873.42,2043.7,18.64,"Very close to support, Support rejection, Above 200 DMA"
121,IOB,33.07,31.83,3.9,0.91,47.3,55,33.21,31.19,35.22,37.23,39.24,33.76,2.09,"Near support, Bullish candle, Price recovering, RSI improving"
122,CCL,1081.0,1066.7,1.34,1.0,40.8,55,1091.18,1045.37,1136.99,1182.8,1228.61,1148.4,6.23,"Very close to support, Support rejection, Above 200 DMA"
123,BLUEJET,568.55,561.0,1.35,0.62,42.7,55,573.75,549.78,597.71,621.68,645.64,615.6,8.28,"Very close to support, Support rejection, Above 200 DMA"
124,ANURAS,1219.4,1192.3,2.27,1.52,37.9,55,1235.07,1168.45,1301.68,1368.29,1434.9,1273.9,4.47,"Near support, Support rejection, Volume spike"
125,CARBORUNIV,1075.2,1068.5,0.63,0.53,44.2,55,1093.98,1047.13,1140.84,1187.69,1234.54,1207.0,12.26,"Very close to support, Support rejection, Above 200 DMA"
126,SUMICHEM,476.4,473.15,0.69,1.11,30.2,55,480.96,463.69,498.23,515.51,532.78,572.05,20.08,"Very close to support, Support rejection, Above 200 DMA"
127,CAMS,711.0,681.0,4.41,1.08,33.5,55,714.48,667.38,761.57,808.67,855.76,786.4,10.6,"Near support, Support rejection, Bullish candle"
128,SCI,280.6,282.6,-0.71,0.74,39.5,55,283.92,276.95,290.89,297.85,304.82,303.7,8.23,"Very close to support, Support rejection, Above 200 DMA"
129,COHANCE,440.2,436.25,0.91,0.38,44.9,55,446.09,427.52,464.66,483.22,501.79,484.0,9.95,"Very close to support, Support rejection, Above 200 DMA"
130,GODIGIT,256.2,250.1,2.44,1.06,44.8,55,258.32,245.1,271.53,284.75,297.97,265.55,3.65,"Near support, Bullish candle, Price recovering, RSI improving"
131,LALPATHLAB,1909.0,1855.7,2.87,1.2,53.4,53,1928.45,1818.59,2038.31,2148.18,2258.04,1977.0,3.56,"Near support, Bullish candle, Volume increasing, Above 50 DMA, Above 200 DMA"
132,LEMONTREE,104.78,104.7,0.08,0.67,34.9,50,105.58,102.61,108.56,111.53,114.5,110.5,5.46,"Very close to support, Support rejection"
133,MARICO,802.1,799.55,0.32,0.95,34.1,50,811.62,783.56,839.68,867.74,895.8,867.35,8.13,"Very close to support, Bullish candle, Above 200 DMA"
134,NAVA,551.85,545.15,1.23,0.55,41.9,50,556.11,534.25,577.97,599.84,621.7,594.9,7.8,"Very close to support, Support rejection"
135,COLPAL,1797.4,1789.8,0.42,0.74,31.6,50,1803.5,1754.0,1853.0,1902.49,1951.99,1989.2,10.67,"Very close to support, Support rejection"
136,AWL,185.02,185.1,-0.04,0.51,38.3,50,186.31,181.4,191.23,196.14,201.05,204.82,10.7,"Very close to support, Support rejection"
137,ACC,1246.5,1250.1,-0.29,0.95,32.2,50,1254.2,1225.1,1283.31,1312.41,1341.52,1341.4,7.61,"Very close to support, Support rejection"
138,BAJAJHFL,84.11,81.71,2.94,1.83,48.3,50,85.68,80.08,91.29,96.89,102.5,86.82,3.22,"Near support, Bullish candle, Volume spike"
139,BANKINDIA,140.0,139.73,0.19,0.81,42.3,50,140.38,136.94,143.83,147.27,150.71,147.9,5.64,"Very close to support, Support rejection"
140,MEDANTA,1447.2,1390.0,4.12,0.25,51.9,50,1462.62,1362.2,1563.04,1663.46,1763.88,1544.0,6.69,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
141,AIAENG,4096.6,4102.1,-0.13,0.41,31.9,50,4134.15,4020.06,4248.25,4362.34,4476.43,4629.9,13.02,"Very close to support, Support rejection"
142,TIINDIA,2606.1,2596.3,0.38,0.3,33.0,50,2642.37,2544.37,2740.37,2838.37,2936.38,2989.0,14.69,"Very close to support, Support rejection"
143,IREDA,111.71,111.62,0.08,0.84,36.3,50,112.8,109.39,116.2,119.61,123.02,121.14,8.44,"Very close to support, Support rejection"
144,ICICIGI,1459.8,1459.1,0.05,0.73,19.1,50,1467.93,1429.92,1505.94,1543.95,1581.97,1650.0,13.03,"Very close to support, Support rejection"
145,HDBFS,669.2,667.5,0.25,0.22,40.4,50,675.85,654.15,697.55,719.25,740.95,712.1,6.41,"Very close to support, Support rejection"
146,HUDCO,172.76,173.2,-0.25,0.71,23.7,50,173.95,169.74,178.16,182.37,186.58,194.1,12.35,"Very close to support, Support rejection"
147,LTTS,3337.4,3326.1,0.34,0.34,34.9,50,3376.84,3259.58,3494.1,3611.36,3728.63,3675.0,10.12,"Very close to support, Support rejection"
148,POLYCAB,8241.0,8175.0,0.81,0.99,31.8,50,8335.64,8011.5,8659.78,8983.91,9308.05,9445.0,14.61,"Very close to support, Support rejection"
149,PAGEIND,35365.0,34960.0,1.16,0.46,38.1,50,35480.82,34260.8,36700.84,37920.86,39140.88,38290.0,8.27,"Very close to support, Support rejection"
150,NTPCGREEN,86.94,87.5,-0.64,0.7,29.1,50,87.9,85.75,90.04,92.19,94.33,93.85,7.95,"Very close to support, Support rejection"
151,TARIL,288.5,284.0,1.58,0.46,37.6,50,291.03,278.32,303.74,316.45,329.16,326.95,13.33,"Very close to support, Support rejection"
152,TRIDENT,23.39,23.5,-0.47,0.85,25.0,50,23.65,23.03,24.26,24.88,25.5,25.09,7.27,"Very close to support, Support rejection"
153,TTML,35.6,35.9,-0.84,0.29,30.8,50,35.88,35.18,36.58,37.28,37.98,40.5,13.76,"Very close to support, Support rejection"
