Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
31,GODFRYPHLP,2123.7,2067.1,2.74,0.31,46.2,75,2144.28,2025.76,2262.8,2381.32,2499.85,2410.0,13.48,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
32,BALKRISIND,2340.1,2311.0,1.26,3.08,50.2,75,2365.62,2264.78,2466.46,2567.31,2668.15,2558.0,9.31,"Very close to support, Support rejection, Volume spike, Above 50 DMA, Above 200 DMA"
33,PAGEIND,35985.0,35100.0,2.52,0.39,37.1,75,36056.97,34398.0,37715.94,39374.91,41033.88,41160.0,14.38,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
34,SPLPETRO,700.85,681.85,2.79,2.41,46.8,75,718.43,668.21,768.66,818.88,869.1,736.0,5.02,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving, Above 200 DMA"
35,NUVOCO,324.85,317.0,2.48,0.95,43.6,75,328.21,310.66,345.75,363.3,380.84,357.6,10.08,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
36,IGL,147.61,146.22,0.95,1.22,39.5,73,148.96,143.3,154.62,160.28,165.94,157.68,6.82,"Very close to support, Bullish candle, Price recovering, Volume increasing, RSI improving"
37,CHOICEIN,786.4,773.5,1.67,0.86,43.2,70,794.49,758.03,830.94,867.4,903.85,854.3,8.63,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
38,SUNTV,474.5,461.0,2.93,2.25,41.8,70,482.16,451.78,512.54,542.93,573.31,517.8,9.13,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
39,NAVA,564.85,545.15,3.61,1.54,47.2,70,587.57,534.25,640.9,694.22,747.55,600.45,6.3,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
40,BIKAJI,618.8,598.1,3.46,1.61,48.2,70,625.45,586.14,664.76,704.07,743.38,660.45,6.73,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
41,CREDITACC,1391.7,1404.0,-0.88,1.9,32.1,70,1425.65,1375.92,1475.37,1525.1,1574.82,1634.0,17.41,"Very close to support, Support rejection, Volume spike, Above 200 DMA"
42,ESCORTS,3015.5,2967.7,1.61,0.66,46.0,70,3062.31,2908.35,3216.28,3370.25,3524.21,3173.1,5.23,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
43,TATAELXSI,3685.0,3566.5,3.32,1.58,48.7,70,3715.42,3495.17,3935.66,4155.91,4376.15,3857.0,4.67,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
44,PATANJALI,348.45,342.15,1.84,0.34,37.8,70,350.5,335.31,365.69,380.88,396.08,365.6,4.92,"Very close to support, Support rejection, Price recovering, RSI improving"
45,LLOYDSME,1810.2,1789.0,1.19,0.83,37.7,70,1853.7,1753.22,1954.18,2054.66,2155.14,2125.0,17.39,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
46,GICRE,353.3,347.05,1.8,0.96,44.8,70,356.61,340.11,373.11,389.62,406.12,364.5,3.17,"Very close to support, Support rejection, Price recovering, RSI improving"
47,ANANTRAJ,606.15,593.3,2.17,0.37,47.8,65,613.12,581.43,644.81,676.5,708.19,649.0,7.07,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
48,ARE&M,921.35,891.9,3.3,0.45,51.3,65,938.37,874.06,1002.68,1066.99,1131.31,1017.3,10.41,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
49,SUZLON,46.79,46.25,1.17,0.57,36.9,65,47.14,45.32,48.96,50.78,52.6,49.32,5.41,"Very close to support, Support rejection, Bullish candle"
50,HAVELLS,1222.9,1241.0,-1.46,2.13,37.0,65,1249.49,1216.18,1282.81,1316.12,1349.44,1315.0,7.53,"Very close to support, Support rejection, Volume spike"
51,FORCEMOT,17370.0,17276.0,0.54,0.54,39.9,65,17503.94,16930.48,18077.4,18650.85,19224.31,19448.0,11.96,"Very close to support, Support rejection, Bullish candle"
52,JAINREC,287.95,283.1,1.71,0.45,35.5,65,293.94,277.44,310.44,326.93,343.43,363.0,26.06,"Very close to support, Bullish candle, Price recovering, RSI improving"
53,KEC,425.8,418.0,1.87,0.43,34.6,65,427.85,409.64,446.07,464.28,482.5,487.8,14.56,"Very close to support, Bullish candle, Price recovering, RSI improving"
54,KAJARIACER,1215.5,1158.4,4.93,0.39,51.0,65,1232.36,1135.23,1329.49,1426.62,1523.74,1275.0,4.9,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
55,HBLENGINE,674.1,661.25,1.94,0.61,40.0,65,679.26,648.02,710.49,741.72,772.95,745.0,10.52,"Very close to support, Bullish candle, Price recovering, RSI improving"
56,INTELLECT,679.7,674.65,0.75,1.17,35.8,65,690.98,661.16,720.8,750.62,780.45,764.4,12.46,"Very close to support, Bullish candle, Price recovering, RSI improving"
57,MINDACORP,702.8,685.5,2.52,0.43,47.5,65,709.17,671.79,746.54,783.92,821.29,769.0,9.42,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
58,KIMS,771.0,753.0,2.39,0.96,41.2,65,787.17,737.94,836.4,885.63,934.86,827.95,7.39,"Near support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
59,ICICIAMC,3139.6,3020.5,3.94,1.36,48.2,63,3185.66,2960.09,3411.23,3636.8,3862.36,3313.5,5.54,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
60,FSL,269.3,263.1,2.36,0.2,46.7,60,273.4,257.84,288.95,304.51,320.07,341.9,26.96,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
61,VTL,592.75,576.0,2.91,0.54,42.2,60,599.65,564.48,634.81,669.98,705.15,615.3,3.8,"Near support, Support rejection, Bullish candle, Above 200 DMA"
62,CEATLTD,3511.5,3412.6,2.9,0.45,43.9,60,3555.7,3344.35,3767.05,3978.4,4189.74,3824.8,8.92,"Near support, Support rejection, Price recovering, RSI improving"
63,LTTS,3568.7,3454.8,3.3,0.56,54.3,60,3610.21,3385.7,3834.71,4059.21,4283.71,3708.0,3.9,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
64,ABDL,610.0,584.3,4.4,0.3,48.3,60,614.63,572.61,656.64,698.65,740.67,654.0,7.21,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
65,PHOENIXLTD,1917.0,1870.0,2.51,0.7,45.9,60,1927.75,1832.6,2022.9,2118.04,2213.19,1969.0,2.71,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
66,TITAGARH,835.35,812.7,2.79,0.57,48.5,60,845.09,796.45,893.73,942.37,991.01,869.9,4.14,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
67,IKS,1762.0,1686.4,4.48,0.65,45.2,60,1781.56,1652.67,1910.44,2039.32,2168.21,1907.4,8.25,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
68,JKTYRE,380.25,371.7,2.3,0.38,43.3,60,383.32,364.27,402.36,421.41,440.46,422.0,10.98,"Near support, Support rejection, Price recovering, RSI improving"
69,GRANULES,836.65,814.2,2.76,0.58,46.3,60,846.44,797.92,894.96,943.49,992.01,883.0,5.54,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
70,3MINDIA,34415.0,33290.0,3.38,0.62,47.4,60,34909.68,32624.2,37195.16,39480.64,41766.12,37300.0,8.38,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
71,UCOBANK,25.48,25.45,0.12,1.22,39.5,58,25.76,24.94,26.58,27.4,28.22,26.77,5.06,"Very close to support, Support rejection, Volume increasing"
72,BHARTIHEXA,1550.1,1477.8,4.89,0.59,45.5,55,1579.35,1448.24,1710.46,1841.57,1972.68,1653.9,6.7,"Near support, Support rejection, Bullish candle"
73,INDUSINDBK,994.0,989.4,0.46,1.02,43.6,55,1002.6,969.61,1035.59,1068.58,1101.57,1038.0,4.43,"Very close to support, Support rejection, Above 200 DMA"
74,IREDA,117.02,113.75,2.87,0.83,45.0,55,118.14,111.47,124.8,131.46,138.12,123.9,5.88,"Near support, Support rejection, Bullish candle"
75,BLS,239.03,233.47,2.38,0.24,39.1,55,240.93,228.8,253.06,265.19,277.32,282.7,18.27,"Near support, Bullish candle, Price recovering, RSI improving"
76,TATACOMM,1694.7,1640.2,3.32,0.82,43.8,55,1707.41,1607.4,1807.42,1907.43,2007.44,1799.0,6.15,"Near support, Bullish candle, Price recovering, RSI improving"
77,BHARATFORG,2037.7,2005.0,1.63,0.29,42.0,55,2052.2,1964.9,2139.49,2226.79,2314.09,2295.0,12.63,"Very close to support, Support rejection, Above 200 DMA"
78,INDUSTOWER,380.0,363.5,4.54,0.3,47.6,55,386.47,356.23,416.71,446.95,477.2,398.3,4.82,"Near support, Bullish candle, Price recovering, RSI improving"
79,ONESOURCE,1532.2,1478.0,3.67,0.2,43.8,55,1542.58,1448.44,1636.72,1730.86,1825.0,1692.9,10.49,"Near support, Bullish candle, Price recovering, RSI improving"
80,GMDCLTD,567.65,548.1,3.57,0.54,45.5,55,575.5,537.14,613.86,652.22,690.58,617.15,8.72,"Near support, Bullish candle, Price recovering, RSI improving"
81,CANFINHOME,815.5,794.7,2.62,1.15,45.8,55,820.89,778.81,862.97,905.05,947.14,852.35,4.52,"Near support, Bullish candle, Price recovering, RSI improving"
82,LATENTVIEW,279.6,270.5,3.36,0.9,41.8,55,285.17,265.09,305.25,325.33,345.41,317.8,13.66,"Near support, Bullish candle, Price recovering, RSI improving"
83,GODIGIT,262.35,251.05,4.5,0.54,46.6,55,265.63,246.03,285.23,304.83,324.43,290.9,10.88,"Near support, Bullish candle, Price recovering, RSI improving"
84,NLCINDIA,270.6,263.3,2.77,0.5,35.8,55,272.59,258.03,287.15,301.71,316.27,307.7,13.71,"Near support, Bullish candle, Price recovering, RSI improving"
85,AADHARHFC,471.1,459.3,2.57,0.33,39.3,55,473.39,450.11,496.68,519.96,543.24,517.8,9.91,"Near support, Bullish candle, Price recovering, RSI improving"
86,APTUS,256.15,246.45,3.94,0.27,42.8,55,257.71,241.52,273.91,290.1,306.29,288.4,12.59,"Near support, Support rejection, Bullish candle"
87,CENTRALBK,30.54,30.58,-0.13,1.12,38.5,50,30.83,29.97,31.69,32.56,33.42,31.73,3.9,"Very close to support, Support rejection"
88,POONAWALLA,479.05,461.0,3.92,0.44,50.1,50,487.22,451.78,522.67,558.11,593.55,511.9,6.86,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
89,NATCOPHARM,853.8,853.0,0.09,0.83,33.0,50,862.72,835.94,889.5,916.29,943.07,964.85,13.01,"Very close to support, Support rejection"
90,SIGNATURE,779.25,770.0,1.2,0.8,43.0,50,787.77,754.6,820.94,854.12,887.29,838.0,7.54,"Very close to support, Support rejection"
91,NAM-INDIA,1194.4,1141.1,4.67,0.48,49.9,50,1211.82,1118.28,1305.36,1398.9,1492.44,1269.5,6.29,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
92,JKCEMENT,5168.5,5165.0,0.07,1.12,36.6,50,5254.99,5061.7,5448.28,5641.57,5834.86,5606.5,8.47,"Very close to support, Support rejection"
93,ICICIGI,1562.0,1585.4,-1.48,0.82,31.2,50,1592.18,1553.69,1630.66,1669.15,1707.64,1771.0,13.38,"Very close to support, Support rejection"
94,BATAINDIA,681.3,678.8,0.37,0.11,39.9,50,686.07,665.22,706.91,727.76,748.61,767.95,12.72,"Very close to support, Support rejection"
95,FEDERALBNK,344.25,342.05,0.64,0.73,43.3,50,346.54,335.21,357.87,369.21,380.54,371.7,7.97,"Very close to support, Bullish candle, Above 200 DMA"
96,ACC,1306.4,1286.0,1.59,0.44,42.4,50,1316.63,1260.28,1372.98,1429.32,1485.67,1413.9,8.23,"Very close to support, Support rejection"
97,COROMANDEL,1913.7,1895.4,0.97,0.86,33.7,50,1946.89,1857.49,2036.28,2125.67,2215.07,2129.9,11.3,"Very close to support, Support rejection"
98,BLUESTARCO,1480.0,1471.3,0.59,0.46,35.2,50,1496.99,1441.87,1552.1,1607.22,1662.33,1737.6,17.41,"Very close to support, Support rejection"
99,DABUR,386.0,386.05,-0.01,1.09,24.0,50,388.48,378.33,398.62,408.77,418.91,429.75,11.33,"Very close to support, Support rejection"
100,LALPATHLAB,1931.1,1852.9,4.22,0.37,61.9,50,1950.69,1815.84,2085.55,2220.4,2355.25,1988.9,2.99,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
101,IEX,121.8,121.51,0.24,0.49,40.3,50,122.48,119.08,125.89,129.29,132.7,133.8,9.85,"Very close to support, Support rejection"
102,IOB,32.81,32.8,0.03,0.6,36.7,50,33.07,32.14,33.99,34.91,35.83,35.0,6.67,"Very close to support, Support rejection"
103,RBLBANK,382.0,373.0,2.41,0.44,50.6,50,385.47,365.54,405.4,425.33,445.26,394.5,3.27,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
104,HOMEFIRST,1198.3,1156.0,3.66,0.8,54.4,50,1207.41,1132.88,1281.94,1356.47,1431.0,1227.9,2.47,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
105,ITI,275.5,272.8,0.99,0.52,39.6,50,280.11,267.34,292.87,305.64,318.4,296.25,7.53,"Very close to support, Price recovering, RSI improving"
106,INOXWIND,71.79,71.41,0.53,0.56,35.0,50,72.62,69.98,75.27,77.91,80.55,81.14,13.02,"Very close to support, Support rejection"
107,ANGELONE,294.0,281.6,4.4,0.61,44.3,45,298.3,275.97,320.62,342.95,365.28,305.45,3.89,"Near support, Support rejection, Above 200 DMA"
108,ABREL,1387.0,1368.0,1.39,0.38,47.2,45,1409.01,1340.64,1477.38,1545.76,1614.13,1486.0,7.14,"Very close to support, Bullish candle"
109,ICICIPRULI,506.0,491.05,3.04,1.09,49.3,45,511.42,481.23,541.61,571.8,602.0,525.75,3.9,"Near support, Support rejection, Above 50 DMA"
110,APOLLOTYRE,443.5,423.5,4.72,0.8,56.2,45,451.9,415.03,488.77,525.65,562.52,467.4,5.39,"Near support, Price recovering, RSI improving, Above 50 DMA"
111,DOMS,2198.9,2175.0,1.1,0.58,41.2,45,2218.83,2131.5,2306.16,2393.49,2480.81,2324.7,5.72,"Very close to support, Bullish candle"
112,KFINTECH,949.95,911.7,4.2,0.61,52.3,45,966.08,893.47,1038.69,1111.3,1183.92,992.4,4.47,"Near support, Support rejection, Above 50 DMA"
113,HSCL,672.95,650.0,3.53,1.19,37.9,45,685.17,637.0,733.34,781.5,829.67,794.5,18.06,"Near support, Support rejection, Above 200 DMA"
114,EMCURE,1869.4,1830.1,2.15,0.95,45.5,45,1896.79,1793.5,2000.07,2103.36,2206.65,2048.0,9.55,"Near support, Support rejection, Above 200 DMA"
115,INDIAMART,1756.9,1722.3,2.01,0.7,41.3,40,1777.55,1687.85,1867.24,1956.94,2046.63,1825.0,3.88,"Near support, Price recovering, RSI improving"
116,GALLANTT,577.85,562.5,2.73,0.23,41.7,40,587.02,551.25,622.79,658.57,694.34,644.0,11.45,"Near support, Price recovering, RSI improving"
117,MSUMI,37.74,36.54,3.28,0.53,36.4,40,38.06,35.81,40.3,42.55,44.8,42.22,11.87,"Near support, Support rejection"
118,SARDAEN,508.25,487.9,4.17,0.09,49.0,40,515.08,478.14,552.01,588.95,625.89,542.5,6.74,"Near support, Bullish candle, Above 50 DMA"
