Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
29,BEML,1991.9,1902.6,4.69,0.99,52.5,85,2011.82,1864.55,2159.08,2306.35,2453.62,2205.0,10.7,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
30,EIDPARRY,703.05,700.05,0.43,0.39,27.6,85,708.41,686.05,730.78,753.14,775.51,865.4,23.09,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
31,NUVOCO,316.2,310.3,1.9,0.8,39.4,85,318.99,304.09,333.88,348.77,363.66,354.8,12.21,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
32,MGL,1080.1,1062.0,1.7,0.4,45.3,85,1086.67,1040.76,1132.58,1178.49,1224.4,1173.2,8.62,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
33,JUBLINGREA,631.95,627.0,0.79,0.93,27.2,85,643.18,614.46,671.91,700.63,729.36,737.85,16.76,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
34,GILLETTE,7275.5,7207.0,0.95,0.54,38.1,85,7310.09,7062.86,7557.32,7804.55,8051.78,7582.5,4.22,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
35,FORCEMOT,17383.0,17150.0,1.36,0.79,44.7,85,17536.0,16807.0,18265.0,18994.01,19723.01,18740.0,7.81,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
36,CEATLTD,3305.6,3247.0,1.8,0.95,35.1,85,3330.65,3182.06,3479.24,3627.82,3776.41,3643.9,10.23,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
37,GODFRYPHLP,1934.0,1900.0,1.79,0.9,31.8,85,1942.58,1862.0,2023.15,2103.73,2184.31,2167.7,12.08,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
38,SAMMAANCAP,142.19,141.21,0.69,0.89,33.6,85,143.57,138.39,148.75,153.93,159.11,161.0,13.23,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
39,SUMICHEM,454.05,450.25,0.84,0.87,25.1,85,458.21,441.25,475.18,492.15,509.12,572.05,25.99,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
40,RAMCOCEM,863.15,851.75,1.34,1.01,39.5,85,870.54,834.72,906.36,942.18,978.01,944.0,9.37,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
41,LEMONTREE,103.26,102.3,0.94,0.65,32.6,85,103.8,100.25,107.34,110.88,114.43,110.5,7.01,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
42,HONASA,469.3,455.15,3.11,0.9,49.0,85,472.94,446.05,499.84,526.74,553.64,493.5,5.16,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
43,INDGN,573.2,556.3,3.04,0.3,49.9,85,575.25,545.17,605.32,635.4,665.47,615.5,7.38,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
44,KFINTECH,889.0,880.0,1.02,0.45,37.0,85,897.74,862.4,933.08,968.43,1003.77,992.4,11.63,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
45,KPIL,1390.9,1350.1,3.02,0.68,51.2,85,1398.09,1323.1,1473.08,1548.08,1623.07,1452.7,4.44,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
46,CONCOR,488.8,483.7,1.05,0.4,39.9,85,492.28,474.03,510.54,528.8,547.05,524.4,7.28,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
47,ASTRAL,1382.5,1372.8,0.71,0.47,30.0,85,1391.08,1345.34,1436.81,1482.54,1528.27,1581.0,14.36,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
48,IPCALAB,1950.7,1863.0,4.71,1.5,57.9,85,1986.97,1825.74,2148.19,2309.42,2470.64,2001.5,2.6,"Near support, Support rejection, Price recovering, Volume spike, RSI improving, Above 50 DMA, Above 200 DMA"
49,VMM,100.97,100.1,0.87,0.54,37.7,85,102.3,98.1,106.51,110.72,114.92,115.4,14.29,"Very close to support, Support rejection, Bullish candle, Price recovering, RSI improving"
50,DEEPAKNTR,1590.5,1556.1,2.21,1.31,35.2,83,1601.2,1524.98,1677.41,1753.63,1829.85,1820.0,14.43,"Near support, Support rejection, Bullish candle, Price recovering, Volume increasing, RSI improving"
51,TITAGARH,813.15,809.0,0.51,1.21,41.5,83,832.56,792.82,872.3,912.05,951.79,904.8,11.27,"Very close to support, Support rejection, Price recovering, Volume increasing, RSI improving, Above 200 DMA"
52,SAREGAMA,486.55,475.0,2.43,0.89,44.0,80,499.0,465.5,532.49,565.99,599.48,534.6,9.88,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
53,PCBL,317.1,310.7,2.06,0.57,45.9,80,321.54,304.49,338.6,355.65,372.71,346.0,9.11,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
54,AJANTPHARM,3508.9,3425.0,2.45,1.63,48.0,80,3537.86,3356.5,3719.22,3900.58,4081.95,3796.0,8.18,"Near support, Support rejection, Bullish candle, Volume spike, Above 50 DMA, Above 200 DMA"
55,3MINDIA,31935.0,31500.0,1.38,7.43,32.4,80,33617.1,30870.0,36364.2,39111.3,41858.4,35290.0,10.51,"Very close to support, Bullish candle, Price recovering, Volume spike, RSI improving"
56,JUBLFOOD,471.0,461.6,2.04,0.43,44.7,80,472.94,452.37,493.52,514.1,534.67,527.85,12.07,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
57,JKCEMENT,4750.0,4701.0,1.04,1.79,26.3,80,4881.74,4606.98,5156.51,5431.27,5706.04,5399.0,13.66,"Very close to support, Bullish candle, Price recovering, Volume spike, RSI improving"
58,COHANCE,432.95,421.35,2.75,0.28,43.2,80,435.47,412.92,458.02,480.56,503.11,484.0,11.79,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
59,DEEPAKFERT,1315.0,1277.9,2.9,0.72,33.1,80,1321.44,1252.34,1390.53,1459.63,1528.72,1522.0,15.74,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
60,CARBORUNIV,1051.6,1021.0,3.0,0.5,41.7,80,1057.61,1000.58,1114.64,1171.67,1228.7,1207.0,14.78,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
61,DELHIVERY,421.8,416.5,1.27,1.67,30.7,80,429.01,408.17,449.84,470.68,491.52,471.95,11.89,"Very close to support, Bullish candle, Price recovering, Volume spike, RSI improving"
62,IIFL,585.7,573.3,2.16,0.35,38.8,80,593.84,561.83,625.84,657.84,689.84,705.0,20.37,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
63,KAJARIACER,1215.9,1187.0,2.43,0.86,47.3,80,1221.94,1163.26,1280.62,1339.3,1397.98,1274.5,4.82,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
64,ZENTEC,1662.8,1630.0,2.01,1.13,35.4,80,1673.34,1597.4,1749.28,1825.22,1901.16,2043.7,22.91,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
65,RAINBOW,1457.2,1409.4,3.39,0.7,49.8,80,1467.63,1381.21,1554.05,1640.46,1726.88,1485.2,1.92,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
66,TRIDENT,23.17,23.03,0.61,1.4,23.7,78,23.47,22.57,24.36,25.26,26.16,25.09,8.29,"Very close to support, Support rejection, Price recovering, Volume increasing, RSI improving"
67,OBEROIRLTY,1706.9,1668.5,2.3,1.57,34.2,75,1720.73,1635.13,1806.34,1891.94,1977.55,1932.8,13.23,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving, Above 200 DMA"
68,HINDPETRO,350.05,340.1,2.93,0.97,36.6,75,352.95,333.3,372.61,392.27,411.92,381.7,9.04,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
69,PIIND,2256.0,2191.0,2.97,0.73,26.2,75,2291.77,2147.18,2436.37,2580.96,2725.56,2536.5,12.43,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
70,AAVAS,1282.5,1234.2,3.91,0.46,40.0,75,1291.98,1209.52,1374.44,1456.9,1539.37,1407.9,9.78,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
71,AADHARHFC,458.7,444.5,3.19,0.48,39.0,75,461.87,435.61,488.13,514.4,540.66,493.85,7.66,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
72,CIEINDIA,375.8,368.0,2.12,1.12,22.7,75,380.51,360.64,400.38,420.25,440.12,412.4,9.74,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
73,MARICO,810.15,791.25,2.39,1.84,41.5,75,821.54,775.42,867.65,913.77,959.88,867.35,7.06,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving, Above 200 DMA"
74,CEMPRO,1235.1,1196.0,3.27,2.24,43.2,75,1269.93,1172.08,1367.79,1465.64,1563.5,1355.0,9.71,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving, Above 200 DMA"
75,TECHNOE,971.05,943.55,2.91,1.18,45.7,75,981.86,924.68,1039.04,1096.22,1153.4,1041.5,7.26,"Near support, Support rejection, Bullish candle, Price recovering, RSI improving"
76,RRKABEL,2397.4,2368.6,1.22,0.79,33.1,75,2458.91,2321.23,2596.59,2734.27,2871.95,2983.8,24.46,"Very close to support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
77,VIJAYA,1438.3,1431.1,0.5,1.15,43.9,75,1456.81,1402.48,1511.14,1565.47,1619.8,1578.0,9.71,"Very close to support, Support rejection, Bullish candle, Above 50 DMA, Above 200 DMA"
78,J&KBANK,147.66,142.8,3.4,1.77,44.8,75,149.09,139.94,158.23,167.37,176.52,153.87,4.21,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving, Above 200 DMA"
79,BLUEJET,565.05,548.1,3.09,2.59,43.8,75,576.15,537.14,615.16,654.17,693.19,615.6,8.95,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving, Above 200 DMA"
80,RADICO,4466.0,4298.8,3.89,1.26,50.6,73,4474.93,4212.82,4737.04,4999.15,5261.26,4747.0,6.29,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 50 DMA, Above 200 DMA"
81,KARURVYSYA,334.8,322.75,3.73,1.44,47.6,73,336.47,316.3,356.65,376.82,397.0,358.65,7.12,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 50 DMA, Above 200 DMA"
82,JKTYRE,343.3,343.1,0.06,1.25,22.6,73,351.3,336.24,366.36,381.43,396.49,386.85,12.69,"Very close to support, Support rejection, Bullish candle, Volume increasing"
83,NATCOPHARM,813.3,801.4,1.48,1.38,27.2,73,830.41,785.37,875.44,920.48,965.51,916.0,12.63,"Very close to support, Support rejection, Bullish candle, Volume increasing"
84,JAINREC,274.8,272.55,0.83,0.41,35.9,70,279.51,267.1,291.92,304.33,316.73,307.5,11.9,"Very close to support, Support rejection, Price recovering, RSI improving"
85,GABRIEL,1295.7,1292.0,0.29,0.99,38.1,70,1312.02,1266.16,1357.88,1403.74,1449.6,1484.4,14.56,"Very close to support, Support rejection, Bullish candle, Above 200 DMA"
86,SIGNATURE,752.5,748.55,0.53,0.89,37.9,70,762.82,733.58,792.07,821.31,850.55,812.2,7.93,"Very close to support, Support rejection, Price recovering, RSI improving"
87,MSUMI,35.47,34.76,2.04,2.98,31.5,70,36.67,34.06,39.28,41.89,44.5,40.7,14.74,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
88,POLYMED,1704.6,1681.7,1.36,0.75,45.7,70,1720.13,1648.07,1792.2,1864.27,1936.34,1858.0,9.0,"Very close to support, Support rejection, Bullish candle, Above 200 DMA"
89,ITI,255.5,255.0,0.2,0.87,23.4,70,257.51,249.9,265.13,272.74,280.36,295.9,15.81,"Very close to support, Support rejection, Price recovering, RSI improving"
90,MFSL,1487.6,1425.9,4.33,2.01,44.9,70,1494.68,1397.38,1591.98,1689.29,1786.59,1604.9,7.89,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
91,GODREJPROP,1665.3,1657.4,0.48,1.13,22.5,70,1707.11,1624.25,1789.96,1872.82,1955.67,2095.0,25.8,"Very close to support, Support rejection, Price recovering, RSI improving"
92,HONAUT,33895.0,33500.0,1.18,0.84,32.3,70,34238.34,32830.0,35646.68,37055.02,38463.36,37190.0,9.72,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
93,ICICIGI,1440.0,1423.1,1.19,0.49,21.2,70,1458.51,1394.64,1522.38,1586.26,1650.13,1650.0,14.58,"Very close to support, Support rejection, Price recovering, RSI improving"
94,INDIANB,840.0,833.8,0.74,0.8,38.1,70,851.5,817.12,885.88,920.25,954.63,906.7,7.94,"Very close to support, Support rejection, Price recovering, RSI improving"
95,LINDEINDIA,6089.5,6065.0,0.4,0.58,23.7,70,6162.8,5943.7,6381.9,6601.0,6820.1,6870.5,12.83,"Very close to support, Support rejection, Price recovering, RSI improving"
96,M&MFIN,345.05,341.0,1.19,0.64,33.4,70,348.04,334.18,361.91,375.77,389.64,397.5,15.2,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
97,PETRONET,282.1,280.5,0.57,0.37,43.7,70,285.52,274.89,296.15,306.78,317.41,300.6,6.56,"Very close to support, Support rejection, Bullish candle, Above 200 DMA"
98,BBTC,1416.7,1405.3,0.81,0.05,40.0,70,1430.86,1377.19,1484.52,1538.18,1591.84,1639.0,15.69,"Very close to support, Support rejection, Price recovering, RSI improving"
99,ASTERDM,741.2,738.0,0.43,0.17,34.3,70,748.29,723.24,773.35,798.4,823.45,835.0,12.66,"Very close to support, Support rejection, Bullish candle, Above 200 DMA"
100,COLPAL,1860.0,1782.1,4.37,3.51,46.7,70,1903.9,1746.46,2061.34,2218.78,2376.23,1914.9,2.95,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
101,ACC,1226.6,1219.6,0.57,0.75,28.5,70,1237.47,1195.21,1279.73,1321.99,1364.26,1338.1,9.09,"Very close to support, Support rejection, Price recovering, RSI improving"
102,BANKINDIA,137.81,137.0,0.59,0.95,37.3,70,139.63,134.26,145.0,150.37,155.73,147.9,7.32,"Very close to support, Support rejection, Price recovering, RSI improving"
103,BERGEPAINT,448.15,445.55,0.58,0.64,22.9,70,451.6,436.64,466.56,481.53,496.49,553.55,23.52,"Very close to support, Support rejection, Price recovering, RSI improving"
104,ALKEM,5175.0,5051.0,2.45,2.3,37.1,70,5276.03,4949.98,5602.08,5928.13,6254.18,5510.0,6.47,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
105,ABCAPITAL,381.3,378.8,0.66,0.47,36.3,70,384.82,371.22,398.41,412.01,425.6,416.45,9.22,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
106,EIHOTEL,292.1,280.3,4.21,2.53,45.5,70,294.59,274.69,314.48,334.38,354.27,307.95,5.43,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
107,COFORGE,1766.7,1765.6,0.06,1.34,39.8,68,1787.97,1730.29,1845.65,1903.33,1961.01,2021.2,14.41,"Very close to support, Support rejection, Volume increasing, Above 50 DMA, Above 200 DMA"
108,APTUS,239.91,240.4,-0.2,2.38,31.1,65,243.99,235.59,252.38,260.78,269.17,261.96,9.19,"Very close to support, Support rejection, Volume spike"
109,SAIL,173.55,169.32,2.5,0.4,39.5,65,175.25,165.93,184.57,193.88,203.2,200.96,15.79,"Near support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
110,SRF,2480.1,2450.0,1.23,0.8,35.0,65,2513.52,2401.0,2626.03,2738.55,2851.07,2648.0,6.77,"Very close to support, Bullish candle, Price recovering, RSI improving"
111,HEROMOTOCO,5235.0,5166.0,1.34,0.98,41.3,65,5325.63,5062.68,5588.58,5851.53,6114.48,5767.5,10.17,"Very close to support, Bullish candle, Price recovering, RSI improving"
112,ATGL,586.5,576.4,1.75,0.86,26.0,65,598.44,564.87,632.02,665.59,699.16,687.9,17.29,"Very close to support, Bullish candle, Price recovering, RSI improving"
113,BALKRISIND,2124.9,2117.1,0.37,0.2,30.0,65,2144.28,2074.76,2213.8,2283.32,2352.85,2413.0,13.56,"Very close to support, Support rejection, Bullish candle"
114,IRCTC,452.95,457.0,-0.89,1.9,22.8,65,458.92,447.86,469.97,481.03,492.08,501.0,10.61,"Very close to support, Support rejection, Volume spike"
115,DALBHARAT,1693.6,1671.8,1.3,0.21,34.9,65,1707.91,1638.36,1777.45,1847.0,1916.54,1925.0,13.66,"Very close to support, Bullish candle, Price recovering, RSI improving"
116,THERMAX,3536.8,3508.0,0.82,2.15,24.2,65,3589.66,3437.84,3741.49,3893.31,4045.14,4074.5,15.2,"Very close to support, Support rejection, Volume spike"
117,TIINDIA,2566.6,2521.5,1.79,0.88,33.5,65,2614.22,2471.07,2757.37,2900.51,3043.66,2989.0,16.46,"Very close to support, Bullish candle, Price recovering, RSI improving"
118,SUZLON,42.15,42.58,-1.01,1.7,22.1,65,42.99,41.73,44.24,45.5,46.76,47.76,13.31,"Very close to support, Support rejection, Volume spike"
119,NATIONALUM,356.0,350.25,1.64,0.75,40.4,65,358.47,343.25,373.69,388.91,404.13,405.0,13.76,"Very close to support, Bullish candle, Price recovering, RSI improving"
120,KEI,4506.0,4447.0,1.33,0.48,27.7,65,4553.59,4358.06,4749.12,4944.65,5140.18,5899.0,30.91,"Very close to support, Bullish candle, Price recovering, RSI improving"
121,PRESTIGE,1424.0,1417.0,0.49,1.08,30.1,65,1444.88,1388.66,1501.11,1557.33,1613.56,1651.3,15.96,"Very close to support, Bullish candle, Price recovering, RSI improving"
122,DEVYANI,136.69,133.75,2.2,0.47,50.2,65,138.18,131.07,145.28,152.38,159.48,155.95,14.09,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
123,CASTROLIND,188.84,184.1,2.57,0.72,55.3,65,189.83,180.42,199.24,208.65,218.06,191.8,1.57,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
124,SYNGENE,380.1,375.55,1.21,0.52,34.0,65,383.16,368.04,398.29,413.42,428.54,419.5,10.37,"Very close to support, Bullish candle, Price recovering, RSI improving"
125,MANAPPURAM,319.9,312.3,2.43,0.58,36.2,65,325.35,306.05,344.64,363.94,383.24,372.55,16.46,"Near support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
126,PGEL,523.85,515.15,1.69,0.83,28.8,65,528.05,504.85,551.26,574.47,597.67,613.7,17.15,"Very close to support, Bullish candle, Price recovering, RSI improving"
127,RHIM,363.6,360.8,0.78,0.54,37.6,65,367.43,353.58,381.28,395.13,408.98,387.55,6.59,"Very close to support, Bullish candle, Price recovering, RSI improving"
128,THELEELA,524.2,503.3,4.15,0.39,45.3,65,532.56,493.23,571.89,611.22,650.55,582.85,11.19,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
129,IDFCFIRSTB,85.01,82.5,3.04,0.93,48.7,65,85.88,80.85,90.91,95.94,100.98,88.1,3.63,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
130,DATAPATTNS,4321.7,4306.0,0.36,1.23,40.2,63,4395.47,4219.88,4571.07,4746.66,4922.25,5000.0,15.7,"Very close to support, Support rejection, Volume increasing, Above 200 DMA"
131,ZEEL,79.6,77.11,3.23,1.33,29.4,63,83.83,75.57,92.09,100.35,108.61,110.63,38.98,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
132,USHAMART,478.85,477.5,0.28,1.26,37.9,63,482.96,467.95,497.98,512.99,528.01,529.3,10.54,"Very close to support, Support rejection, Volume increasing, Above 200 DMA"
133,LGEINDIA,1628.2,1614.6,0.84,0.36,48.0,60,1649.59,1582.31,1716.88,1784.16,1851.45,1727.1,6.07,"Very close to support, Support rejection, Above 50 DMA, Above 200 DMA"
134,FLUOROCHEM,4533.6,4461.1,1.63,0.72,45.2,60,4629.24,4371.88,4886.6,5143.96,5401.33,4887.9,7.81,"Very close to support, Support rejection, Above 50 DMA, Above 200 DMA"
135,EXIDEIND,415.5,405.1,2.57,0.98,38.6,60,420.49,397.0,443.98,467.47,490.96,477.6,14.95,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
136,UNOMINDA,1186.0,1159.7,2.27,0.6,39.5,60,1190.68,1136.51,1244.85,1299.02,1353.19,1307.5,10.24,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
137,LLOYDSME,1812.3,1741.0,4.1,0.93,44.6,60,1835.96,1706.18,1965.75,2095.53,2225.32,1942.0,7.16,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
138,LTFOODS,417.75,420.1,-0.56,0.12,41.1,60,425.1,411.7,438.5,451.9,465.3,490.7,17.46,"Very close to support, Support rejection, Above 50 DMA, Above 200 DMA"
139,VTL,571.75,545.2,4.87,0.35,43.7,60,578.15,534.3,622.01,665.87,709.73,637.85,11.56,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
140,TBOTEK,1631.4,1632.2,-0.05,0.58,45.4,60,1651.0,1599.56,1702.43,1753.87,1805.31,1750.0,7.27,"Very close to support, Support rejection, Above 50 DMA, Above 200 DMA"
141,NUVAMA,1703.1,1660.0,2.6,1.02,42.4,60,1734.46,1626.8,1842.12,1949.79,2057.45,1903.9,11.79,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
