Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
27,BHARATFORG,1955.0,1951.0,0.21,1.17,35.8,70,1959.81,1911.98,2007.64,2055.48,2103.31,2295.0,17.39,"Very close to support, Support rejection, Bullish candle, Above 200 DMA"
28,NIVABUPA,80.67,79.51,1.46,0.5,37.0,70,81.41,77.92,84.91,88.4,91.89,86.94,7.77,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
29,CEATLTD,3336.1,3291.2,1.36,1.02,34.3,70,3374.74,3225.38,3524.1,3673.46,3822.82,3824.8,14.65,"Very close to support, Support rejection, Price recovering, RSI improving"
30,JPPOWER,16.79,16.02,4.81,2.86,45.2,70,17.17,15.7,18.65,20.12,21.6,18.1,7.8,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
31,BAJAJHFL,84.04,81.71,2.85,1.57,46.4,70,85.15,80.08,90.22,95.3,100.37,86.82,3.31,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
32,RAINBOW,1469.9,1409.4,4.29,1.29,52.1,68,1490.58,1381.21,1599.94,1709.3,1818.66,1553.8,5.71,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 200 DMA"
33,GILLETTE,7380.5,7248.0,1.83,0.7,40.4,65,7405.78,7103.04,7708.52,8011.27,8314.01,7706.5,4.42,"Very close to support, Bullish candle, Price recovering, RSI improving"
34,LALPATHLAB,1901.9,1855.7,2.49,0.96,52.9,65,1916.83,1818.59,2015.07,2113.31,2211.55,1988.9,4.57,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
35,ASHOKLEY,170.0,165.02,3.02,0.67,48.4,65,172.47,161.72,183.23,193.98,204.74,182.7,7.47,"Near support, Support rejection, Price recovering, RSI improving, Above 50 DMA"
36,3MINDIA,32840.0,32665.0,0.54,0.36,34.9,65,33050.97,32011.7,34090.24,35129.51,36168.78,37300.0,13.58,"Very close to support, Support rejection, Bullish candle"
37,SONATSOFTW,283.85,282.0,0.66,1.8,39.0,65,286.57,276.36,296.78,307.0,317.21,334.9,17.98,"Very close to support, Support rejection, Volume spike"
38,NATCOPHARM,838.3,826.5,1.43,0.58,34.2,65,843.18,809.97,876.4,909.61,942.82,964.85,15.1,"Very close to support, Bullish candle, Price recovering, RSI improving"
39,MSUMI,36.9,36.18,1.99,0.81,37.4,65,37.12,35.46,38.79,40.46,42.13,41.89,13.52,"Very close to support, Bullish candle, Price recovering, RSI improving"
40,AUROPHARMA,1660.0,1598.8,3.83,0.66,55.9,65,1671.34,1566.82,1775.85,1880.36,1984.87,1717.0,3.43,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
41,AJANTPHARM,3513.6,3425.0,2.59,0.91,48.8,65,3546.08,3356.5,3735.66,3925.23,4114.81,3796.0,8.04,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
42,NYKAA,332.7,320.3,3.87,0.95,50.7,65,340.43,313.89,366.97,393.5,420.04,349.55,5.06,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
43,IDFCFIRSTB,86.44,82.5,4.78,0.77,56.7,65,86.96,80.85,93.08,99.19,105.3,88.1,1.92,"Near support, Support rejection, Bullish candle, Above 50 DMA, Above 200 DMA"
44,NEULANDLAB,22870.0,22123.0,3.38,0.45,57.9,65,23005.92,21680.54,24331.3,25656.68,26982.06,23881.0,4.42,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
45,PVRINOX,1156.5,1130.1,2.34,5.31,45.1,65,1201.5,1107.5,1295.5,1389.5,1483.5,1284.5,11.07,"Near support, Support rejection, Volume spike, Above 50 DMA, Above 200 DMA"
46,GODREJPROP,1922.2,1908.9,0.7,1.34,37.7,63,1987.97,1870.72,2105.21,2222.46,2339.71,2120.0,10.29,"Very close to support, Support rejection, Volume increasing, Above 200 DMA"
47,SJVN,65.56,63.8,2.76,1.36,41.9,63,66.2,62.52,69.88,73.56,77.24,68.1,3.87,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
48,BLUESTARCO,1496.0,1432.5,4.43,1.24,44.5,63,1506.31,1403.85,1608.76,1711.22,1813.68,1541.2,3.02,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving"
49,PCBL,317.45,308.15,3.02,1.13,48.1,60,323.45,301.99,344.9,366.36,387.82,333.85,5.17,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
50,KAYNES,3604.0,3450.0,4.46,0.97,45.9,60,3742.27,3381.0,4103.54,4464.81,4826.08,4117.9,14.26,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
51,TATATECH,785.1,784.65,0.06,0.67,44.7,60,801.25,768.96,833.54,865.83,898.13,891.0,13.49,"Very close to support, Support rejection, Above 50 DMA, Above 200 DMA"
52,KIMS,764.55,748.3,2.17,0.26,42.4,60,772.14,733.33,810.95,849.76,888.56,827.95,8.29,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
53,COCHINSHIP,1506.4,1435.0,4.98,0.73,54.5,60,1523.44,1406.3,1640.58,1757.72,1874.86,1577.9,4.75,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
54,UNOMINDA,1241.7,1228.3,1.09,0.55,49.7,60,1254.6,1203.73,1305.47,1356.34,1407.21,1307.5,5.3,"Very close to support, Support rejection, Above 50 DMA, Above 200 DMA"
55,ACUTAAS,3181.6,3081.2,3.26,0.55,46.5,60,3219.13,3019.58,3418.67,3618.22,3817.77,3399.8,6.86,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
56,EIHOTEL,294.0,281.05,4.61,0.58,43.1,60,295.44,275.43,315.45,335.46,355.47,311.4,5.92,"Near support, Support rejection, Price recovering, RSI improving"
57,MAPMYINDIA,976.0,950.3,2.7,0.41,44.5,60,983.96,931.29,1036.63,1089.3,1141.97,1033.0,5.84,"Near support, Support rejection, Price recovering, RSI improving"
58,HONASA,468.9,461.3,1.65,0.33,48.2,60,475.85,452.07,499.63,523.4,547.18,509.8,8.72,"Very close to support, Support rejection, Above 50 DMA, Above 200 DMA"
59,GRAVITA,1676.9,1615.1,3.83,0.65,37.3,60,1696.19,1582.8,1809.57,1922.96,2036.35,1858.5,10.83,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
60,HSCL,672.65,650.0,3.48,0.33,42.0,60,688.37,637.0,739.75,791.12,842.5,794.5,18.11,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
61,IGIL,318.0,321.2,-1.0,1.49,31.1,58,324.7,314.78,334.62,344.54,354.46,362.55,14.01,"Very close to support, Support rejection, Volume increasing"
62,JKCEMENT,5047.0,4951.0,1.94,1.31,35.6,58,5116.71,4851.98,5381.45,5646.18,5910.91,5450.0,7.98,"Very close to support, Support rejection, Volume increasing"
63,POLYCAB,8261.0,8250.0,0.13,1.49,30.4,58,8378.22,8085.0,8671.45,8964.67,9257.89,9445.0,14.33,"Very close to support, Support rejection, Volume increasing"
64,SWANCORP,278.1,279.9,-0.64,1.27,21.8,58,284.42,274.3,294.53,304.65,314.76,313.35,12.68,"Very close to support, Support rejection, Volume increasing"
65,CANFINHOME,805.45,783.0,2.87,1.81,44.5,55,816.03,767.34,864.72,913.41,962.1,852.35,5.82,"Near support, Support rejection, Volume spike"
66,AUBANK,1053.0,1048.3,0.45,0.64,42.7,55,1068.93,1027.33,1110.53,1152.13,1193.73,1144.1,8.65,"Very close to support, Support rejection, Above 200 DMA"
67,360ONE,1136.9,1127.1,0.87,0.54,41.9,55,1145.79,1104.56,1187.02,1228.25,1269.47,1222.9,7.56,"Very close to support, Support rejection, Above 200 DMA"
68,FEDERALBNK,342.0,341.55,0.13,1.05,43.3,55,343.69,334.72,352.65,361.62,370.59,364.2,6.49,"Very close to support, Support rejection, Above 200 DMA"
69,JAINREC,281.35,272.55,3.23,1.12,36.6,55,291.18,267.1,315.26,339.35,363.43,310.0,10.18,"Near support, Bullish candle, Price recovering, RSI improving"
70,BLUEJET,569.05,565.5,0.63,0.88,41.8,55,574.05,554.19,593.9,613.76,633.61,615.6,8.18,"Very close to support, Support rejection, Above 200 DMA"
71,JWL,244.99,237.4,3.2,0.86,42.9,55,248.9,232.65,265.14,281.39,297.63,268.95,9.78,"Near support, Bullish candle, Price recovering, RSI improving"
72,JUBLINGREA,675.35,663.9,1.72,0.38,38.4,55,686.32,650.62,722.02,757.72,793.41,768.2,13.75,"Very close to support, Support rejection, Above 200 DMA"
73,KFINTECH,922.5,911.7,1.18,0.3,44.7,55,934.67,893.47,975.87,1017.06,1058.26,992.4,7.58,"Very close to support, Support rejection, Above 50 DMA"
74,LEMONTREE,107.28,104.7,2.46,1.05,44.9,55,107.7,102.61,112.8,117.9,123.0,111.0,3.47,"Near support, Bullish candle, Price recovering, RSI improving"
75,PGEL,559.55,551.85,1.4,0.55,36.5,55,565.78,540.81,590.75,615.71,640.68,630.75,12.72,"Very close to support, Support rejection, Above 200 DMA"
76,FORCEMOT,17829.0,17150.0,3.96,0.68,49.9,55,17982.89,16807.0,19158.79,20334.68,21510.58,19448.0,9.08,"Near support, Bullish candle, Price recovering, RSI improving"
77,BLS,239.17,233.11,2.6,0.26,41.6,55,244.56,228.45,260.67,276.78,292.89,282.7,18.2,"Near support, Bullish candle, Price recovering, RSI improving"
78,BHARTIHEXA,1528.7,1477.8,3.44,0.61,45.3,55,1537.67,1448.24,1627.09,1716.52,1805.94,1647.2,7.75,"Near support, Bullish candle, Price recovering, RSI improving"
79,ENDURANCE,2763.2,2735.0,1.03,0.39,38.5,55,2804.5,2680.3,2928.7,3052.89,3177.09,3072.0,11.18,"Very close to support, Support rejection, Above 200 DMA"
80,COROMANDEL,1974.6,1890.0,4.48,0.66,48.3,55,1983.96,1852.2,2115.72,2247.48,2379.24,2121.4,7.43,"Near support, Bullish candle, Price recovering, RSI improving"
81,AARTIIND,490.7,490.0,0.14,0.4,38.1,55,496.74,480.2,513.28,529.82,546.37,551.75,12.44,"Very close to support, Support rejection, Above 200 DMA"
82,JMFINANCIL,130.28,124.72,4.46,1.2,53.3,53,133.12,122.23,144.01,154.9,165.79,136.3,4.62,"Near support, Support rejection, Volume increasing, Above 50 DMA"
83,RAILTEL,270.05,270.0,0.02,0.36,33.9,50,275.05,264.6,285.5,295.95,306.4,297.6,10.2,"Very close to support, Support rejection"
84,PATANJALI,340.9,339.1,0.53,0.72,30.7,50,344.69,332.32,357.06,369.43,381.8,362.9,6.45,"Very close to support, Support rejection"
85,HAVELLS,1150.0,1149.7,0.03,1.07,27.4,50,1162.02,1126.71,1197.33,1232.65,1267.96,1315.0,14.35,"Very close to support, Support rejection"
86,FLUOROCHEM,4530.5,4401.8,2.92,0.4,46.6,50,4613.01,4313.76,4912.25,5211.49,5510.74,4958.9,9.46,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
87,DIXON,14180.0,13645.0,3.92,1.05,47.4,50,14457.86,13372.1,15543.62,16629.37,17715.13,15000.0,5.78,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
88,GODFRYPHLP,2029.0,2025.4,0.18,0.63,37.7,50,2063.02,1984.89,2141.14,2219.27,2297.39,2309.8,13.84,"Very close to support, Support rejection"
89,ABBOTINDIA,25940.0,25710.0,0.89,0.56,36.7,50,26247.39,25195.8,27298.98,28350.57,29402.16,28635.0,10.39,"Very close to support, Support rejection"
90,ESCORTS,2957.4,2960.3,-0.1,0.38,39.6,50,2991.27,2901.09,3081.45,3171.62,3261.8,3158.5,6.8,"Very close to support, Support rejection"
91,BIOCON,391.4,396.2,-1.21,0.97,30.0,50,398.14,388.28,408.01,417.88,427.75,430.5,9.99,"Very close to support, Support rejection"
92,BERGEPAINT,484.5,478.75,1.2,0.78,33.8,50,489.93,469.18,510.68,531.43,552.19,565.9,16.8,"Very close to support, Support rejection"
93,HEXT,522.85,519.2,0.7,0.29,36.7,50,529.66,508.82,550.5,571.34,592.18,584.5,11.79,"Very close to support, Support rejection"
94,TATAELXSI,3497.0,3525.0,-0.79,0.97,35.8,50,3555.0,3454.5,3655.49,3755.99,3856.48,3857.0,10.29,"Very close to support, Support rejection"
95,BAYERCROP,3987.4,3935.0,1.33,0.4,37.0,50,4018.82,3856.3,4181.34,4343.86,4506.39,4195.4,5.22,"Very close to support, Support rejection"
96,MPHASIS,2369.1,2385.0,-0.67,0.91,42.9,50,2414.72,2337.3,2492.14,2569.56,2646.98,2556.9,7.93,"Very close to support, Support rejection"
97,THERMAX,3622.0,3617.0,0.14,1.04,23.9,50,3677.34,3544.66,3810.02,3942.7,4075.38,4238.6,17.02,"Very close to support, Support rejection"
98,OFSS,11847.0,11318.0,4.67,0.84,51.3,50,12134.22,11091.64,13176.8,14219.38,15261.96,12540.0,5.85,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
99,M&MFIN,372.35,360.3,3.34,0.98,47.2,50,376.15,353.09,399.21,422.26,445.32,415.0,11.45,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
100,TATAINVEST,627.8,624.9,0.46,0.49,35.3,50,632.81,612.4,653.22,673.64,694.05,714.8,13.86,"Very close to support, Support rejection"
101,BIKAJI,580.25,582.0,-0.3,0.41,30.1,50,588.17,570.36,605.99,623.8,641.62,635.9,9.59,"Very close to support, Support rejection"
102,NEWGEN,520.7,514.5,1.21,0.41,46.6,50,527.35,504.21,550.5,573.64,596.78,575.9,10.6,"Very close to support, Support rejection"
103,LATENTVIEW,261.7,265.25,-1.34,0.98,31.7,50,269.09,259.94,278.23,287.37,296.51,301.45,15.19,"Very close to support, Support rejection"
104,PFIZER,4596.5,4575.0,0.47,0.33,36.9,50,4619.22,4483.5,4754.94,4890.66,5026.38,5149.0,12.02,"Very close to support, Support rejection"
105,RITES,215.8,211.62,1.98,0.81,45.7,50,218.38,207.39,229.36,240.35,251.34,234.1,8.48,"Very close to support, Support rejection"
106,COHANCE,449.55,437.8,2.68,0.71,49.6,50,459.12,429.04,489.19,519.26,549.33,484.0,7.66,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
107,FSL,259.6,257.0,1.01,0.79,40.9,50,266.53,251.86,281.2,295.88,310.55,284.3,9.51,"Very close to support, Support rejection"
108,MINDACORP,695.55,685.5,1.47,0.18,44.3,50,701.55,671.79,731.31,761.07,790.83,769.0,10.56,"Very close to support, Bullish candle, Above 200 DMA"
109,BLUEDART,4988.8,4902.5,1.76,0.48,46.2,50,5006.59,4804.45,5208.74,5410.88,5613.02,5280.0,5.84,"Very close to support, Support rejection"
110,INTELLECT,682.15,673.55,1.28,0.81,41.5,50,692.38,660.08,724.69,756.99,789.29,736.8,8.01,"Very close to support, Support rejection"
111,EMMVEE,325.2,313.45,3.75,1.28,50.4,48,335.37,307.18,363.56,391.75,419.93,339.6,4.43,"Near support, Bullish candle, Volume increasing, Above 200 DMA"
112,AIAENG,4224.0,4141.0,2.0,0.28,37.4,45,4257.5,4058.18,4456.82,4656.13,4855.45,4885.9,15.67,"Near support, Support rejection, Above 200 DMA"
113,GODREJIND,1159.8,1125.1,3.08,0.44,40.4,45,1187.27,1102.6,1271.94,1356.61,1441.29,1310.1,12.96,"Near support, Support rejection, Above 200 DMA"
114,ABCAPITAL,403.25,385.1,4.71,0.81,49.2,45,405.56,377.4,433.72,461.88,490.04,416.45,3.27,"Near support, Support rejection, Above 200 DMA"
115,SRF,2546.0,2532.2,0.54,0.88,39.5,45,2565.12,2481.56,2648.68,2732.25,2815.81,2648.0,4.01,"Very close to support, Bullish candle"
116,YESBANK,22.42,21.82,2.75,0.67,46.0,45,22.64,21.38,23.89,25.14,26.39,23.04,2.77,"Near support, Support rejection, Above 200 DMA"
117,DELHIVERY,453.8,439.1,3.35,0.28,44.9,45,459.67,430.32,489.02,518.37,547.72,486.75,7.26,"Near support, Support rejection, Above 200 DMA"
118,VTL,590.2,567.0,4.09,0.14,45.8,45,599.7,555.66,643.73,687.77,731.81,637.85,8.07,"Near support, Support rejection, Above 200 DMA"
119,CCL,1097.4,1066.7,2.88,0.99,43.7,45,1112.12,1045.37,1178.87,1245.63,1312.38,1149.9,4.78,"Near support, Support rejection, Above 200 DMA"
120,J&KBANK,147.88,144.0,2.69,0.53,42.3,45,150.39,141.12,159.66,168.93,178.2,158.9,7.45,"Near support, Support rejection, Above 200 DMA"
121,LTF,312.5,302.7,3.24,0.45,48.3,45,315.93,296.65,335.22,354.5,373.78,327.3,4.74,"Near support, Support rejection, Above 200 DMA"
122,HONAUT,35565.0,34800.0,2.2,0.59,37.8,45,35966.79,34104.0,37829.58,39692.37,41555.16,38500.0,8.25,"Near support, Support rejection, Above 200 DMA"
123,AADHARHFC,478.95,459.3,4.28,0.77,46.3,40,485.97,450.11,521.83,557.68,593.54,510.45,6.58,"Near support, Support rejection"
124,AIIL,514.95,504.85,2.0,0.32,40.7,40,520.54,494.75,546.32,572.11,597.9,596.55,15.85,"Near support, Support rejection"
125,BANDHANBNK,164.7,159.24,3.43,0.97,36.5,40,166.75,156.06,177.45,188.15,198.85,180.74,9.74,"Near support, Support rejection"
126,APTUS,256.89,246.45,4.24,1.18,46.7,40,259.37,241.52,277.21,295.06,312.91,261.96,1.97,"Near support, Support rejection"
127,DCMSHRIRAM,1011.2,969.1,4.34,0.47,42.3,40,1027.45,949.72,1105.18,1182.92,1260.65,1119.5,10.71,"Near support, Support rejection"
128,CROMPTON,231.02,226.05,2.2,0.43,36.3,40,233.65,221.53,245.76,257.88,270.0,259.0,12.11,"Near support, Support rejection"
129,ERIS,1324.3,1265.1,4.68,0.33,44.6,40,1343.68,1239.8,1447.57,1551.45,1655.33,1410.0,6.47,"Near support, Price recovering, RSI improving"
130,CENTRALBK,30.96,29.89,3.58,0.66,49.2,40,31.21,29.29,33.13,35.05,36.97,31.66,2.26,"Near support, Support rejection"
131,NBCC,86.0,83.84,2.58,0.34,33.8,40,86.76,82.16,91.36,95.96,100.56,95.55,11.1,"Near support, Support rejection"
132,TTML,37.35,36.3,2.89,0.33,40.6,40,38.17,35.57,40.76,43.35,45.94,40.5,8.43,"Near support, Support rejection"
