Rank,Stock,Price,Support,SupportGap,VolumeX,RSI,Score,Entry,SL,T1,T2,T3,Donchian,BreakoutGap,Reason
46,ASTERDM,757.8,744.0,1.85,0.17,36.9,75,764.83,729.12,800.53,836.24,871.95,891.3,17.62,"Very close to support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
47,JPPOWER,16.56,16.4,0.98,1.22,33.6,73,17.07,16.07,18.08,19.08,20.08,19.28,16.43,"Very close to support, Bullish candle, Price recovering, Volume increasing, RSI improving"
48,FORCEMOT,17722.0,17150.0,3.34,2.0,46.6,70,18105.14,16807.0,19403.28,20701.41,21999.55,19448.0,9.74,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
49,CASTROLIND,186.02,184.1,1.04,0.21,47.4,70,186.82,180.42,193.23,199.63,206.04,195.0,4.83,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
50,ATUL,6452.0,6370.0,1.29,0.31,43.2,70,6476.93,6242.6,6711.26,6945.58,7179.91,7007.0,8.6,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
51,INTELLECT,694.7,673.55,3.14,3.12,45.2,70,717.88,660.08,775.69,833.49,891.29,760.35,9.45,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
52,EMAMILTD,376.65,362.0,4.05,1.67,37.8,70,380.11,354.76,405.46,430.81,456.15,416.2,10.5,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
53,EIHOTEL,294.45,281.05,4.77,1.75,40.5,70,297.04,275.43,318.66,340.27,361.88,333.3,13.19,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
54,ESCORTS,3016.1,2967.7,1.63,1.64,46.6,70,3111.21,2908.35,3314.07,3516.94,3719.8,3173.1,5.21,"Very close to support, Price recovering, Volume spike, RSI improving, Above 50 DMA"
55,DABUR,384.0,381.0,0.79,0.88,26.5,70,387.57,373.38,401.77,415.96,430.15,420.8,9.58,"Very close to support, Support rejection, Price recovering, RSI improving"
56,LTF,309.05,304.5,1.49,2.04,45.6,70,316.63,298.41,334.85,353.08,371.3,327.3,5.91,"Very close to support, Support rejection, Volume spike, Above 200 DMA"
57,GRANULES,837.2,821.85,1.87,0.65,47.2,70,842.58,805.41,879.75,916.92,954.09,883.0,5.47,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
58,SJVN,64.92,64.0,1.44,1.15,26.2,70,65.5,62.72,68.28,71.06,73.84,69.88,7.64,"Very close to support, Support rejection, Price recovering, RSI improving"
59,KIMS,758.4,750.1,1.11,1.09,37.6,70,765.78,735.1,796.46,827.14,857.82,827.95,9.17,"Very close to support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
60,INDUSINDBK,992.6,980.3,1.25,1.6,44.5,70,1006.01,960.69,1051.32,1096.64,1141.95,1038.0,4.57,"Very close to support, Support rejection, Volume spike, Above 200 DMA"
61,CONCOR,514.0,493.05,4.25,0.79,52.1,70,519.79,483.19,556.39,592.98,629.58,543.7,5.78,"Near support, Support rejection, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
62,ZENSARTECH,472.95,456.0,3.72,1.58,44.1,70,476.5,446.88,506.12,535.74,565.36,522.95,10.57,"Near support, Bullish candle, Price recovering, Volume spike, RSI improving"
63,STARHEALTH,560.4,553.35,1.27,1.61,37.0,70,574.1,542.28,605.91,637.72,669.53,597.35,6.59,"Very close to support, Support rejection, Volume spike, Above 200 DMA"
64,ACUTAAS,3174.3,3050.0,4.08,1.29,45.3,68,3245.28,2989.0,3501.56,3757.83,4014.11,3399.8,7.1,"Near support, Bullish candle, Price recovering, Volume increasing, RSI improving, Above 200 DMA"
65,RADICO,4474.3,4410.8,1.44,1.48,48.7,68,4549.08,4322.58,4775.58,5002.07,5228.57,4747.0,6.09,"Very close to support, Support rejection, Volume increasing, Above 50 DMA, Above 200 DMA"
66,BALKRISIND,2331.8,2241.1,4.05,0.72,49.7,65,2356.7,2196.28,2517.13,2677.56,2837.98,2558.0,9.7,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA, Above 200 DMA"
67,ITCHOTELS,161.58,158.71,1.81,0.9,41.9,65,162.68,155.54,169.83,176.98,184.13,173.0,7.07,"Very close to support, Bullish candle, Price recovering, RSI improving"
68,ICICIGI,1566.9,1540.0,1.75,0.42,32.8,65,1576.55,1509.2,1643.89,1711.24,1778.59,1771.0,13.03,"Very close to support, Support rejection, Bullish candle"
69,360ONE,1165.6,1140.0,2.25,2.41,48.5,65,1186.67,1117.2,1256.14,1325.61,1395.07,1222.9,4.92,"Near support, Support rejection, Volume spike, Above 50 DMA, Above 200 DMA"
70,LATENTVIEW,272.55,267.7,1.81,0.83,38.0,65,277.2,262.35,292.06,306.92,321.78,302.8,11.1,"Very close to support, Bullish candle, Price recovering, RSI improving"
71,NATCOPHARM,849.2,835.5,1.64,0.5,34.0,65,855.46,818.79,892.12,928.79,965.46,964.85,13.62,"Very close to support, Bullish candle, Price recovering, RSI improving"
72,USHAMART,499.6,477.8,4.56,6.97,51.3,65,513.93,468.24,559.61,605.29,650.97,524.8,5.04,"Near support, Price recovering, Volume spike, RSI improving, Above 50 DMA, Above 200 DMA"
73,ELECON,412.25,410.0,0.55,0.75,35.6,65,419.84,401.8,437.88,455.91,473.95,459.3,11.41,"Very close to support, Bullish candle, Price recovering, RSI improving"
74,HBLENGINE,659.2,653.0,0.95,0.78,36.6,65,670.74,639.94,701.54,732.34,763.14,745.0,13.02,"Very close to support, Bullish candle, Price recovering, RSI improving"
75,DELHIVERY,460.8,439.1,4.94,0.38,48.3,65,465.28,430.32,500.24,535.2,570.16,486.75,5.63,"Near support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
76,ERIS,1299.9,1292.0,0.61,0.63,33.0,65,1315.12,1266.16,1364.09,1413.05,1462.02,1410.0,8.47,"Very close to support, Bullish candle, Price recovering, RSI improving"
77,SRF,2592.0,2543.5,1.91,0.39,45.3,65,2605.2,2492.63,2717.77,2830.34,2942.91,2663.0,2.74,"Very close to support, Bullish candle, Price recovering, RSI improving"
78,VOLTAS,1205.0,1182.8,1.88,0.29,35.8,65,1209.31,1159.14,1259.48,1309.65,1359.82,1358.0,12.7,"Very close to support, Bullish candle, Price recovering, RSI improving"
79,UTIAMC,879.5,866.5,1.5,1.11,39.4,65,886.87,849.17,924.57,962.27,999.97,924.9,5.16,"Very close to support, Bullish candle, Price recovering, RSI improving"
80,TRITURBINE,578.5,561.05,3.11,0.35,41.3,65,589.08,549.83,628.32,667.57,706.82,654.15,13.08,"Near support, Support rejection, Price recovering, RSI improving, Above 200 DMA"
81,KEC,417.0,415.0,0.48,0.33,31.4,65,422.34,406.7,437.99,453.63,469.27,487.8,16.98,"Very close to support, Bullish candle, Price recovering, RSI improving"
82,RAILTEL,277.9,274.5,1.24,0.73,40.6,65,283.67,269.01,298.32,312.98,327.63,297.6,7.09,"Very close to support, Bullish candle, Price recovering, RSI improving"
83,UBL,1308.9,1301.5,0.57,0.78,31.1,65,1325.55,1275.47,1375.62,1425.7,1475.77,1455.8,11.22,"Very close to support, Bullish candle, Price recovering, RSI improving"
84,PAGEIND,35675.0,35100.0,1.64,0.46,35.2,65,35871.6,34398.0,37345.2,38818.8,40292.4,40355.0,13.12,"Very close to support, Support rejection, Bullish candle"
85,TATAELXSI,3638.0,3578.6,1.66,0.92,45.9,65,3679.24,3507.03,3851.46,4023.67,4195.89,3857.0,6.02,"Very close to support, Bullish candle, Price recovering, RSI improving"
86,LALPATHLAB,1904.4,1863.0,2.22,2.14,54.9,65,1942.78,1825.74,2059.82,2176.85,2293.89,1988.9,4.44,"Near support, Support rejection, Volume spike, Above 50 DMA, Above 200 DMA"
87,JKCEMENT,5078.5,5070.0,0.17,2.27,32.0,65,5167.81,4968.6,5367.03,5566.24,5765.46,5598.0,10.23,"Very close to support, Support rejection, Volume spike"
88,PRESTIGE,1570.0,1542.0,1.82,1.4,44.2,63,1600.29,1511.16,1689.43,1778.56,1867.7,1655.0,5.41,"Very close to support, Support rejection, Volume increasing, Above 200 DMA"
89,AEGISLOG,1219.3,1241.5,-1.79,1.29,41.1,63,1273.54,1216.67,1330.41,1387.29,1444.16,1497.8,22.84,"Very close to support, Support rejection, Volume increasing, Above 200 DMA"
90,AIAENG,4243.2,4157.4,2.06,0.4,33.3,60,4265.31,4074.25,4456.37,4647.44,4838.5,4885.9,15.15,"Near support, Support rejection, Bullish candle, Above 200 DMA"
91,ABSLAMC,1029.1,989.8,3.97,1.62,48.9,60,1055.41,970.0,1140.81,1226.21,1311.61,1062.0,3.2,"Near support, Support rejection, Volume spike, Above 200 DMA"
92,DEEPAKFERT,1427.5,1388.0,2.85,0.55,39.0,60,1438.77,1360.24,1517.3,1595.84,1674.37,1681.0,17.76,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
93,CCL,1100.1,1066.7,3.13,0.67,42.9,60,1108.61,1045.37,1171.86,1235.11,1298.35,1151.8,4.7,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
94,SAREGAMA,493.75,475.0,3.95,0.73,45.5,60,497.94,465.5,530.39,562.83,595.28,574.5,16.35,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
95,HOMEFIRST,1182.8,1156.0,2.32,0.94,48.7,60,1191.28,1132.88,1249.68,1308.07,1366.47,1227.9,3.81,"Near support, Bullish candle, Price recovering, RSI improving, Above 200 DMA"
96,ONESOURCE,1527.9,1478.0,3.38,0.49,43.7,60,1538.07,1448.44,1627.7,1717.33,1806.96,1647.0,7.8,"Near support, Support rejection, Price recovering, RSI improving"
97,AWL,194.38,186.96,3.97,0.9,51.9,60,195.89,183.22,208.56,221.23,233.9,204.82,5.37,"Near support, Bullish candle, Price recovering, RSI improving, Above 50 DMA"
98,SWANCORP,289.4,290.15,-0.26,1.39,29.4,58,293.84,284.35,303.33,312.82,322.31,316.65,9.42,"Very close to support, Support rejection, Volume increasing"
99,AAVAS,1248.4,1254.4,-0.48,1.4,26.9,58,1272.94,1229.31,1316.57,1360.2,1403.83,1450.0,16.15,"Very close to support, Support rejection, Volume increasing"
100,ICICIAMC,3038.1,3020.5,0.58,1.4,41.7,58,3078.04,2960.09,3196.0,3313.95,3431.9,3313.5,9.06,"Very close to support, Support rejection, Volume increasing"
101,HINDPETRO,363.1,355.4,2.17,0.32,36.5,55,365.28,348.29,382.27,399.25,416.24,401.05,10.45,"Near support, Support rejection, Bullish candle"
102,APTUS,253.36,246.45,2.8,0.62,42.2,55,254.58,241.52,267.64,280.69,293.75,268.0,5.78,"Near support, Bullish candle, Price recovering, RSI improving"
103,TIMKEN,3209.6,3069.5,4.56,0.96,50.5,55,3225.04,3008.11,3441.96,3658.89,3875.82,3390.4,5.63,"Near support, Bullish candle, Price recovering, RSI improving"
104,WOCKPHARMA,1850.6,1814.4,2.0,0.74,44.4,55,1891.58,1778.11,2005.04,2118.5,2231.97,2067.7,11.73,"Very close to support, Support rejection, Above 200 DMA"
105,JSWCEMENT,124.75,122.94,1.47,0.48,37.9,55,126.35,120.48,132.22,138.09,143.97,136.4,9.34,"Very close to support, Support rejection, Above 200 DMA"
106,PGEL,569.9,571.4,-0.26,0.37,37.8,55,579.66,559.97,599.34,619.03,638.71,643.95,12.99,"Very close to support, Support rejection, Above 200 DMA"
107,RPOWER,22.26,21.51,3.49,0.74,39.1,55,22.7,21.08,24.31,25.93,27.54,25.3,13.66,"Near support, Bullish candle, Price recovering, RSI improving"
108,SAMMAANCAP,147.14,143.86,2.28,0.69,35.4,55,151.5,140.98,162.02,172.54,183.06,169.36,15.1,"Near support, Bullish candle, Price recovering, RSI improving"
109,SIGNATURE,777.2,755.4,2.89,0.82,43.3,55,782.06,740.29,823.83,865.6,907.37,835.9,7.55,"Near support, Bullish candle, Price recovering, RSI improving"
110,JBMA,621.85,614.1,1.26,0.28,40.3,55,629.26,601.82,656.69,684.13,711.57,685.0,10.16,"Very close to support, Support rejection, Above 200 DMA"
111,INDIAMART,1764.4,1722.3,2.44,0.34,44.2,55,1777.55,1687.85,1867.24,1956.94,2046.63,1815.0,2.87,"Near support, Bullish candle, Price recovering, RSI improving"
112,IRB,19.35,18.76,3.14,3.1,47.3,55,19.62,18.38,20.85,22.09,23.32,20.24,4.6,"Near support, Support rejection, Volume spike"
113,HDBFS,675.3,657.0,2.79,2.19,41.2,55,681.71,643.86,719.56,757.41,795.26,712.1,5.45,"Near support, Support rejection, Volume spike"
114,HONAUT,35580.0,35045.0,1.53,1.07,34.6,55,36392.64,34344.1,38441.18,40489.72,42538.26,38720.0,8.83,"Very close to support, Price recovering, RSI improving, Above 200 DMA"
115,POONAWALLA,460.95,461.0,-0.01,0.88,40.9,55,467.93,451.78,484.09,500.24,516.4,511.9,11.05,"Very close to support, Support rejection, Above 200 DMA"
116,BSOFT,295.8,287.25,2.98,1.19,45.5,55,301.45,281.5,321.4,341.35,361.29,331.0,11.9,"Near support, Bullish candle, Price recovering, RSI improving"
117,AADHARHFC,476.45,459.3,3.73,0.81,44.0,55,480.46,450.11,510.8,541.15,571.49,517.8,8.68,"Near support, Bullish candle, Price recovering, RSI improving"
118,TENNIND,525.2,525.0,0.04,0.2,37.9,50,532.96,514.5,551.43,569.89,588.36,584.9,11.37,"Very close to support, Support rejection"
119,SONATSOFTW,289.0,288.05,0.33,0.84,41.0,50,295.54,282.29,308.79,322.04,335.29,359.5,24.39,"Very close to support, Support rejection"
120,SOBHA,1244.9,1236.4,0.69,0.88,29.1,50,1269.03,1211.67,1326.39,1383.75,1441.12,1390.0,11.66,"Very close to support, Support rejection"
121,SUMICHEM,514.2,503.05,2.22,0.27,43.4,50,522.89,492.99,552.8,582.7,612.61,572.05,11.25,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
122,RAMCOCEM,875.35,877.15,-0.21,0.22,39.5,50,884.82,859.61,910.03,935.23,960.44,989.3,13.02,"Very close to support, Support rejection"
123,IDFCFIRSTB,84.9,82.5,2.91,0.98,52.5,50,85.37,80.85,89.89,94.41,98.93,86.94,2.4,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
124,IRCTC,481.35,481.0,0.07,0.47,37.2,50,485.32,471.38,499.26,513.2,527.13,527.0,9.48,"Very close to support, Price recovering, RSI improving"
125,LINDEINDIA,6373.0,6364.0,0.14,1.13,30.9,50,6459.39,6236.72,6682.07,6904.74,7127.41,7319.5,14.85,"Very close to support, Support rejection"
126,FEDERALBNK,349.25,341.55,2.25,0.73,48.7,50,352.45,334.72,370.19,387.92,405.66,364.55,4.38,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
127,AUBANK,1079.2,1035.2,4.25,0.63,50.8,50,1090.98,1014.5,1167.46,1243.94,1320.42,1144.1,6.01,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
128,3MINDIA,33315.0,33125.0,0.57,0.74,38.1,50,33762.39,32462.5,35062.28,36362.17,37662.06,37300.0,11.96,"Very close to support, Support rejection"
129,EMMVEE,319.25,313.45,1.85,0.49,45.3,50,323.8,307.18,340.41,357.03,373.64,339.6,6.37,"Very close to support, Support rejection"
130,BANDHANBNK,162.9,163.4,-0.31,0.74,30.9,50,164.98,160.13,169.83,174.67,179.52,180.74,10.95,"Very close to support, Support rejection"
131,CESC,145.15,145.42,-0.19,0.76,23.8,50,146.79,142.51,151.07,155.36,159.64,172.0,18.5,"Very close to support, Support rejection"
132,SCHAEFFLER,4000.2,3961.1,0.99,0.67,42.4,50,4037.06,3881.88,4192.24,4347.42,4502.6,4210.0,5.24,"Very close to support, Support rejection"
133,WAAREEENER,2588.0,2572.5,0.6,0.68,32.6,50,2615.12,2521.05,2709.19,2803.26,2897.33,2730.0,5.49,"Very close to support, Support rejection"
134,ABLBL,85.33,84.0,1.58,0.71,34.8,50,87.17,82.32,92.03,96.88,101.74,95.9,12.39,"Very close to support, Support rejection"
135,IOB,32.27,32.4,-0.4,0.83,30.6,50,32.58,31.75,33.4,34.22,35.04,35.0,8.46,"Very close to support, Support rejection"
136,INOXWIND,69.5,69.6,-0.14,0.65,29.8,50,70.51,68.21,72.81,75.12,77.42,80.68,16.09,"Very close to support, Support rejection"
137,SONACOMS,809.5,774.5,4.52,0.52,59.8,50,823.14,759.01,887.28,951.41,1015.54,844.0,4.26,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
138,SARDAEN,497.05,487.9,1.88,0.22,42.4,50,505.81,478.14,533.48,561.14,588.81,542.5,9.14,"Very close to support, Support rejection"
139,PWL,114.94,114.0,0.82,0.42,36.6,50,117.45,111.72,123.19,128.92,134.66,133.5,16.15,"Very close to support, Support rejection"
140,PFIZER,4665.9,4673.0,-0.15,0.22,40.6,50,4717.22,4579.54,4854.89,4992.57,5130.24,5149.0,10.35,"Very close to support, Support rejection"
141,RITES,216.38,214.01,1.11,0.57,44.9,50,218.87,209.73,228.0,237.14,246.28,234.9,8.56,"Very close to support, Support rejection"
142,MINDACORP,712.4,685.5,3.92,0.26,50.8,50,721.29,671.79,770.79,820.29,869.79,769.0,7.94,"Near support, Support rejection, Above 50 DMA, Above 200 DMA"
143,J&KBANK,147.38,146.0,0.95,1.1,38.9,50,149.18,143.08,155.28,161.37,167.47,164.3,11.48,"Very close to support, Bullish candle, Above 200 DMA"
144,LEMONTREE,106.15,105.12,0.98,0.59,36.1,50,107.31,103.02,111.61,115.91,120.2,115.68,8.98,"Very close to support, Support rejection"
145,NHPC,76.3,74.3,2.69,1.37,45.3,48,77.25,72.81,81.69,86.13,90.57,82.8,8.52,"Near support, Support rejection, Volume increasing"
146,HAVELLS,1222.8,1190.1,2.75,1.26,39.8,48,1231.46,1166.3,1296.62,1361.78,1426.94,1315.0,7.54,"Near support, Support rejection, Volume increasing"
147,IGIL,339.75,333.05,2.01,0.71,44.6,45,346.69,326.39,367.0,387.3,407.6,369.85,8.86,"Near support, Support rejection, Above 200 DMA"
148,BHARATFORG,2052.2,2005.0,2.35,0.76,45.3,45,2080.25,1964.9,2195.6,2310.96,2426.31,2295.0,11.83,"Near support, Support rejection, Above 200 DMA"
149,LTTS,3587.8,3460.0,3.69,0.33,55.3,45,3637.26,3390.8,3883.72,4130.18,4376.64,3708.0,3.35,"Near support, Support rejection, Above 50 DMA"
150,SUNTV,462.15,458.6,0.77,0.46,34.1,45,468.94,449.43,488.44,507.95,527.46,511.8,10.74,"Very close to support, Bullish candle"
151,MMTC,62.32,61.55,1.25,0.4,42.3,45,63.38,60.32,66.43,69.49,72.55,67.58,8.44,"Very close to support, Bullish candle"
152,IKS,1740.8,1686.4,3.23,0.79,42.7,45,1791.58,1652.67,1930.48,2069.38,2208.29,1907.4,9.57,"Near support, Price recovering, RSI improving, Above 200 DMA"
